ID,Title,Year,Director,Cast,Genre,Duration
d2752,the audition,2009.0,susan froemke,,,
d2753,anvil! the story of anvil,2009.0,sacha gervasi,,"documentary, music",
d2754,fighting,2009.0,dito montiel,"channing tatum,terrence howard,zulay henao,altagracia guzman,luis guzman,roger guenveur smith,michael rivera,flaco navaja,peter tambakis","action, adventure, crime, drama, thriller",
d2755,chop shop,2008.0,ramin bahrani,"alejandro polanco,isamar gonzales,ahmad razvi,carlos zapata,rob sowulski","drama, indie",
d2756,nothing but the truth,2009.0,rod lurie,"kate beckinsale,matt dillon,angela bassett,alan alda,vera farmiga,david schwimmer,courtney b. vance,noah wyle,floyd abrams",,
d2757,lymelife,2009.0,derick martini,"rory culkin,emma roberts,alec baldwin,jill hennessy,timothy hutton,cynthia nixon,kieran culkin","comedy, drama, indie",
d2758,tyson,2009.0,james toback,,,
d2759,x-men origins: wolverine,2009.0,gavin hood,"hugh jackman,liev schreiber,lynn collins,danny huston,will.i.am,ryan reynolds","action, adventure, fantasy, science fiction, thriller",
d2760,the merry gentleman,2009.0,michael keaton,"michael keaton,kelly macdonald,tom bastounes,darlene hunt,guy van swearingen,william dick,bobby cannavale","action, drama",
d2761,ghosts of girlfriends past,2009.0,mark waters,"matthew mcconaughey,jennifer garner,michael douglas,breckin meyer,lacey chabert,robert forster,anne archer","comedy, fantasy, romance, science fiction",
d2762,is anybody there?,2009.0,john crowley,"michael caine,bill milner,anne-marie duff,david morrissey,rosemary harris,elizabeth spriggs,leslie phillips","drama, foreign",
d2763,sita sings the blues,2009.0,,,"animation, drama, music, romance",
d2765,little ashes,2009.0,paul morrison,"javier beltran,robert pattinson,matthew mcnulty,marina gatell","drama, foreign, romance",
d2766,battle for terra,2009.0,aristomenis tsirbas,"evan rachel wood,luke wilson,justin long,brian cox,james garner,dennis quaid,chris evans,david cross","action, adventure, animation, family",
d2768,shuttle,2009.0,edward anderson,"peyton list,cameron goodman,cullen douglas,tony curran,dave power,james snyder","crime, drama, suspense, thriller",
d2769,17 again,2009.0,burr steers,"zac efron,leslie mann,thomas lennon,michelle trachtenberg,sterling knight,melora hardin,hunter parrish,brian doyle-murray","comedy, drama, family, fantasy",
d2770,must read after my death,2009.0,,,documentary,
d2771,fired up,2009.0,will gluck,"nicholas d'agosto,eric christian olsen,sarah roemer,molly sims,philip baker hall,hayley marie norman,amber stevens","comedy, family, romance",
d2772,just another love story,2009.0,ole bornedal,"anders w. berthelsen,rebecka hemse,nikolaj lie kaas,charlotte fich,dejan cukic","crime, drama, foreign, thriller",
d2773,gomorrah,2009.0,matteo garrone,"salvatore abruzzese,gianfelice imparato,maria nazionale,toni servillo,carmine paternoster,salvatore cantalupo","action, crime, drama, foreign, thriller",
d2774,song sung blue,2008.0,,"mike sardina,claire sardina",,
d2775,i'm all good,2009.0,jan hrebejk,"jirí schmitzer,boleslav polívka,lenka vlasáková,miroslav vladyka,josef somr,vladimír javorský,petr forman",comedy,
d2776,two lovers,2009.0,james gray,"joaquin phoenix,gwyneth paltrow,vinessa shaw,isabella rossellini,elias koteas,john ortiz","drama, romance",
d2777,the secrets,2009.0,avi nesher,"ania bukstein,michal shtamler,fanny ardant,sefi rivlin,guri alfi","drama, foreign",
d2778,the cake eaters,2009.0,mary stuart masterson,"kristen stewart,aaron stanford,bruce dern,elizabeth ashley,melissa leo,talia balsam,jesse l. martin,jayce bartok,miriam shor","drama, indie, romance",
d2779,the black balloon,2009.0,elissa down,"rhys wakefield,luke ford,gemma ward,toni collette,erik thomson","drama, foreign, indie",
d2780,the great buck howard,2009.0,sean mcginly,"john malkovich,colin hanks,emily blunt,griffin dunne,steve zahn,ricky jay","action, adventure, comedy, drama, indie",
d2781,serbis,2009.0,brillante mendoza,"gina pareno,jacklyn jose,mercedes cabral",,
d2782,medicine for melancholy,2009.0,,"wyatt cenac,tracey heggins","comedy, drama, indie, romance",
d2783,the beaches of agnes,2008.0,agnes varda,,"documentary, drama, foreign",
d2784,the double life of veronique,1991.0,krzysztof kieslowski,"irene jacob,philippe volter,jerzy gudejko,guillaume de tonquedec,claude duneton,lorraine evanoff","drama, foreign, indie, thriller",
d2785,watchmen,2009.0,zack snyder,"billy crudup,matthew goode,carla gugino,malin akerman,jackie earle haley,jeffrey dean morgan,patrick wilson,matt frewer,gary houston","action, drama, mystery, science fiction, thriller",
d2786,duplicity,2009.0,tony gilroy,"julia roberts,clive owen,tom wilkinson,paul giamatti,tom mccarthy,denis o'hare","action, comedy, romance, thriller",
d2787,knowing,2009.0,alex proyas,"nicolas cage,chandler canterbury,rose byrne,lara robinson,phil beckman,nadia townsend","action, adventure, drama, mystery, science fiction, suspense, thriller",
d2788,silent light,2009.0,carlos reygadas,"cornelio wall,miriam toews,maria pankratz,peter wall,elisabeth fehr,jacobo klassen","drama, foreign, indie",
d2789,"i love you, man",2009.0,john hamburg,"paul rudd,jason segel,rashida jones,andy samberg,j.k. simmons,jane curtin,jon favreau,jaime pressly",comedy,
d2790,goodbye solo,2009.0,ramin bahrani,"souleymane sy savane,red west,carmen leyva,diana franco galindo,mamadou lam","drama, indie",
d2791,withnail and i,1987.0,,,"comedy, drama",
d2792,the haunting in connecticut,2009.0,peter cornwell,"virginia madsen,kyle gallner,elias koteas,amanda crew,martin donovan,sophi knight,ty wood,erik berg","drama, horror, thriller",
d2793,valentino: the last emperor,2009.0,matt tyrnauer,,"documentary, indie",
d2795,12,2009.0,nikita mikhalkov,,"crime, drama, foreign, suspense",
d2796,adventureland,2009.0,greg mottola,"jesse eisenberg,kristen stewart,ryan reynolds,matt bush,margarita levieva,bill hader,kristen wiig,martin starr","comedy, romance",
d2798,sin nombre,2009.0,cary fukunaga,"edgar flores,paulina gaitan,kristyan ferrer,tenoch huerta mejia,diana garcia","action, crime, drama, foreign, thriller",
d2799,shall we kiss?,2009.0,emmanuel mouret,"virginie ledoyen,emmanuel mouret,julie gayet,michael cohen,frederique bel,stefano accorsi,melanie maudran,marie madinier","comedy, drama, foreign, romance",
d2801,theater of war,2009.0,,,documentary,
d2802,gigantic,2009.0,matt aselton,"paul dano,zooey deschanel,john goodman,ed asner,robert stanton,ian roberts,jane alexander,clarke peters,daniel stewart sherman","drama, foreign, indie, romance",
d2803,the mysteries of pittsburgh,2009.0,rawson marshall thurber,"jon foster,peter sarsgaard,sienna miller,nick nolte,mena suvari,omid abtahi,michael gregory","action, adventure, comedy, drama, indie, romance",
d2804,paris 36,2009.0,christophe barratier,"gerard jugnot,clovis cornillac,kad merad,nora arnezeder,pierre richard,bernard pierre donnadieu,maxence perrin",music,
d2805,everlasting moments,2009.0,,"maria heiskanen,mikael persbrandt,jesper christensen,callin ohrvall","drama, foreign",
d2806,crossing over,2009.0,wayne kramer,"harrison ford,ray liotta,ashley judd,jim sturgess,cliff curtis,alice braga",drama,
d2807,la belle noiseuse,1992.0,jacques rivette,"michel piccoli,jane birkin,emmanuelle beart","drama, foreign, romance",
d2809,exotica,1994.0,atom egoyan,"bruce greenwood,mia kirshner,elias koteas,don mckellar,sarah polley,victor garber","drama, indie, romance",
d2810,brothers at war,2009.0,jake rademacher,,"documentary, history, indie",
d2812,tokyo sonata,2009.0,kiyoshi kurosawa,"teruyuki kagawa,kyoko koizumi,kai inowaki,yu koyanagi,kanji tsuda,haruka igawa,koji yakusho","drama, foreign",
d2813,tokyo!,2009.0,michel gondry,,"drama, foreign, romance",
d2814,waiting for dublin,2009.0,roger tucker,"andrew keegan,jade yourell,hugh o'conor,guido de craene,britta smith,des braiden","comedy, drama, foreign, romance",
d2815,sunshine cleaning,2009.0,christine jeffs,"amy adams,emily blunt,alan arkin,jason spevack,steve zahn","comedy, drama, indie",
d2816,waking life,2001.0,richard linklater,,"animation, drama, fantasy, indie",
d2817,nothing like the holidays,2008.0,alfredo de villa,"luis guzman,john leguizamo,freddy rodriguez,alfred molina,jay hernandez,elizabeth pena,debra messing,melonie diaz","comedy, drama, indie, romance",
d2818,the tale of despereaux,2008.0,"sam fell,rob stevenhagen","matthew broderick,dustin hoffman,robbie coltrane,emma watson,kevin kline,tracey ullman,sigourney weaver","adventure, animation, comedy, family",
d2820,gran torino,2008.0,clint eastwood,"bee vang,ahney her,christopher carley,brian haley,geraldine hughes,brian howe,dreama walker,scott eastwood,clint eastwood","action, drama",
d2821,yes man,2008.0,peyton reed,"jim carrey,zooey deschanel,bradley cooper,john michael higgins,terence stamp,danny masterson,fionnula flanagan","comedy, romance",
d2822,valkyrie,2008.0,bryan singer,"tom cruise,kenneth branagh,tom wilkinson,terence stamp,eddie izzard,bill nighy,thomas kretschmann","drama, history, thriller, war",
d2823,the silence,1963.0,jonathan demme,"anthony heald, anthony hopkins, ted levine, kasi lemmons, jodie foster, scott glenn","comedy, drama, foreign, indie, romance",
d2824,seven pounds,2008.0,gabriele muccino,"will smith,rosario dawson,woody harrelson,michael ealy,barry pepper,elpidia carrillo","drama, romance",
d2826,the reader,2008.0,stephen daldry,"kate winslet,lena olin,bruno ganz","drama, romance",
d2827,mon oncle antoine,1971.0,,,"comedy, drama",
d2828,bedtime stories,2008.0,adam shankman,"adam sandler,guy pearce,russell brand,richard griffiths,courteney cox,keri russell,jonathan morgan heit,laura ann kesling","comedy, family, fantasy, science fiction",
d2829,the curious case of benjamin button,2008.0,david fincher,"brad pitt,cate blanchett,julia ormond,tilda swinton,elias koteas,taraji p. henson,jason flemyng","drama, fantasy, mystery, romance, science fiction, thriller",
d2830,the wrestler,2008.0,darren aronofsky,"marisa tomei,evan rachel wood,judah friedlander","drama, romance, sport",
d2833,after hours,1985.0,martin scorsese,"griffin dunne,rosanna arquette,linda fiorentino,verna bloom,thomas chong,john heard,catherine o'hara,cheech marin","comedy, thriller",
d2834,hotel for dogs,2009.0,thor freudenthal,"emma roberts,jake t. austin,don cheadle,lisa kudrow,kevin dillon,johnny simmons,kyla pratt","comedy, family",
d2836,inkheart,2009.0,iain softley,"brendan fraser,eliza hope bennett,helen mirren,paul bettany,jim broadbent,andy serkis","adventure, drama, family, fantasy, science fiction",
d2837,the secret of the grain,2009.0,abdellatif kechiche,"habib boufares,bouraouia marzouk,hatika karaoui,hafsia herzi,faridah benkhetache,alice houri","comedy, drama, foreign, indie",
d2838,new in town,2009.0,jonas elmer,"renee zellweger,harry connick jr.,siobhan fallon hogan,j.k. simmons,frances conroy","comedy, romance",
d2839,notorious,2009.0,george tillman jr,"jamal woolard,angela bassett,derek luke,antonique smith,anthony mackie,naturi naughton","drama, musical",
d2840,waltz with bashir,2009.0,ari folman,,"animation, documentary, drama, foreign, history, war",
d2841,wendy and lucy,2009.0,kelly reichardt,"michelle williams,will patton,will oldham,john robinson","drama, indie, romance",
d2842,the uninvited,2009.0,"charles,thomas guard","emily browning,arielle kebbel,david strathairn,elizabeth banks,maya massar","drama, horror, thriller",
d2843,secrets and lies,1996.0,mike leigh,"timothy spall,marianne jean-baptiste,brenda blethyn,phyllis logan,claire rushbrook,lee ross,elizabeth berrington","comedy, drama, foreign",
d2844,the romance of astrea and celadon,2009.0,eric rohmer,"andy gillet,stephanie crayencour,veronique reymond,cecile cassel,rodolphe pauly","drama, foreign, romance",
d2846,he's just not that into you,2009.0,ken kwapis,"ben affleck,jennifer aniston,drew barrymore,scarlett johansson,jennifer connelly,ginnifer goodwin,bradley cooper,kevin connolly,justin long","comedy, drama, romance",
d2847,the pink panther 2,2009.0,harald zwart,"steve martin,jean reno,emily mortimer,andy garcia,alfred molina,aishwarya rai bachchan,john cleese","action, adventure, comedy, family, mystery",
d2849,fanboys,2009.0,kyle newman,"sam huntington,dan fogler,jay baruchel,kristen bell,christopher marquette","adventure, comedy, drama",
d2850,the class,2009.0,laurent cantet,"francois begaudeau,wei huang,esmeralda ouertani,franck keita",,
d2851,coraline,2009.0,henry selick,"dakota fanning,teri hatcher,john hodgman,ian mcshane,robert bailey jr.,jennifer saunders,dawn french,keith david","animation, family, fantasy, science fiction",
d2853,confessions of a shopaholic,2009.0,p.j. hogan,"isla fisher,hugh dancy,joan cusack,john goodman,john lithgow,kristin scott thomas","comedy, drama, romance",
d2854,friday the 13th,2009.0,marcus nispel,"jared padalecki,danielle panabaker,amanda righetti,travis van winkle,aaron yoo,derek mears",horror,
d2855,house of the sleeping beauties,2009.0,vadim glowna,"vadim glowna,angela winkler,maximilian schell,birol unel","drama, foreign",
d2856,revolutionary road,2008.0,sam mendes,"leonardo dicaprio,kate winslet,kathy bates,michael shannon,kathryn hahn,david harbour,dylan baker,richard easton,zoe kazan,jay o. sanders,max casella","drama, romance",
d2857,"moscow, belgium",2009.0,christophe van rompaey,"barbara sarafian,jurgen delnaet,johan hildenbergh,anemone valcke","comedy, drama, foreign, romance",
d2858,bride wars,2009.0,gary winick,"kate hudson,anne hathaway,candice bergen,kristen johnston,steve howey","comedy, romance",
d2859,timecrimes,2009.0,nacho vigalondo,"karra elejalde,candela fernandez,barbara goenaga,nacho vigalondo","foreign, indie, science fiction, thriller",
d2860,el camino,2009.0,erik s. weigel,"leo fitzpatrick,christopher denham,elisabeth moss,wes studi,richard gallagher,amy hargreaves",documentary,
d2861,last chance harvey,2009.0,joel hopkins,"dustin hoffman,emma thompson,liane balaban,james brolin,eileen atkins,kathy baker,richard schiff","comedy, drama, romance",
d2863,che,2009.0,steven soderbergh,"benicio del toro,demian bichir,catalina sandino moreno,rodrigo santoro,franka potente,julia ormond",,
d2864,frost/nixon,2008.0,ron howard,"frank langella,michael sheen,oliver platt,sam rockwell,kevin bacon,rebecca hall,toby jones,matthew macfadyen,patty mccormack",drama,
d2865,soul men,2008.0,malcolm d. lee,"samuel l. jackson,bernie mac,john legend,isaac hayes,sharon leal,vanessa del rio,jennifer coolidge","comedy, music",
d2866,lola montes,2008.0,max ophuls,"martine carol,peter ustinov,anton walbrook,oskar werner","drama, foreign, romance",
d2868,let the right one in,2008.0,tomas alfredson,"kare hedebrant,lina leandersson,per ragnar,henrik dahl","drama, foreign, horror, indie, romance, thriller",
d2869,jcvd,2008.0,mabrouk el mechri,"jean-claude van damme,herve sogne,francois damiens,norbert rutili,olivier bisback,karim belkhadra","action, comedy, crime, drama, foreign",
d2871,slumdog millionaire,2008.0,danny boyle,"anil kapoor,irrfan khan","drama, foreign, romance",
d2872,the boy in the striped pajamas,2008.0,mark herman,"asa butterfield,david thewlis,vera farmiga,rupert friend,david hayman,jack scanlon,amber beattie,sheila hancock,richard johnson,jim norton,cara horgan","drama, foreign, history, war",
d2873,late bloomer,2008.0,go shibata,"masakiyo sumida,mari torli,naozo hotta,ariko arita,sumiko shirai","foreign, thriller",
d2874,ashes of time redux,2008.0,wong kar-wai,"brigitte lin,leslie cheung,maggie cheung,jacky cheung,li bai,carina lau","action, drama, foreign",
d2875,a prairie home companion,2006.0,robert altman,"woody harrelson,garrison keillor,meryl streep,lily tomlin,tommy lee jones,kevin kline,virginia madsen,john c. reilly,lindsay lohan,l.q. jones,maya rudolph,tim russell,sue scott","comedy, drama, music",
d2876,twilight,2008.0,catherine hardwicke,"kristen stewart,robert pattinson,billy burke,ashley greene,nikki reed,jackson rathbone,kellan lutz","adventure, drama, family, fantasy, romance, science fiction",
d2877,a christmas tale,2008.0,arnaud desplechin,"catherine deneuve,jean-paul roussillon,anne consigny,mathieu amalric,melvil poupaud,hippolyte girardot,emmanuelle devos,chiara mastroianni,laurent capelluto","comedy, drama, foreign",
d2878,milk,2008.0,gus van sant,"sean penn,emile hirsch,josh brolin,diego luna,james franco","drama, indie",
d2879,australia,2008.0,baz luhrmann,"nicole kidman,hugh jackman,brandon walters,david wenham,bryan brown","action, adventure, drama, romance",
d2880,tru loved,2008.0,stewart wade,"najarra townsend,jake abel,matthew thompson,alexandra paul,cynda williams,bruce vilanch,nichelle nichols",comedy,
d2881,the secret life of bees,2008.0,gina prince-bythewood,"queen latifah,dakota fanning,jennifer hudson,alicia keys,sophie okonedo,paul bettany","adventure, drama",
d2882,toots,2008.0,kristi jacobson,,,
d2883,what just happened,2008.0,barry levinson,"robert de niro,catherine keener,john turturro,robin wright penn,stanley tucci,kristen stewart","comedy, drama, indie",
d2885,moving midway,2008.0,godfrey cheshire,,documentary,
d2886,w.,2008.0,oliver stone,"josh brolin,elizabeth banks,ellen burstyn,james cromwell,richard dreyfuss,scott glenn,toby jones,stacy keach,jeffrey wright,thandie newton","drama, history",
d2887,baraka,1993.0,,,"documentary, indie",
d2888,filth and wisdom,2008.0,madonna,"eugene hutz,holly weston,vicky mcclure,richard e. grant,inder manocha,elliot levey,francesca kingdon,clare wilkie,stephen graham,shobu kapoor,olegar fedorov","comedy, foreign, indie",
d2889,happy-go-lucky,2008.0,mike leigh,"sally hawkins,eddie marsan,samuel roukin,zoe alexis zegerman,kate o'flynn","comedy, drama, foreign",
d2890,pride and glory,2008.0,gavin o'connor,"edward norton,colin farrell,jon voight,noah emmerich,jennifer ehle,carmen ejogo,john ortiz","crime, drama, thriller",
d2891,changeling,2008.0,clint eastwood,"angelina jolie,john malkovich,jeffrey donovan,michael kelly,colm feore,amy ryan,geoff pierson,denis o'hare,reed birney","drama, mystery, thriller",
d2893,boogie man: the lee atwater story,2008.0,stefan forbes,"tucker eskew,ed rollins,michael dukakis,sam donaldson,tom turnipseed,terry mcauliffe,robert novak,mary matalin","documentary, foreign",
d2894,the last temptation of christ,1988.0,,,drama,
d2895,"synecdoche, new york",2008.0,charlie kaufman,"philip seymour hoffman,samantha morton,michelle williams,catherine keener,emily watson,jennifer jason leigh,hope davis","comedy, drama, indie",
d2896,zack and miri make a porno,2008.0,kevin smith,"seth rogen,elizabeth banks,craig robinson,jason mewes,jeff anderson,traci lords,katie morgan","comedy, drama, romance",
d2897,i've loved you so long,2008.0,philippe claudel,"kristin scott thomas,serge hazanavicius,jean-claude arnaud,laurent grevill","drama, foreign",
d2898,fear(s) of the dark,2008.0,"blutch,charles burns,marie caillou,pierre di sciullo,lorenzo mattotti,richard mcguire","aure atika,arthur higelin,guillaume depardieu,nicole garcia,christian hincker,lino hincker,melaura honnay,amelie lerma,florence maury,amaury smets,brigitte sy,laurent van der rest,charlotte vermeil,andreas vuillet","animation, comedy, drama, foreign, horror, indie, mystery, romance",
d2899,ballast,2008.0,lance hammer,"micheal j. smith,jimmyron ross,tarra riggs,johnny mcphail","action, documentary, drama, indie, thriller",
d2900,role models,2008.0,david wain,"seann william scott,paul rudd,christopher mintz-plasse,jane lynch,bobb'e j. thompson,elizabeth banks",comedy,
d2901,four christmases,2008.0,seth gordon,"vince vaughn,reese witherspoon,robert duvall,sissy spacek,jon voight,jon favreau,mary steenburgen,dwight yoakam,tim mcgraw,kristin chenoweth","comedy, drama, romance",
d2903,magnolia,1999.0,paul thomas anderson,"jason robards,julianne moore,tom cruise,philip seymour hoffman,john c. reilly,william h. macy,philip baker hall,ricky jay,melora walters,alfred molina,jeremy blackman","drama, indie, romance",
d2904,my name is bruce,2008.0,,,"comedy, horror",
d2906,nobel son,2008.0,randall miller,"alan rickman,bryan greenberg,shawn hatosy,mary steenburgen,eliza dushku,bill pullman,danny devito","comedy, crime, drama, indie, suspense, thriller",
d2907,beauty in trouble,2008.0,jan hrebejk,"ana geislerova,roman luknar,josef abrham,emilia vasaryova,jana brejchova,jiri schmitzer,jan hrusinsky,jiri machacek,andrei toader","drama, foreign",
d2908,cadillac records,2008.0,darnell martin,"adrien brody,jeffrey wright,cedric the entertainer,eamonn walker,mos def,beyonce knowles,gabrielle union,columbus short,emmanuelle chriqui","drama, history",
d2909,the day the earth stood still,2008.0,scott derrickson,"keanu reeves,jennifer connelly,kathy bates,john cleese,jon hamm,jaden smith,james hong","disaster, drama, science fiction, thriller",
d2910,dark streets,2008.0,rachel samuels,"gabriel mann,bijou phillips,izabella miko,elias koteas,michael fairman","drama, indie",
d2911,doubt,2008.0,john patrick shanley,"meryl streep,philip seymour hoffman,amy adams,viola davis,joseph foster ii","drama, mystery",
d2912,choke,2008.0,clark gregg,"sam rockwell,angelica huston,brian william henke,kelly macdonald,clark gregg,joel grey","comedy, drama, indie",
d2913,the duchess,2008.0,saul dibb,"keira knightley,ralph fiennes,charlotte rampling,dominic cooper,hayley atwell","drama, foreign, history, romance",
d2914,nick & norah's infinite playlist,2008.0,peter sollett,"michael cera,kat dennings,ari graynor,alexis dziena","comedy, drama, family, romance",
d2916,blindness,2008.0,fernando meirelles,"julianne moore,mark ruffalo,alice braga,maury chaykin,danny glover,don mckellar,gael garcia bernal","science fiction, thriller",
d2917,free for all,2008.0,john wellington ennis,,,
d2918,battle in seattle,2008.0,stuart townsend,"martin henderson,michelle rodriguez,woody harrelson,charlize theron,connie nielsen,ray liotta,andre benjamin","action, adventure, drama",
d2919,religulous,2008.0,larry charles,,"comedy, documentary",
d2921,flash of genius,2008.0,marc abraham,"greg kinnear,lauren graham,dermot mulroney,alan alda,jake abel,bill smitrovich",drama,
d2922,hounddog,2008.0,deborah kampmeier,"dakota fanning,david morse,piper laurie,afemo omilami,robin wright penn,cody hanford,jill scott","drama, family, indie",
d2923,adaptation,2002.0,spike jonze,"nicolas cage,meryl streep,chris cooper,tilda swinton,brian cox,cara seymour,maggie gyllenhaal","comedy, crime, drama",
d2924,"the godfather, part ii",1974.0,francis ford coppola,"diane keaton,robert deniro,john cazale,lee strasberg,g.d. spradlin,talia shire,michael v. gazzo,bruno kirby,abe vigoda","action, crime, drama, thriller",
d2926,city of ember,2008.0,gil kenan,"harry treadaway,saoirse ronan,tim robbins,bill murray,toby jones,marianne jean-baptiste,martin landau,mary kay place","adventure, family, fantasy",
d2927,how to lose friends & alienate people,2008.0,robert b. weide,"simon pegg,megan fox,jeff bridges,kirsten dunst","comedy, foreign, romance",
d2928,the lucky ones,2008.0,neil burger,"rachel mcadams,tim robbins,michael pena,john heard","comedy, drama, history, indie",
d2929,rachel getting married,2008.0,jonathan demme,"anne hathaway,rosemarie dewitt,debra winger,bill irwin,anna deavere smith","drama, indie",
d2930,the express,2008.0,gary fleder,"rob brown,dennis quaid,omar benson miller,darrin dewitt henson,charles s. dutton",drama,
d2934,in search of a midnight kiss,2008.0,alex holdridge,"scoot mcnairy,sara simmonds,brian matthew mcguire,katy luong","comedy, drama, indie, romance",
d2935,hamlet 2,2008.0,andrew fleming,"steve coogan,joseph julian soria,skylar astin,catherine keener,david arquette,amy poehler,shea pepe,elisabeth shue","comedy, music",
d2936,the longshots,2008.0,fred durst,"ice cube,keke palmer,tasha smith,jill marie jones,matt craven,garrett morris","drama, family",
d2937,appaloosa,2008.0,ed harris,"ed harris,viggo mortensen,renee zellweger,jeremy irons,timothy spall,lance henriksen","action, drama, western",
d2938,i.o.u.s.a.,2008.0,patrick creadon,,documentary,
d2939,eight miles high,2008.0,achim bornhak,"natalia avelon,david scheller,matthias schweighofer,georg fredrich,alexander scheer,victor noren","drama, foreign",
d2940,elegy,2008.0,isabel coixet,"ben kingsley,penelope cruz,patricia clarkson,peter sarsgaard,dennis hopper,deborah harry","drama, romance",
d2941,la france,2007.0,serge bozon,"sylvie testud,pascal greggory,guillaume verdier,guillaume depardieu,jean-christophe bouvet","drama, foreign",
d2942,mephisto,1982.0,,"klaus maria brandauer,krystyna janda,ildiko bansagi,karin boyd","drama, foreign, war",
d2943,sixty six,2008.0,paul weiland,"helena bonham-carter,eddie marsan,gregg sulkin,peter serafinowicz,ben newton,catherine tate,stephen rea","comedy, foreign, indie",
d2945,the axe in the attic,2008.0,"ed pincus, lucia small",,documentary,
d2947,i served the king of england,2008.0,jiri menzel,"ivan barnev,oldrich kaiser,julia jentsch,martin huba,marian labuda","comedy, drama, foreign",
d2948,burn after reading,2008.0,"ethan, joel cohen","george clooney,brad pitt,frances mcdormand,john malkovich,tilda swinton,richard jenkins,j.k. simmons,david rasche","comedy, drama",
d2949,trouble the water,2008.0,"carl deal,tia lessin",,documentary,
d2950,a girl cut in two,2008.0,claude chabrol,"ludivine sagnier,benoit magimel,francois berleand,mathilda may,caroline silhol,marie bunel,valeria cavalli","comedy, drama, foreign, thriller",
d2951,xxy,2008.0,lucia puenzo,"ines efron,martin piroyanski,richard darin,valeria bertuccelli",drama,
d2952,the women,2008.0,diane english,"meg ryan,annette bening,eva mendes,debra messing,jada pinkett smith,bette midler,candice bergen,carrie fisher,cloris leachman,debi mazar,india ennenga","comedy, drama, romance",
d2953,l.a. confidential,1997.0,curtis hanson,"kevin spacey,russell crowe,guy pearce,james cromwell,kim basinger,david strathairn,ron rifkin","crime, drama, mystery, neo-noir, thriller",
d2954,towelhead,2008.0,alan ball,"summer bishil,aaron eckhart,maria bello,peter macdissi,toni collette","drama, indie",
d2955,anita o'day: the life of a jazz singer,2008.0,"robbie cavolina,ian mccrudden",,documentary,
d2956,ghost town,2008.0,david koepp,"ricky gervais,greg kinnear,tea leoni,dana ivey,billy campbell","comedy, romance",
d2957,the grocer's son,2008.0,eric guirado,"nicolas cazale,clotilde hesme,stephan guerin-tillie,jeanne goupil,daniel duval,paul crauchet,liliane rovere","comedy, drama, foreign",
d2958,a thousand years of good prayers,2008.0,wayne wang,"henry o,faye yu,vida ghahremani",drama,
d2959,nights in rodanthe,2008.0,george c. wolfe,"richard gere,diane lane,christopher meloni,viola davis,scott glenn,pablo schreiber","drama, romance",
d2960,"bigger, stronger, faster",2008.0,christopher bell,,documentary,
d2961,the visitor,2008.0,tom mccarthy,"richard jenkins,haaz sleiman,danai gurira,hiam abbass","crime, drama, indie, music",
d2962,the exiles,2008.0,kent mackenzie,"yvonne williams,homer nish,tommy reynolds.,mary donahue,cliff ray sam",documentary,
d2963,lights in the dusk,2008.0,aki kaurismäki,"janne hyytiainen,maria jarvenhelmi","crime, drama, foreign",
d2964,elsa & fred,2008.0,marcos carnevale,"china zorrilla,manuel alexandre,blanca portillo,jose angel egido","comedy, drama, foreign, romance",
d2965,brideshead revisited,2008.0,julian jarrold,"matthew goode,ben whishaw,hayley atwell,emma thompson,michael gambon,greta scacchi,jonathan cake,patrick malahide","drama, foreign, romance",
d2966,roman polanski: wanted and desired,2008.0,marina zenovich,,"documentary, indie",
d2968,the x-files: i want to believe,2008.0,,,"action, adventure, drama, mystery, science fiction, thriller",
d2970,standard operating procedure,2008.0,errol morris,,documentary,
d2972,johnny guitar,1954.0,,,"drama, western",
d2973,america the beautiful,2008.0,darryl roberts,,documentary,
d2974,the witnesses,2008.0,andre techine,"johan libereau,michel blanc,emmanuelle beart,sami bouajila,julie depardieu",,
d2975,redbelt,2008.0,david mamet,"chiwetel ejiofor,alice braga,tim allen,jose pablo cantillo,joe mantegna,ricky jay,emily mortimer,max martini,david paymer","action, adventure, drama, thriller",
d2976,take,2008.0,charles oliver,"minnie driver,jeremy renner,bobby coleman,adam rodriguez,david denman","action, drama, thriller",
d2977,through a glass darkly,1961.0,ingmar bergman,"harriet andersson,max von sydow,gunnar bjornstrand,lars passgard","drama, foreign, indie",
d2978,swing vote,2008.0,joshua michael stern,"kevin costner,madeline carroll,kelsey grammer,dennis hopper,stanley tucci,nathan lane,george lopez,mare winningham","comedy, drama",
d2980,yella,2008.0,christian petzold,"nina hoss,devid striesow,hinnerk schoenemann,christian redl","drama, foreign, mystery, thriller",
d2981,bottle shock,2008.0,randall miller,"alan rickman,chris pine,bill pullman,rachael taylor,freddy rodriguez,dennis farina","comedy, drama, indie",
d2982,300,2006.0,zack snyder,"gerard butler,lena headey,dominic west,david wenham,vincent regan,michael fassbender,tom wisdom,andrew pleavin,andrew tiernan,rodrigo santoro,peter mensah,stephen mchattie","action, drama, fantasy, history",
d2983,american teen,2008.0,nanette burstein,,documentary,
d2984,baghead,2008.0,jay duplass,"ross partridge,elise muller,steve zissis,greta gerwig","comedy, drama, indie",
d2985,alexandra,2008.0,alexander sokurov,"galina vishnevskaya,vasily shevtsov,raisa gichaeva","drama, foreign",
