ID,Title,Director,Cast,Genre
b2357,stardust,nicolas provost,"charlie cox, claire danes, michelle pfeiffer, robert de niro","drama, action & adventure, science fiction & fantasy"
b2358,starting out in the evening,andrew wagner,"frank langella, lauren ambrose, lili taylor, adrian lester","art house & international, drama"
b2359,still green,jon artigo,"sarah jones, ryan kelly, ryan kelley, douglas spain","drama, horror"
b2360,stomp the yard,sylvain white,"columbus short, meagan good, ne-yo, darrin dewitt henson",drama
b2361,strange culture,lynn hershman leeson,"steve kurtz, thomas jay ryan, tilda swinton, peter coyote","documentary, drama, special interest"
b2362,stuck,stuart gordon,"stephen rea, mena suvari, russell hornsby, rukiya bernard","drama, mystery & suspense, comedy"
b2363,suburban girl,marc klein,"sarah michelle gella..., alec baldwin, james naughton, chris carmack","drama, comedy"
b2364,suffering man's charity (ghost writer),alan cumming,"alan cumming, david boreanaz, anne heche, carrie fisher","horror, comedy"
b2365,sunshine superman,marah strauch,"marah strauch, christian bruno, cecilie bull, jake suffian","documentary, special interest"
b2366,superbad,greg mottola,"jonah hill, michael cera, bill hader, christopher mintz-pl...",comedy
b2367,surf's up,ash brannon,"shia labeouf, jeff bridges, zooey deschanel, james woods","action & adventure, animation, kids & family"
b2368,talk to me,kasi lemmons,"don cheadle, chiwetel ejiofor, benz antoinee, cedric the entertain...","drama, action & adventure, comedy"
b2369,taxi to the dark side,alex gibney,"moazzam begg, willie brand, jack cloonan, damien corsetti","documentary, special interest"
b2370,the ten,david wain,"paul rudd, gretchen mol, adam brody, famke janssen",comedy
b2371,there will be blood,paul thomas anderson,"daniel day-lewis, paul dano, kevin j. o'connor, ciarn hinds",drama
b2372,things we lost in the fire,susanne bier,"halle berry, benicio del toro, david duchovny, alexis llewellyn",drama
b2373,tmnt,kevin munroe,"chris evans, sarah michelle gella..., mako, patrick stewart","action & adventure, animation, science fiction & fantasy"
b2374,transformers: revenge of the fallen,michael bay,"shia labeouf, megan fox, josh duhamel, tyrese gibson","action & adventure, science fiction & fantasy"
b2375,underdogs,juan jos campanella,"pablo rago, fabian gianola, miguel ngel rodrgu..., david masajnik","action & adventure, animation, romance, art house & international"
b2376,vacancy,nimrd antal,"luke wilson, kate beckinsale, frank whaley, ethan embry","mystery & suspense, horror"
b2377,waitress,adrienne shelly,"keri russell, nathan fillion, cheryl hines, adrienne shelly","drama, romance, comedy"
b2379,war dance,andrea nix fine,,"documentary, drama, special interest"
b2380,we are the strange,m dot strange,"david choe, stuart mahoney, halleh seddighzadeh, m dot strange","action & adventure, animation, science fiction & fantasy, special interest"
b2381,welcome to nollywood,jamie meltzer,"charles novia, chico ejiro, don pedro obaseki, izu ojukwu","documentary, television, musical & performing arts, special interest"
b2382,whisper,stewart hendler,"josh holloway, sarah wayne callies, blake woodruff, joel edgerton","mystery & suspense, drama"
b2383,we own the night,james gray,"joaquin phoenix, mark wahlberg, eva mendes, robert duvall","drama, action & adventure"
b2384,what love is,mars callahan,"cuba gooding jr., sean astin, matthew lillard, mars callahan",comedy
b2385,what we do is secret,rodger grossman,"shane west, rick gonzalez, bijou phillips, noah segan",drama
b2386,why did i get married too,toyomichi kurita,"tyler perry, janet jackson, jill scott, sharon leal","drama, comedy"
b2387,wild hogs,walt becker,"tim allen, john travolta, martin lawrence, william h. macy","action & adventure, comedy"
b2388,wind chill,gregory jacobs,"emily blunt, ashton holmes, martin donovan, ned bellamy","mystery & suspense, horror"
b2389,year of the dog,mike white,"molly shannon, laura dern, regina king, josh pais","drama, art house & international, comedy"
b2390,year of the fish,david kaplan,"an nguyen, ken leung, tsai chin, hettienne park","drama, animation, romance, art house & international, science fiction & fantasy"
b2391,you kill me,john dahl,"ben kingsley, ta leoni, luke wilson, dennis farina","drama, romance, comedy"
b2392,youth without youth,francis ford coppola,"tim roth, alexandra maria lara, bruno ganz, andr hennicke","drama, romance, mystery & suspense"
b2393,zodiac,david fincher,"jake gyllenhaal, mark ruffalo, robert downey jr., anthony edwards",mystery & suspense
b2394,2 guns,baltasar kormkur,"denzel washington, mark wahlberg, paula patton, bill paxton","drama, action & adventure, mystery & suspense"
b2395,12 rounds 2: reloaded,roel rein,"randy orton, brian markinson, cindy busby, tom stevens",action & adventure
b2396,12 years a slave,steve mcqueen (iii),"chiwetel ejiofor, michael fassbender, benedict cumberbatch, paul giamatti","drama, special interest"
b2397,20 feet from stardom,morgan neville,"bette midler, lesley miller, arnold mcculler, janice pendarvis","musical & performing arts, documentary"
b2398,21 and over,scott moore,"miles teller, skylar astin, justin chon, sarah wright",comedy
b2399,3 geezers!,michelle schumacher,"j.k. simmons, tim allen, basil hoffman, scott caan",comedy
b2400,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,craig moss,"kathryn fiore, flip schultz, olivia alexander, arturo del puerto",comedy
b2402,47 ronin,carl rinsch,"keanu reeves, hiroyuki sanada, kou shibasaki, tadanobu asano","drama, action & adventure, science fiction & fantasy"
b2403,9 full moons,tomer almagor,"amy seimetz, bret roberts, brian mcguire, donal logue","drama, romance"
b2404,abandoned mine,jeff chamberlain,"alexa vega, reiley mcclendon, saige thompson, charan prabhakar",action & adventure
b2405,armour of god (long xiong hu di) (operation condor 2),jackie chan,"jackie chan, alan tam, rosamund kwan, lola forner","action & adventure, art house & international, comedy"
b2406,admission,paul weitz,"tina fey, paul rudd, michael sheen, nat wolff",comedy
b2407,after earth,m. night shyamalan,"will smith, jaden smith, zo kravitz, sophie okonedo","action & adventure, science fiction & fantasy"
b2408,aftershock,nicols lpez,"lorenza izzo, eli roth, nicols martnez, natasha yarovenko","mystery & suspense, horror"
b2409,ain't them bodies saints,david lowery,"casey affleck, rooney mara, ben foster, keith carradine",drama
b2410,all is lost,j.c. chandor,robert redford,"mystery & suspense, action & adventure"
b2411,alone yet not alone,ray bengston,"kelly greyson, natalie racoosin, clay walker, jenn gotzon","drama, special interest"
b2412,american hustle,david o. russell,"christian bale, bradley cooper, amy adams, jeremy renner",drama
b2413,angels sing,tim mccanlies,"connie britton, harry connick jr., willie nelson, lyle lovett",kids & family
b2414,apartment,jag mundhra,"neetu chandra, anupam kher, rohit roy",mystery & suspense
b2415,ae: apocalypse earth,thunder levin,"adrian paul, bali rodriguez, michelle jones, richard grieco",science fiction & fantasy
b2416,at any price,ramin bahrani,"dennis quaid, zac efron, kim dickens, heather graham",drama
b2417,arthur newman,dante ariola,"colin firth, emily blunt, lucas hedges, anne heche","drama, romance, comedy"
b2418,artifact,bartholomew cubbins,"jared leto, shannon leto, tomo milicevic, chester bennington","documentary, drama, musical & performing arts, special interest"
b2419,ass backwards,chris nelson,"june diane raphael, casey wilson, vincent d'onofrio, alicia silverstone","action & adventure, comedy"
b2420,assault on wall street,uwe boll,"dominic purcell, erin karpluk, john heard, edward furlong","drama, action & adventure, art house & international, mystery & suspense"
b2421,august: osage county,john wells,"meryl streep, julia roberts, juliette lewis, ewan mcgregor",drama
b2422,baggage claim,david e. talbert,"paula patton, derek luke, taye diggs, djimon hounsou",comedy
b2423,battle of the year,benson lee,"josh holloway, laz alonso, sawandi wilson, josh peck","drama, musical & performing arts, special interest"
b2424,the baytown outlaws,barry battles,"billy bob thornton, eva longoria, clayne crawford, thomas sangster",comedy
b2425,beautiful creatures,richard lagravenese,"alden ehrenreich, alice englert, jeremy irons, viola davis","drama, romance, science fiction & fantasy"
b2426,before midnight,richard linklater,"ethan hawke, julie delpy, seamus davey-fitzpat..., jennifer prior","drama, romance, comedy"
b2427,behind the candelabra,steven soderbergh,"matt damon, michael douglas, rob lowe, dan aykroyd","drama, television"
b2428,beneath,dagen merrill,"nora zehetner, brenna o'brien, carly pope, don s. davis","mystery & suspense, horror"
b2429,beside still waters,chris lowell,"ryan eggold, beck bennett, will brill, brett dalton","drama, romance, comedy"
b2430,best kept secret,samantha buck,,"documentary, special interest"
b2431,the best man holiday,malcolm d. lee,"morris chestnut, taye diggs, regina hall, terrence howard",comedy
b2432,beyond the farthest star,andrew librizzi,"andrew prine, cherami leigh, rene o'connor, todd terry",drama
b2433,big ass spider!,mike mendez,"greg grunberg, lombardo boyar, clare kramer, ray wise","science fiction & fantasy, comedy"
b2434,big sur,michael polish,"jean-marc barr, kate bosworth, josh lucas, radha mitchell","drama, special interest"
b2435,the big wedding,justin zackham,"robert de niro, katherine heigl, diane keaton, susan sarandon",comedy
b2436,black nativity,kasi lemmons,"forest whitaker, angela bassett, jacob latimore, tyrese gibson","drama, faith & spirituality, musical & performing arts"
b2437,blackfish,gabriela cowperthwaite,"john hargrove, john jett, carol ray, jeffrey ventre","documentary, special interest"
b2438,bless me ultima,carl franklin,"miriam colon, luke ganalon, benito martinez, dolores heredia",drama
b2439,the bling ring,sofia coppola,"emma watson, israel broussard, taissa farmiga, katie chang",drama
b2440,blue caprice,alexandre moors,"isaiah washington, tequan richmond, tim blake nelson, joey lauren adams","drama, mystery & suspense, special interest"
b2441,blue jasmine,woody allen,"alec baldwin, cate blanchett, sally hawkins, andrew dice clay",comedy
b2442,blue ruin,jeremy saulnier,"macon blair, devin ratray, amy hargreaves, bonnie johnson",mystery & suspense
b2443,the book of esther,david a.r. white,"jen lilley, joel smallbone, jennifer lyons, robert miano",drama
b2444,the book thief,brian percival,"geoffrey rush, emily watson, sophie nlisse, ben schnetzer",drama
b2445,bounty killer,henry saine,"gary busey, kristanna loken, matthew marsden, barak hardley","drama, action & adventure, mystery & suspense"
b2446,the brass teapot,ramaa mosley,"juno temple, michael angarano, alexis bledel, billy magnussen","mystery & suspense, science fiction & fantasy, comedy"
b2447,breathe in,drake doremus,"guy pearce, felicity jones, amy ryan, mackenzie davis","drama, romance"
b2448,bridegroom,linda bloodworth-thomason,"cindy bitney, david crone, jessica mitchell, lizzy mohl","documentary, special interest"
b2449,broken city,allen hughes,"mark wahlberg, russell crowe, catherine zeta-jones, jeffrey wright",drama
b2450,bullet to the head,walter hill,"sylvester stallone, sung kang, sarah shahi, adewale akinnuoye-ag...","mystery & suspense, action & adventure"
b2452,the call,brad anderson,"halle berry, abigail breslin, morris chestnut, michael eklund",mystery & suspense
b2453,begin again,john carney,"keira knightley, mark ruffalo, hailee steinfeld, adam levine","drama, musical & performing arts, comedy"
b2454,carrie,kimberly peirce,"julianne moore, gabriella wilde, alex russell, ansel elgort",horror
b2455,the canyons,paul schrader,"lindsay lohan, james deen, nolan gerard funk, amanda brooks","mystery & suspense, drama"
b2456,captain phillips,paul greengrass,"tom hanks, catherine keener, barkhad abdi, michael chernus",drama
b2457,cbgb,randall miller,"alan rickman, rupert grint, ashley greene, joel david moore","musical & performing arts, drama"
b2458,charlie countryman,fredrik bond,"shia labeouf, evan rachel wood, mads mikkelsen, rupert grint","action & adventure, comedy"
b2459,the cloth,justin price,"danny trejo, eric roberts, rachele brooke smith, justin price","action & adventure, horror, mystery & suspense, science fiction & fantasy"
b2460,cloudy with a chance of meatballs 2,kris pearn,"bill hader, anna faris, james caan, will forte","action & adventure, animation, kids & family, science fiction & fantasy"
b2461,coffin baby,dean jones,"bruce dern, brian krause, clifton powell, chauntal lewis",horror
b2462,company of heroes,don michael paul,"tom sizemore, neal mcdonough, chad michael collins, jrgen prochnow","mystery & suspense, action & adventure"
b2463,the company you keep,robert redford,"robert redford, shia labeouf, julie christie, susan sarandon",mystery & suspense
b2464,computer chess,andrew bujalski,"patrick riester, myles paige, gordon kindlmann, robin schwartz",comedy
b2465,concussion,peter landesman,"will smith, bitsie tulloch, gugu mbatha-raw, alec baldwin",drama
b2466,the conjuring,james wan,"vera farmiga, patrick wilson, ron livingston, lili taylor","mystery & suspense, horror"
b2467,contest,ajay giunta,"kenton duty, daniel flaherty, katherine mcnamara, kyle dean massey","documentary, drama, comedy"
b2468,continental,malcolm ingram,"bette midler, charlotte crossley, jaye p. morgan, holly woodlawn","documentary, special interest"
b2469,contracted: phase ii,josh forbes,"matt mercer, peter cilella, marianna palka, morgan peter brown","drama, horror, mystery & suspense"
b2470,the contractor,josef rusnak,"wesley snipes, eliza bennett, lena headey, ralph brown",action & adventure
b2471,the counselor,cdric anger,"benot magimel, gilbert melki, assa maga, eric caravaca",mystery & suspense
b2472,the croods,chris sanders,"nicolas cage, emma stone, ryan reynolds, catherine keener","action & adventure, animation, kids & family, comedy"
b2473,cutie and the boxer,zachary heinzerling,"ushio shinohara, noriko shinohara, robert h. harvey, zachary heinzerling","documentary, special interest"
b2474,dallas buyers club,jean-marc valle,"matthew mcconaughey, jared leto, jennifer garner, dallas roberts",drama
b2475,dark skies,scott stewart,"keri russell, josh hamilton, dakota goyo, kadan rockett","mystery & suspense, horror"
b2476,dead man down,niels arden oplev,"colin farrell, noomi rapace, terrence howard, dominic cooper",mystery & suspense
b2477,despicable me 2,pierre coffin,"steve carell, kristen wiig, benjamin bratt, miranda cosgrove","animation, kids & family, comedy"
b2478,disconnect,henry alex rubin,"jason bateman, hope davis, frank grillo, michael nyqvist","mystery & suspense, drama"
b2479,dirty wars,rick rowley,"jeremy scahill, abdul ghafoor mohame..., raouf hikal, mohammed tahir","documentary, special interest"
b2480,don jon,joseph gordon-levitt,"joseph gordon-levitt, scarlett johansson, julianne moore, tony danza","drama, comedy"
b2481,drinking buddies,joe swanberg,"olivia wilde, jake m. johnson, anna kendrick, ron livingston","drama, comedy"
b2482,elysium,neill blomkamp,"matt damon, jodie foster, sharlto copley, alice braga","drama, science fiction & fantasy"
b2483,emperor,peter webber,"matthew fox, tommy lee jones, eriko hatsune, toshiyuki nishida","mystery & suspense, drama"
b2484,empire state,dito montiel,"liam hemsworth, emma roberts, dwayne ""the rock"" jo..., michael angarano",drama
b2485,the english teacher,craig zisk,"julianne moore, greg kinnear, michael angarano, nathan lane","drama, comedy"
b2486,enough said,nicole holofcener,"julia louis-dreyfus, james gandolfini, catherine keener, michaela watkins","drama, romance, comedy"
b2488,erased,philipp stlzl,"aaron eckhart, olga kurylenko, liana liberato, garrick hagon","mystery & suspense, action & adventure"
b2489,escape from planet earth,callan brunker,"brendan fraser, rob corddry, sarah jessica parker, jessica alba","action & adventure, animation, science fiction & fantasy, comedy"
b2490,escape plan,mikael hfstrm,"sylvester stallone, arnold schwarzenegge..., jim caviezel, vincent d'onofrio","action & adventure, mystery & suspense, science fiction & fantasy"
b2491,evil dead,fede alvarez,"jane levy, shiloh fernandez, lou taylor pucci, jessica lucas","mystery & suspense, horror"
b2492,the face of love,arie posin,"annette bening, ed harris, robin williams, amy brenneman","drama, romance, comedy"
b2493,family weekend,benjamin epps,"kristin chenoweth, matthew modine, olesya rulin, joey king","drama, kids & family, comedy"
b2494,far marfa,cory van dyke,"johnny sneed, jesse bernstein, julie mintz, ty mitchell","drama, comedy"
b2495,fast & furious 6,justin lin,"vin diesel, paul walker, dwayne ""the rock"" jo..., jordana brewster",action & adventure
b2496,the fifth estate,bill condon,"benedict cumberbatch, dan stevens (iv), alicia vikander, daniel brhl","documentary, drama"
b2497,five dances,alan brown,"ryan steele, reed luplau, catherine miller sco..., kimiye corwin","documentary, drama, romance, musical & performing arts"
b2498,foodfight!,lawrence kasanoff,"charlie sheen, wayne brady, chris kattan, hilary duff","action & adventure, animation, kids & family, comedy"
b2499,frances ha,noah baumbach,"greta gerwig, mickey sumner, charlotte d'ambrose, charlotte d'amboise",comedy
b2500,the frankenstein theory,andrew weiner,"kris lemche, heather stephens, eric zuckerman, brian henderson","science fiction & fantasy, horror"
b2501,free birds,jimmy hayward,"owen wilson, woody harrelson, amy poehler, george takei","animation, kids & family, comedy"
b2502,the frozen ground,scott walker,"nicolas cage, john cusack, vanessa hudgens, dean norris","mystery & suspense, drama"
b2503,fruitvale station,ryan coogler,"michael b. jordan, melonie diaz, octavia spencer, kevin durand",drama
b2505,gangster squad,ruben fleischer,"ryan gosling, josh brolin, nick nolte, sean penn",drama
b2506,generation iron,vlad yudin,"mickey rourke, kai greene, phil heath, dennis wolff","documentary, drama, sports & fitness, special interest"
b2507,geography club,gary entin,"cameron deane stewar..., alex newell, scott bakula, allie gonino",comedy
b2508,getaway,yaron levy,"ethan hawke, selena gomez, jon voight, rebecca budig",action & adventure
b2509,the ghost army,rick beyer,"peter coyote, wesley clark, peter coyotoe","documentary, special interest"
b2510,girl most likely,shari springer berman,"kristen wiig, annette bening, matt dillon, darren criss",comedy
b2511,a glimpse inside the mind of charles swan iii,roman coppola,"charlie sheen, jason schwartzman, bill murray, katheryn winnick",comedy
b2512,go for sisters,john sayles,"lisa gay hamilton, lisagay hamilton, edward james olmos, yolonda ross",drama
b2513,a good day to die hard,john moore,"jai courtney, bruce willis, sebastian koch, mary elizabeth winst...",action & adventure
b2514,grace unplugged,brad j. silverman,"amanda michalka, james denton, kevin pollak, shawnee smith","drama, faith & spirituality"
b2515,gravity,alfonso cuarn,"sandra bullock, george clooney, orto ignatiussen, phaldut sharma","drama, mystery & suspense, science fiction & fantasy"
b2516,the great gatsby,baz luhrmann,"leonardo dicaprio, carey mulligan, tobey maguire, isla fisher","drama, romance"
b2517,the green inferno,eli roth,"ariel levy, kirby bliss blanton, lorenza izzo, nicols martnez zem...","mystery & suspense, horror"
b2518,greetings from tim buckley,dan algrant,"penn badgley, imogen poots, norbert leo butz, ben rosenfield",drama
b2519,grow up tony phillips,emily hagins,"aj bowen, barbara crampton, tony vespe, devin bonnee",comedy
b2520,grown ups 2,dennis dugan,"kevin james, oliver cooper, adam sandler, chris rock",comedy
b2521,grudge match,peter segal,"sylvester stallone, robert de niro, kim basinger, alan arkin","drama, sports & fitness, comedy"
b2522,the hangover part iii,todd phillips,"bradley cooper, ed helms, zach galifianakis, ken jeong",comedy
b2523,hansel and gretel: witch hunters,tommy wirkola,"gemma arterton, jeremy renner, famke janssen, peter stormare","action & adventure, comedy"
b2524,hansel and gretel get baked,duane journey,"molly quinn, michael welch, lara flynn boyle, cary elwest","action & adventure, horror, comedy"
b2526,hatchet iii,b.j. mcdonnell,"danielle harris, kane hodder, zach galligan, caroline williams",horror
b2527,hateship loveship,liza johnson,"kristen wiig, guy pearce, nick nolte, hailee steinfeld","drama, comedy"
b2528,the heat,paul feig,"sandra bullock, melissa mccarthy, marlon wayans, demian bichir",comedy
b2529,a haunted house,michael tiddes,"marlon wayans, essence atkins, cedric the entertain..., nick swardson",comedy
b2530,hell baby,robert ben garant,"leslie bibb, rob corddry, paul scheer, riki lindhome","horror, comedy"
b2531,hero,nikhil advani,"sooraj pancholi, athiya shetty, tigmanshu dhulia, aditya pancholi","action & adventure, special interest"
b2532,hit & stay,joe tropea,,"documentary, special interest"
b2533,home run,david boyd,"scott elrod, dorian brown, charles henry wyson, jim devoti",drama
b2534,homefront,gary fleder,"jason statham, james franco, winona ryder, kate bosworth","drama, action & adventure, mystery & suspense"
b2535,the hospital,arthur hiller,"george c. scott, diana rigg, barnard hughes, richard dysart","drama, classics, comedy"
b2536,the host,joon-ho bong,"song kang-ho, ah-sung ko, byun hee-bong, park hae-il","drama, action & adventure, horror, art house & international, comedy"
b2537,the hot flashes,susan seidelman,"brooke shields, daryl hannah, virginia madsen, camryn manheim",comedy
b2538,13 hours: the secret soldiers of benghazi,michael bay,"john krasinski, pablo schreiber, james badge dale, max martini",drama
b2539,house of dust,a.d. calvo,"eddie hassell, holland roden, inbar lavi, john lee ames","mystery & suspense, horror"
b2540,how to lose your virginity,therese shechter,,"documentary, comedy, special interest"
b2541,how to be a man,chadd harbold,"gavin mcinnes, liam aiken, megan neuringer, marisa redanty",comedy
b2542,i am divine,jeffrey schwarz,"divine, john waters, michael musto, ricki lake","documentary, special interest"
b2543,i know that voice,lawrence shapiro,"corey burton, gregg berger, jim cummings, john dimaggio","documentary, special interest"
b2544,i spit on your grave 2,donald farmer,"jemma dallender, joe absolom, yavor baharov, aleksandar aleksiev","mystery & suspense, horror"
b2545,i used to be darker,matthew porterfield,"deragh campbell, hannah gross, kim taylor, ned oldham",drama
b2546,the iceman,ariel vromen,"michael shannon, winona ryder, james franco, chris evans","mystery & suspense, drama"
b2547,identity thief,seth gordon,"jason bateman, melissa mccarthy, jon favreau, maggie elizabeth jon...",comedy
b2548,in a world...,lake bell,"lake bell, fred melamed, rob corddry, michaela watkins","drama, comedy"
b2549,inappropriate comedy,vince offer,"lindsay lohan, adrien brody, michelle rodriguez, ari shaffir",comedy
b2550,the incredible burt wonderstone,don scardino,"steve carell, steve buscemi, olivia wilde, jim carrey",comedy
b2551,indescribable,stacie graber,"rich swingle, seth pruski, garry nation, jc scott",drama
b2552,inequality for all,jacob kornbluth,robert reich,"documentary, special interest"
b2553,inside llewyn davis,ethan coen,"oscar isaac, carey mulligan, john goodman, garrett hedlund",drama
b2554,insidious: chapter 2,james wan,"patrick wilson, rose byrne, ty simpkins, lin shaye","mystery & suspense, horror"
b2555,the internship,shawn levy,"owen wilson, joanna garcia, vince vaughn, aasif mandvi","drama, comedy"
b2556,iron man 3,shane black,"robert downey jr., gwyneth paltrow, don cheadle, guy pearce","action & adventure, science fiction & fantasy"
b2557,isteve,ryan perez,"justin long, jorge garcia, james urbaniak, michaela watkins","comedy, special interest"
b2558,jack the giant killer,nathan juran,"kerwin mathews, judi meredith, torin thatcher, walter burke","kids & family, classics, science fiction & fantasy"
b2559,jack the giant slayer,bryan singer,"nicholas hoult, eleanor tomlinson, stanley tucci, ewan mcgregor","drama, action & adventure, science fiction & fantasy"
b2560,jackass presents: bad grandpa,jeff tremaine,"johnny knoxville, jackson nicoll, spike jonze, georgina cates","documentary, comedy"
b2561,java heat,conor allyn,"mickey rourke, kellan lutz, ario bayu, atiqah hasiholan","drama, action & adventure, mystery & suspense"
b2562,jay & silent bob's super groovy cartoon movie,steve stark,"jason mewes, kevin smith, eliza dushku, ralph garman","comedy, animation"
b2563,jobs,joshua michael stern,"ashton kutcher, josh gad, matthew modine, j.k. simmons",drama
b2564,john dies at the end,don coscarelli,"chase williamson, rob mayes, paul giamatti, clancy brown","horror, mystery & suspense, science fiction & fantasy, comedy"
b2565,g.i. joe: the rise of cobra,stephen sommers,"adewale akinnuoye-ag..., christopher ecclesto..., joseph gordon-levitt, dennis quaid","action & adventure, science fiction & fantasy"
b2566,jug face,chad crawford kinkle,"lauren ashley carter, sean bridgers, larry fessenden, sean young","horror, cult movies"
b2567,kevin hart: let me explain,leslie small,kevin hart,"documentary, musical & performing arts, comedy"
b2568,kick-ass 2,jeff wadlow,"aaron taylor-johnson, christopher mintz-pl..., chloe grace moretz, john leguizamo","action & adventure, comedy"
b2569,killing season,mark steven johnson,"robert de niro, john travolta, milo ventimiglia, elizabeth olin",mystery & suspense
b2570,the kings of summer,jordan vogt-roberts,"nick robinson, gabriel basso, moises arias, nick offerman",comedy
b2571,kink,christina voros,"peter acworth, maitresse madeline, chris nelson norris, tomcat","documentary, special interest"
b2572,kiss of the damned,xan cassavetes,"josephine de la baum..., milo ventimiglia, roxane mesquida, anna mouglalis","drama, horror"
b2573,knife fight,bill guttentag,"rob lowe, julie bowen, saffron burrows, jamie chung","drama, comedy"
b2574,koch,neil barsky,"ed koch, michael bloomberg, calvin o. butts iii, calvin o. butts iiii","documentary, special interest"
b2575,lake windfall,roger vass,"christopher b. corri..., alex laferriere, jasun hicks",mystery & suspense
b2576,last call,henry bromell,"jeremy irons, neve campbell, sissy spacek, shannon lawson","drama, television, art house & international"
b2577,the last exorcism part ii,ed gass-donnelly,"ashley bell, julia garner, spencer treat clark, louis herthum","mystery & suspense, horror"
b2578,the last of robin hood,wash westmoreland,"kevin kline, dakota fanning, susan sarandon, bryan batt",drama
b2579,the last stand,kim jee-woon,"arnold schwarzenegge..., forest whitaker, johnny knoxville, harry dean stanton","mystery & suspense, action & adventure"
b2580,last vegas,jon turteltaub,"michael douglas, robert de niro, morgan freeman, kevin kline",comedy
b2581,last weekend,tom williams,"patricia clarkson, zachary booth, chris mulkey, joseph cross",comedy
b2582,the legend of jimi lazer,mann munoz,"robbie beniuk, patrick mitchell, amy landon, elijah black",action & adventure
b2583,let the fire burn,jason osder,,"documentary, special interest"
b2584,liars all,brian brightly,"matt lanter, torrance coombs, gillian zinser, alice evans",drama
b2585,life of crime,daniel schechter,"jennifer aniston, yasiin bey, isla fisher, will forte","drama, comedy"
b2586,the lifeguard,liz w. garcia,"kristen bell, mamie gummer, martin starr, alex shaffer","drama, comedy"
b2587,lil bub & friendz,andy capper,"mike bridavsky, ben lashes","documentary, special interest"
b2588,little feet,alexandre rockwell,"lana rockwell, nico rockwell, rene cuante-bautista",drama
b2589,the lone ranger,gore verbinski,"johnny depp, armie hammer, william fichtner, tom wilkinson","western, action & adventure, kids & family"
b2590,the lords of salem,rob zombie,"bruce dern, bruce davison, bruce davidson, billy drago","mystery & suspense, horror"
b2591,lovelace,jeffrey friedman,"amanda seyfried, peter sarsgaard, hank azaria, sharon stone",drama
b2592,lone survivor,peter berg,"ben foster, mark wahlberg, emile hirsch, taylor kitsch","drama, action & adventure"
b2593,lucky them,megan griffiths,"toni collette, thomas haden church, ryan eggold, oliver platt","drama, comedy"
b2594,luv,sheldon candis,"common, michael rainey jr., dennis haysbert, danny glover",drama
b2595,machete kills,robert rodriguez,"danny trejo, michelle rodriguez, mel gibson, lady gaga",action & adventure
b2596,magic mike xxl,gregory jacobs,"channing tatum, matt bomer, joe manganiello, kevin nash",comedy
b2597,manhattan romance,brian ghost,"gaby hoffman, jessie barr, zach grenier, louis cancelmi","comedy, romance"
b2598,man of steel,zack snyder,"henry cavill, amy adams, michael shannon, diane lane","action & adventure, science fiction & fantasy"
b2599,masterminds,jared hess,"zach galifianakis, owen wilson, kristen wiig, jason sudeikis",comedy
b2600,mccanick,josh c. waller,"david morse, cory monteith, ciarn hinds, cory montieth","mystery & suspense, drama"
b2601,medora,andrew cohn,"dylan mcsoley, rusty rogers, robby armstrong, chaz cowles","documentary, special interest"
b2602,metallica through the never,nimrd antal,"dane dehaan, james hetfield, kirk hammett, lars ulrich","documentary, musical & performing arts, mystery & suspense"
b2603,monsters university,dan scanlon,"billy crystal, john goodman, steve buscemi, helen mirren","action & adventure, animation, kids & family, science fiction & fantasy, comedy"
b2604,movie 43,bob odenkirk,"johnny knoxville, gerard butler, anna faris, seann william scott",comedy
b2605,the moving creatures,caetano gotardo,"cida moreira, andra marquee, fernanda vianna, rmulo braga","drama, musical & performing arts, art house & international"
b2606,much ado about nothing,joss whedon,"amy acker, alexis denisof, clark gregg, reed diamond",comedy
b2607,mud,jeff nichols (vi),"matthew mcconaughey, tye sheridan, sam shepard, jacob lofland",drama
b2608,nebraska,alexander payne,"bruce dern, will forte, june squibb, bob odenkirk",drama
b2609,no one lives,ryuhei kitamura,"luke evans, adelaide clemens, lee tergesen, derek magyar","mystery & suspense, horror"
b2610,now you see me,louis leterrier,"jesse eisenberg, dave franco, morgan freeman, mark ruffalo",mystery & suspense
b2611,oblivion,joseph kosinski,"tom cruise, olga kurylenko, morgan freeman, andrea riseborough","action & adventure, science fiction & fantasy"
b2612,officer down,brian a. miller,"stephen dorff, dominic purcell, annalynne mccord, david boreanaz","drama, mystery & suspense, special interest"
b2613,oldboy,park chan-wook,"min-sik choi, gang hye-jeong, yoo ji-tae, choe min-sik","mystery & suspense, drama"
b2614,olympus has fallen,antoine fuqua,"gerard butler, rick yune, aaron eckhart, morgan freeman","drama, action & adventure"
b2615,out of the furnace,scott cooper,"christian bale, woody harrelson, casey affleck, zoe saldana",drama
b2616,oz the great and powerful,sam raimi,"james franco, mila kunis, rachel weisz, michelle williams",science fiction & fantasy
b2617,pacific rim,guillermo del toro,"charlie hunnam, idris elba, rinko kikuchi, diego klattenhoff","action & adventure, horror, science fiction & fantasy"
b2618,the package,andrew davis,"gene hackman, joanna cassidy, tommy lee jones, john heard","mystery & suspense, action & adventure"
b2619,pain & gain,michael bay,"mark wahlberg, anthony mackie, ed harris, rob corddry",action & adventure
