ID,Title,Director,Cast,Genre
d2628,"police, adjective",corneliu porumboiu,"dragos bucur,vlad ivanov,irina saulescu,ion stoica,marian ghenea","drama, foreign"
d2629,it's complicated,nancy meyers,"meryl streep,alec baldwin,steve martin,john krasinski,lake bell","comedy, romance"
d2630,a single man,tom ford,"colin firth,julianne moore,nicholas hoult,matthew goode","drama, romance"
d2631,nine,rob marshall,"daniel day-lewis,marion cotillard,penelope cruz,judi dench,fergie,kate hudson,nicole kidman,sophia loren","action, adventure, comedy, drama, music, romance, science fiction"
d2632,sherlock holmes,guy ritchie,"robert downey jr.,jude law,mark strong,rachel mcadams,kelly reilly","action, adventure, comedy, crime, drama, mystery, thriller"
d2633,youth in revolt,miguel arteta,"michael cera,portia doubleday,steve buscemi,zach galifianakis,ray liotta,jean smart,fred willard,justin long,m. emmet walsh,mary kay place","comedy, drama, romance"
d2634,the joy of singing,ilan duran cohen,"marina fois,lorant deutsch,jeanne balibar,julien baumgartner,nathalie richard,caroline ducey,guillaume quatravaux,evelyne kirschenbaum",comedy
d2635,daybreakers,"michael, peter spierig","ethan hawke,willem dafoe,claudia karvan,sam neill,michael dorman","action, drama, horror, science fiction, thriller"
d2636,the loss of a teardrop diamond,jodie markell,"bryce dallas howard,chris evans,ellen burstyn,mamie gummer,ann-margret,will patton","drama, romance"
d2637,crazy heart,scott cooper,"jeff bridges,maggie gyllenhaal,robert duvall,colin farrell","drama, indie, music, romance"
d2638,eternal sunshine of the spotless mind,michel gondry,"jim carrey,kate winslet,tom wilkinson,mark ruffalo,elijah wood,kirsten dunst,thomas jay ryan,jane adams,david cross,gerry robert byrne","comedy, drama, fantasy, romance, science fiction"
d2639,the imaginarium of dr. parnassus,terry gilliam,"heath ledger,christopher plummer,verne troyer,lily cole,tom waits","adventure, fantasy, mystery, science fiction"
d2640,araya,margot benacerraf,,"documentary, foreign"
d2641,the white ribbon,michael haneke,"ulrich tukur,susanne lothar,christian friedel,burghart klaussner,leonie benesch,ernst jacobi","crime, drama, foreign, mystery"
d2642,birdwatchers,marco bechis,"ademilson concianza verga,alicelia batista cabreira,ambrosio vilhalva,leonardo medeiros",drama
d2643,leap year,anand tucker,"amy adams,matthew goode,adam scott,john lithgow","comedy, romance"
d2644,a town called panic,"stephane aubier, vincent patar","stephane aubier,bruce ellison,vincent patar,jeanne balibar,frederic jannin","adventure, animation, comedy, family, fantasy, foreign, indie"
d2645,the lovely bones,peter jackson,"saoirse ronan,mark wahlberg,rachel weisz,susan sarandon,stanley tucci,michael imperioli","drama, fantasy, foreign, science fiction, thriller"
d2646,the book of eli,"albert,allen hughes","denzel washington,gary oldman,mila kunis,ray stevenson,jennifer beals,tom waits,michael gambon","action, science fiction, thriller"
d2647,caché,michael haneke,"juliette binoche,daniel auteuil,maurice benichou,annie girardot,bernard le coq,daniel duval","action, drama, foreign, romance, thriller"
d2648,the spy next door,brian levant,"jackie chan,amber valletta,madeline carroll,magnus scheving,billy ray cyrus,george lopez,will shadley,alina foley","action, adventure, comedy, drama, family"
d2649,surrogates,directed,"bruce willis,radha mitchell,rosamund pike,boris kodjoe,james francis ginty,james cromwell,ving rhames,jack noseworthy,devin ratray,michael cudlit","action, science fiction, thriller"
d2650,bright star,jane campion,"abbie cornish,ben whishaw,paul schneider,kerry fox,edie martin,thomas sangster","drama, foreign, indie, romance"
d2651,a woman in berlin,max faerberboeck,"nina hoss,yevgeni sidikhin,roman gribkov,irm hermann","drama, foreign, history, war"
d2652,big fan,robert siegel,"patton oswalt,kevin corrigan,marcia jean kurtz,michael rapaport,matt servitto,jonathan hamm,gino cafarelli","comedy, drama, sports film"
d2653,the providence effect,rollin binzer,,documentary
d2654,the invention of lying,"matthew robinson, ricky gervais","ricky gervais,jennifer garner,jonah hill,jeffrey tambor,fionnula flanagan,rob lowe,tina fey","comedy, fantasy, romance"
d2655,a serious man,"ethan coen, joel","michael stuhlbarg,richard kind,fred melamed,sari lennick,adam arkin,fyvush finkel","comedy, drama"
d2656,whip it,drew barrymore,"ellen page,marcia gay harden,kristen wiig,drew barrymore,juliette lewis,landon pigg,daniel stern,jimmy fallon","comedy, drama, family"
d2657,the boys are back,scott hicks,"clive owen,emma booth,laura fraser,george mackay,nicholas mcanulty","drama, foreign"
d2658,capitalism: a love story,michael moore,,"comedy, documentary"
d2659,zombieland,ruben fleischer,"jesse eisenberg,woody harrelson,emma stone,abigail breslin,amber heard,mike white","action, adventure, comedy, horror"
d2660,good hair,jeff stilson,,"comedy, documentary"
d2661,richard iii,,"ian mckellen,annette bening,john wood,matthew groom,nigel hawthorne,maggie smith,robert downey jr.,kristin scott thomas,jim broadbent","documentary, drama, science fiction, thriller"
d2662,couples retreat,peter billingsley,"vince vaughn,jason bateman,jon favreau,faizon love,malin akerman,kristen bell,kristin davis","comedy, romance"
d2663,paranormal activity,oren peli,"katie featherston,micah sloat,mark fredrichs","horror, mystery, suspense"
d2664,trucker,james mottern,"michelle monaghan,jimmy bennett,nathan fillion,benjamin bratt","drama, indie"
d2665,coco before chanel,anne fontaine,"audrey tautou,alessandro nivola,marie gillain,emmanuelle devos","drama, foreign, romance"
d2666,looking for eric,ken loach,"steve evets,eric cantona,john henshaw,stephanie bishop,gerard kearns,lucy-jo hudson,stefan gumbs","comedy, drama, foreign, indie"
d2667,we live in public,ondi timoner,,documentary
d2668,black dynamite,scott sanders,"michael jai white,tommy davidson,bokeem woodbine,arsenio hall,john salley,mykelti williamson,james mcmanus,nicole sullivan","action, comedy"
d2669,free style,william dear,"corbin bleu,sandra echeverria,madison pettis,penelope ann miller,jesse moss,tegan moss,matt bellefleur","drama, family"
d2670,law abiding citizen,f. gary gray,"jamie foxx,gerard butler,colm meaney,bruce mcgill,viola davis","crime, drama, thriller"
d2671,the damned united,tom hooper,"michael sheen,timothy spall,colm meaney,jim broadbent","drama, foreign, sports film"
d2672,x games 3d: the movie,directed,"shaun white,danny way,bob burnquist,ricky carmichael,travis pastrana,kyle loza",
d2673,the grey zone,tim blake nelson,"david arquette,daniel benzali,steve buscemi,david chandler,allan corduner,harvey keitel,natasha lyonne,mira sorvino","drama, war"
d2674,a perfect getaway,david twohy,"steve zahn,timothy olyphant,milla jovovich,kiele sanchez,marley shelton,chris hemsworth","action, mystery, thriller"
d2675,revanche,,"johannes krisch,ursula strauss,andreas lust,irina potapenko,hannes thanheiser","crime, drama, foreign, romance"
d2676,the cove,louie psihoyos,,"crime, documentary"
d2677,adam,max mayer,"hugh dancy,rose byrne,frankie faison,mark linn baker,amy irving,peter gallagher","drama, indie, romance"
d2678,ponyo,hayao miyazaki,"noah cyrus,frankie jonas,liam neeson,matt damon,cate blanchett,tina fey","adventure, animation, family, fantasy, foreign, science fiction"
d2679,g.i. joe: the rise of cobra,stephen sommers,"adewale akinnuoye-agbaje,christopher eccleston,joseph gordon-levitt,byung-hun lee,sienna miller,rachel nichols,ray park,jonathan pryce,said taghmaoui,channing tatum,marlon wayans,dennis quaid","action, adventure, science fiction, thriller"
d2680,paper heart,nicholas jasenovec,"charlyne yi,michael cera,jake m. johnson","comedy, drama, indie, romance"
d2681,rumba,dominique abel,"dominique abel,fiona gordon,bruno romy","comedy, foreign"
d2682,lorna's silence,"jean-pierre, luc dardenne","arta dobroshi,jeremie renier,fabrizio rongione,alban ukaj,morgan marinne,olivier gourmet","crime, drama, foreign, indie"
d2683,"the goods: live hard, sell hard",neal brennan,"jeremy piven,ving rhames,james brolin,david koechner,kathryn hahn,ed helms,jordana spiro,charles napier,tony hale,ken jeong,rob riggle,alan thicke",comedy
d2684,bandslam,,"gaelan connell,aly michalka,vanessa hudgens,scott porter,lisa kudrow","comedy, drama, family, music, musical"
d2685,the time traveler's wife,robert schwentke,"rachel mcadams,eric bana,arliss howard,ron livingston,stephen tobolowsky,brooklynn proulx","drama, romance, science fiction"
d2686,district 9,neill blomkamp,"sharlto copley,david james,vanessa haywood,mandla gaduka,kenneth nkosi","action, foreign, science fiction, thriller"
d2687,thirst,park chan-wook,"song kang-ho,kim ok-vin,kim hae-suk,shin ha-gyun,park in-hwan","comedy, drama, fantasy, foreign, horror"
d2688,taking woodstock,ang lee,"demetri martin,dan fogler,henry goodman,jonathan groff,eugene levy,jeffrey dean morgan,imelda staunton,emile hirsch,liev schreiber,skylar astin,kevin chamberlin,kelli garner,paul dano","comedy, drama, indie, music"
d2689,still walking,,"hiroshi abe,yui natsukawa,you,kirin kiki,yoshio harada","drama, foreign"
d2690,"spring, summer, fall, winter... and spring",,,"drama, foreign"
d2691,extract,mike judge,"jason bateman,mila kunis,kristen wiig,ben affleck,j.k. simmons,david koechner,clifton collins jr.,gene simmons","comedy, indie"
d2692,radical disciple: the story of father pfleger,bob hercules,,
d2693,youssou n’dour: i bring what i love,,,
d2694,play the game,marc fienberg,"paul campbell,andy griffith,doris roberts,marla sokoloff,liz sheridan,clint howard,rance howard,geoffrey owens,juliette jeffers","comedy, indie, romance"
d2695,all about steve,phil traill,"sandra bullock,bradley cooper,thomas haden church,howard hesseman,keith david","comedy, romance"
d2696,world's greatest dad,bobcat goldthwait,"robin williams,alexie gilmore,daryl sabara,henry simmons,evan martin","comedy, indie, romance"
d2697,my one and only,richard loncraine,"renee zellweger,logan lerman,mark rendall,kevin bacon,david koechner,chris noth,eric mccormack","comedy, drama, indie"
d2698,the september issue,r.j. cutler,,documentary
d2699,the baader-meinhof complex,uli edel,"bruno ganz,martina gedeck,moritz bleibtreu,johanna wokalek,nadja uhl",
d2700,amreeka,cherien dabis,"nisreen faour, melkar muallem,alia shawkat,hiam abbass,abu warda,joseph ziegler","drama, indie"
d2701,barry lyndon,stanley kubrick,"ryan o'neal,marisa berenson,patrick magee,hardy kruger,leonard rossiter,michael hordern","drama, foreign, romance, war"
d2702,9,shane acker,"elijah wood,john c. reilly,jennifer connelly,christopher plummer,crispin glover,martin landau,fred tatasciore,alan oppenheimer,tom kane,helen wilson","action, adventure, animation, drama, romance"
d2703,jennifer's body,karyn kusama,"megan fox,amanda seyfried,johnny simmons,adam brody,j.k. simmons,amy sedaris","comedy, horror"
d2704,the burning plain,guillermo arriaga,"charlize theron,kim basinger,joaquim de almeida,john corbett,robin tunney,brett cullen,danny pino,rachel ticotin","drama, indie, romance"
d2705,what's the matter with kansas?,joe winston,,"comedy, documentary, indie, romance"
d2706,the informant!,steven soderbergh,"matt damon,scott bakula,joel mchale,patton oswalt,melanie lynskey,eddie jemison","comedy, crime, drama, thriller"
d2707,cloudy with a chance of meatballs,"phil lord,chris miller","bill hader,anna faris,mr. t,benjamin bratt,neil patrick harris,al roker,lauren graham","animation, comedy, family"
d2708,disgrace,steve jacobs,"john malkovich,jessica haines,eriq ebouaney,fiona press,antoinette engel","drama, foreign, indie"
d2709,the marc pease experience,todd louiso,"ben stiller,jason schwartzman,anna kendrick,jay paulson,zachary booth,ebon moss-bachrach,gabrielle dennis",comedy
d2710,fame,kevin tancharoen,"naturi naughton,kay panabaker,megan mullally,bebe neuwirth,charles s. dutton,kherington payne,debbie allen,walter perez,paul mcgill,paul iacono,asher book,collins pennie,kelsey grammer","comedy, drama, music"
d2711,paris,cedric klapisch,"juliette binoche,romain duris,fabrice luchini,albert dupontel,francois cluzet,melanie laurent,karin viard,julie ferrier",
d2712,in a lonely place,,,"drama, film noir, mystery, thriller"
d2713,fifty dead men walking,kari skogland,"ben kingsley,jim sturgess,kevin zegers,nathalie press,rose mcgowan","action, foreign, thriller"
d2714,passing strange,spike lee,"de’adre aziza,daniel breaker,eisa davis,colman domingo,chad goodridge,rebecca naomi jones,stew","drama, music"
d2715,inglourious basterds,quentin tarantino,"brad pitt,melanie laurent,christoph waltz,eli roth,michael fassbender,diane kruger,daniel bruhl,til schweiger,gedeon burkhard,jacky ido,b.j. novak,omar doom,august diehl,denis menochet,sylvester groth,martin wuttke,mike myers,julie dreyfus,richard samuel,rod taylor","action, adventure, drama, thriller, war"
d2716,cold souls,sophie barthes,"paul giamatti,david strathairn,emily watson,dina korzun,katheryn winnick,lauren ambrose,boris kievsky","comedy, drama, fantasy, science fiction"
d2717,flame and citron,ole christian madsen,"stine stengade,peter mygind,mille hoffmeyer lehfeldt,flemming enevold,christian berkel,hanns zischler","drama, foreign, history, indie, war"
d2718,"you, the living",roy aundersson,"jessica lundberg,elisabet helander,bjorn englund,leif larsson,ollie olson,kemal sener,hakan angser,birgitta persson,gunnar ivarsson","comedy, drama, foreign, indie, musical"
d2719,post grad,vicky jenson,"alexis bledel,michael keaton,jane lynch,bobby coleman,zach gilford,carol burnett,j.k. simmons","comedy, romance"
d2720,(500) days of summer,marc webb,"joseph gordon-levitt,zooey deschanel,geoffrey arend,chloe grace moretz,matthew gray gubler,clark gregg,rachel boston,minka kelly","comedy, drama, indie, romance"
d2721,the end of the line,rupert murray,,"documentary, foreign"
d2722,dead snow,tommy wirkola,"charlotte frogner,stig frode henriksen,vegar hoel,jeppe laursen,jenny skavlan,lasse valdal","comedy, foreign, horror"
d2723,orphan,jaume collet-serra,"vera farmiga,peter sarsgaard,isabelle fuhrman,aryana engineer,jimmy bennett,cch pounder,margo martindale,rosemary dunsmore","horror, mystery, thriller"
d2724,g-force,,"nicolas cage,sam rockwell,jon favreau,steve buscemi,bill nighy,will arnett,zach galifianakis,kelli garner,tyler patrick jones,piper mackenzie harris,gabriel casseus,jack conley","action, adventure, animation, family"
d2725,rio bravo,,,"action, drama, western"
d2726,three monkeys,nuri bilge ceylan,"yavuz bingol,hatice aslan,ahmet rifat sungar,ercan kesal","drama, foreign, thriller"
d2727,humpday,lynn shelton,"mark duplass,joshua leonard,alycia delmore,lynn shelton,trina willard","comedy, indie"
d2728,katyn,andrzej wajda,"maja ostaszewska,artur zmijewski,andrzej chyra","drama, foreign, history, war"
d2729,unmistaken child,nati baratz,,"documentary, foreign, indie"
d2730,munyurangabo,lee isaac chung,"jeff rutagengwa,eric ndorunkundiye,j-m vianney nkurikiyinka,narcicia nyirabucyeye,jean pierre harerimana,edouard b. uwayo,etienne rugazora","drama, foreign"
d2731,the ugly truth,robert luketic,"katherine heigl,gerard butler,eric winter,bree turner,nick searcy,kevin connolly,cheryl hines,bonnie somerville","comedy, romance"
d2732,shrink,jonas pate,"kevin spacey,robin williams,saffron burrows,keke palmer,dallas roberts,pell james,jack huston,mark webber,robert loggia,laura ramsey","comedy, drama, indie"
d2733,souls for sale,rupert hughes,"eleanor boardman,richard dix,lew cody,mae busch,barbara la marr,frank mayo",
d2734,malls r us,helene klodawsky,,documentary
d2735,the hurt locker,kathryn bigelow,"jeremy renner,anthony mackie,brian geraghty,guy pearce,ralph fiennes,david morse,evangeline lilly,christian camargo","action, drama, suspense, thriller, war"
d2736,funny people,judd apatow,"adam sandler,seth rogen,leslie mann,jonah hill,eric bana,jason schwartzman","comedy, drama"
d2737,brüno,,gustaf hammarsten,"comedy, drama"
d2738,"i love you, beth cooper",chris columbus,"hayden panettiere,paul rust,jack carpenter,lauren london,lauren storm,shawn roberts,jared keeso,brendan penny,marie avgeropoulos,josh emerson,alan ruck,cynthia stevenson,pat finn","comedy, romance"
d2739,harry potter and the half-blood prince,david yates,"daniel radcliffe,rupert grint,emma watson,helena bonham-carter,bonnie wright,jim broadbent,michael gambon,alan rickman","action, adventure, family, fantasy, science fiction"
d2740,julie and julia,nora ephron,"meryl streep,amy adams,stanley tucci,chris messina,linda emond,joan juliet buck,jane lynch","comedy, drama"
d2741,"yoo-hoo, mrs. goldberg",aviva kempner,,
d2742,the answer man,john hindman,"jeff daniels,lauren graham,lou taylor pucci,olivia thirlby,kat dennings,nora dunn,tony hale,annie corly,max antisell","comedy, drama, indie, romance"
d2743,irene in time,henry jaglom,"tanna frederick,andrea marcovicci,victoria tennant,karen black,lanre idewu,jack maxwell,david proval,kelly de sarla",
d2744,the perfect sleep,jeremy alter,"anton pardoe,roselyn sanchez,patrick bauchau,tony amendola","action, adventure, drama, indie, thriller"
d2745,american violet,tim disney,"nicole beharie,tim blake nelson,will patton,michael o'keefe,xzibit,charles dutton,alfre woodard",drama
d2746,state of play,kevin macdonald,"russell crowe,ben affleck,rachel mcadams,helen mirren,robin wright penn,jason bateman,jeff daniels","crime, drama, mystery, thriller"
d2747,the soloist,joe wright,"jamie foxx,robert downey jr.,catherine keener,tom hollander,lisa gay hamilton","drama, musical"
d2748,the informers,gregor jordan,"billy bob thornton,kim basinger,mickey rourke,winona ryder,jon foster,amber heard,lou taylor pucci,brad renfro,chris isaak","action, adventure, crime, drama, indie, thriller"
d2749,sugar,"anna boden, ryan fleck","algenis perez soto,rayniel rufino,andre holland,ann whitney,richard bull","action, adventure, thriller"
d2750,earth,"alastair fothergill, mark linfield",,"documentary, family, foreign"
d2751,hunger,steve mcqueen,"michael fassbender,liam cunningham,stuart graham,brian milligan,liam mcmahon","crime, drama, foreign"
d2752,the audition,susan froemke,,
d2753,anvil! the story of anvil,sacha gervasi,,"documentary, music"
d2754,fighting,dito montiel,"channing tatum,terrence howard,zulay henao,altagracia guzman,luis guzman,roger guenveur smith,michael rivera,flaco navaja,peter tambakis","action, adventure, crime, drama, thriller"
d2755,chop shop,ramin bahrani,"alejandro polanco,isamar gonzales,ahmad razvi,carlos zapata,rob sowulski","drama, indie"
d2756,nothing but the truth,rod lurie,"kate beckinsale,matt dillon,angela bassett,alan alda,vera farmiga,david schwimmer,courtney b. vance,noah wyle,floyd abrams",
d2757,lymelife,derick martini,"rory culkin,emma roberts,alec baldwin,jill hennessy,timothy hutton,cynthia nixon,kieran culkin","comedy, drama, indie"
d2758,tyson,james toback,,
d2759,x-men origins: wolverine,gavin hood,"hugh jackman,liev schreiber,lynn collins,danny huston,will.i.am,ryan reynolds","action, adventure, fantasy, science fiction, thriller"
d2760,the merry gentleman,michael keaton,"michael keaton,kelly macdonald,tom bastounes,darlene hunt,guy van swearingen,william dick,bobby cannavale","action, drama"
d2761,ghosts of girlfriends past,mark waters,"matthew mcconaughey,jennifer garner,michael douglas,breckin meyer,lacey chabert,robert forster,anne archer","comedy, fantasy, romance, science fiction"
d2762,is anybody there?,john crowley,"michael caine,bill milner,anne-marie duff,david morrissey,rosemary harris,elizabeth spriggs,leslie phillips","drama, foreign"
d2763,sita sings the blues,,,"animation, drama, music, romance"
d2764,star trek,j. j. abrams,"chris pine,zachary quinto,leonard nimoy,eric bana,bruce greenwood,zoe saldana,john cho,anton yelchin,ben cross,winona ryder,chris hemsworth,jennifer morrison","action, adventure, science fiction"
d2765,little ashes,paul morrison,"javier beltran,robert pattinson,matthew mcnulty,marina gatell","drama, foreign, romance"
d2766,battle for terra,aristomenis tsirbas,"evan rachel wood,luke wilson,justin long,brian cox,james garner,dennis quaid,chris evans,david cross","action, adventure, animation, family"
d2767,next day air,benny boom,"donald faison,mike epps,mos def,wood harris,omari hardwick,emilio rivera","action, adventure, comedy, crime"
d2768,shuttle,edward anderson,"peyton list,cameron goodman,cullen douglas,tony curran,dave power,james snyder","crime, drama, suspense, thriller"
d2769,17 again,burr steers,"zac efron,leslie mann,thomas lennon,michelle trachtenberg,sterling knight,melora hardin,hunter parrish,brian doyle-murray","comedy, drama, family, fantasy"
d2770,must read after my death,,,documentary
d2771,fired up,will gluck,"nicholas d'agosto,eric christian olsen,sarah roemer,molly sims,philip baker hall,hayley marie norman,amber stevens","comedy, family, romance"
d2772,just another love story,ole bornedal,"anders w. berthelsen,rebecka hemse,nikolaj lie kaas,charlotte fich,dejan cukic","crime, drama, foreign, thriller"
d2773,gomorrah,matteo garrone,"salvatore abruzzese,gianfelice imparato,maria nazionale,toni servillo,carmine paternoster,salvatore cantalupo","action, crime, drama, foreign, thriller"
d2774,song sung blue,,"mike sardina,claire sardina",
d2775,i'm all good,jan hrebejk,"jirí schmitzer,boleslav polívka,lenka vlasáková,miroslav vladyka,josef somr,vladimír javorský,petr forman",comedy
d2776,two lovers,james gray,"joaquin phoenix,gwyneth paltrow,vinessa shaw,isabella rossellini,elias koteas,john ortiz","drama, romance"
d2777,the secrets,avi nesher,"ania bukstein,michal shtamler,fanny ardant,sefi rivlin,guri alfi","drama, foreign"
d2778,the cake eaters,mary stuart masterson,"kristen stewart,aaron stanford,bruce dern,elizabeth ashley,melissa leo,talia balsam,jesse l. martin,jayce bartok,miriam shor","drama, indie, romance"
d2779,the black balloon,elissa down,"rhys wakefield,luke ford,gemma ward,toni collette,erik thomson","drama, foreign, indie"
d2780,the great buck howard,sean mcginly,"john malkovich,colin hanks,emily blunt,griffin dunne,steve zahn,ricky jay","action, adventure, comedy, drama, indie"
d2781,serbis,brillante mendoza,"gina pareno,jacklyn jose,mercedes cabral",
d2782,medicine for melancholy,,"wyatt cenac,tracey heggins","comedy, drama, indie, romance"
d2783,the beaches of agnes,agnes varda,,"documentary, drama, foreign"
d2784,the double life of veronique,krzysztof kieslowski,"irene jacob,philippe volter,jerzy gudejko,guillaume de tonquedec,claude duneton,lorraine evanoff","drama, foreign, indie, thriller"
d2785,watchmen,zack snyder,"billy crudup,matthew goode,carla gugino,malin akerman,jackie earle haley,jeffrey dean morgan,patrick wilson,matt frewer,gary houston","action, drama, mystery, science fiction, thriller"
d2786,duplicity,tony gilroy,"julia roberts,clive owen,tom wilkinson,paul giamatti,tom mccarthy,denis o'hare","action, comedy, romance, thriller"
d2787,knowing,alex proyas,"nicolas cage,chandler canterbury,rose byrne,lara robinson,phil beckman,nadia townsend","action, adventure, drama, mystery, science fiction, suspense, thriller"
d2788,silent light,carlos reygadas,"cornelio wall,miriam toews,maria pankratz,peter wall,elisabeth fehr,jacobo klassen","drama, foreign, indie"
d2789,"i love you, man",john hamburg,"paul rudd,jason segel,rashida jones,andy samberg,j.k. simmons,jane curtin,jon favreau,jaime pressly",comedy
d2790,goodbye solo,ramin bahrani,"souleymane sy savane,red west,carmen leyva,diana franco galindo,mamadou lam","drama, indie"
d2791,withnail and i,,,"comedy, drama"
d2792,the haunting in connecticut,peter cornwell,"virginia madsen,kyle gallner,elias koteas,amanda crew,martin donovan,sophi knight,ty wood,erik berg","drama, horror, thriller"
d2793,valentino: the last emperor,matt tyrnauer,,"documentary, indie"
d2794,monsters vs. aliens,"rob letterman,conrad vernon","seth rogen,hugh laurie,will arnett,kiefer sutherland,rainn wilson,paul rudd,stephen colbert",
d2795,12,nikita mikhalkov,,"crime, drama, foreign, suspense"
d2796,adventureland,greg mottola,"jesse eisenberg,kristen stewart,ryan reynolds,matt bush,margarita levieva,bill hader,kristen wiig,martin starr","comedy, romance"
d2797,alien trespass,r.w. goodwin,"eric mccormack,jenni baird,robert patrick,jody thompson,dan lauria","action, adventure, comedy, science fiction"
d2798,sin nombre,cary fukunaga,"edgar flores,paulina gaitan,kristyan ferrer,tenoch huerta mejia,diana garcia","action, crime, drama, foreign, thriller"
d2799,shall we kiss?,emmanuel mouret,"virginie ledoyen,emmanuel mouret,julie gayet,michael cohen,frederique bel,stefano accorsi,melanie maudran,marie madinier","comedy, drama, foreign, romance"
d2800,fast & furious,justin lin,"vin diesel,paul walker,jordana brewster,michelle rodriguez,john ortiz","action, adventure, crime, drama, thriller"
d2801,theater of war,,,documentary
d2802,gigantic,matt aselton,"paul dano,zooey deschanel,john goodman,ed asner,robert stanton,ian roberts,jane alexander,clarke peters,daniel stewart sherman","drama, foreign, indie, romance"
d2803,the mysteries of pittsburgh,rawson marshall thurber,"jon foster,peter sarsgaard,sienna miller,nick nolte,mena suvari,omid abtahi,michael gregory","action, adventure, comedy, drama, indie, romance"
d2804,paris 36,christophe barratier,"gerard jugnot,clovis cornillac,kad merad,nora arnezeder,pierre richard,bernard pierre donnadieu,maxence perrin",music
d2805,everlasting moments,,"maria heiskanen,mikael persbrandt,jesper christensen,callin ohrvall","drama, foreign"
d2806,crossing over,wayne kramer,"harrison ford,ray liotta,ashley judd,jim sturgess,cliff curtis,alice braga",drama
d2807,la belle noiseuse,jacques rivette,"michel piccoli,jane birkin,emmanuelle beart","drama, foreign, romance"
d2808,race to witch mountain,andy fickman,"dwayne johnson,annasophia robb,alexander ludwig,carla gugino,ciaran hinds,tom everett scott","adventure, family, fantasy, science fiction, thriller"
d2809,exotica,atom egoyan,"bruce greenwood,mia kirshner,elias koteas,don mckellar,sarah polley,victor garber","drama, indie, romance"
d2810,brothers at war,jake rademacher,,"documentary, history, indie"
d2811,the last house on the left,dennis iliadis,"sara paxton,monica potter,tony goldwyn,garret dillahunt","crime, horror, thriller"
d2812,tokyo sonata,kiyoshi kurosawa,"teruyuki kagawa,kyoko koizumi,kai inowaki,yu koyanagi,kanji tsuda,haruka igawa,koji yakusho","drama, foreign"
d2813,tokyo!,michel gondry,,"drama, foreign, romance"
d2814,waiting for dublin,roger tucker,"andrew keegan,jade yourell,hugh o'conor,guido de craene,britta smith,des braiden","comedy, drama, foreign, romance"
d2815,sunshine cleaning,christine jeffs,"amy adams,emily blunt,alan arkin,jason spevack,steve zahn","comedy, drama, indie"
d2816,waking life,richard linklater,,"animation, drama, fantasy, indie"
d2817,nothing like the holidays,alfredo de villa,"luis guzman,john leguizamo,freddy rodriguez,alfred molina,jay hernandez,elizabeth pena,debra messing,melonie diaz","comedy, drama, indie, romance"
d2818,the tale of despereaux,"sam fell,rob stevenhagen","matthew broderick,dustin hoffman,robbie coltrane,emma watson,kevin kline,tracey ullman,sigourney weaver","adventure, animation, comedy, family"
d2819,paul blart: mall cop,steve carr,"kevin james,keir o'donnell,shirley knight,bobby cannavale","action, comedy, crime"
d2820,gran torino,clint eastwood,"bee vang,ahney her,christopher carley,brian haley,geraldine hughes,brian howe,dreama walker,scott eastwood,clint eastwood","action, drama"
d2821,yes man,peyton reed,"jim carrey,zooey deschanel,bradley cooper,john michael higgins,terence stamp,danny masterson,fionnula flanagan","comedy, romance"
d2822,valkyrie,bryan singer,"tom cruise,kenneth branagh,tom wilkinson,terence stamp,eddie izzard,bill nighy,thomas kretschmann","drama, history, thriller, war"
d2823,the silence,jonathan demme,"anthony heald, anthony hopkins, ted levine, kasi lemmons, jodie foster, scott glenn","comedy, drama, foreign, indie, romance"
d2824,seven pounds,gabriele muccino,"will smith,rosario dawson,woody harrelson,michael ealy,barry pepper,elpidia carrillo","drama, romance"
d2825,marley & me,david frankel,"owen wilson,jennifer aniston,kathleen turner,alan arkin,eric dane","comedy, drama, family"
d2826,the reader,stephen daldry,"kate winslet,lena olin,bruno ganz","drama, romance"
d2827,mon oncle antoine,,,"comedy, drama"
d2828,bedtime stories,adam shankman,"adam sandler,guy pearce,russell brand,richard griffiths,courteney cox,keri russell,jonathan morgan heit,laura ann kesling","comedy, family, fantasy, science fiction"
d2829,the curious case of benjamin button,david fincher,"brad pitt,cate blanchett,julia ormond,tilda swinton,elias koteas,taraji p. henson,jason flemyng","drama, fantasy, mystery, romance, science fiction, thriller"
d2830,the wrestler,darren aronofsky,"marisa tomei,evan rachel wood,judah friedlander","drama, romance, sport"
d2831,the spirit,frank miller,"gabriel macht,samuel l. jackson,scarlett johansson,eva mendes,sarah paulson,paz vega","action, comedy, crime, science fiction, thriller"
d2832,defiance,edward zwick,"daniel craig,liev schreiber,jamie bell,allan corduner,alexa davalos","action, drama, history, war"
d2833,after hours,martin scorsese,"griffin dunne,rosanna arquette,linda fiorentino,verna bloom,thomas chong,john heard,catherine o'hara,cheech marin","comedy, thriller"
d2834,hotel for dogs,thor freudenthal,"emma roberts,jake t. austin,don cheadle,lisa kudrow,kevin dillon,johnny simmons,kyla pratt","comedy, family"
d2835,outlander,howard mccain,"jim caviezel,sophia myles,jack huston,ron perlman,john hurt","action, adventure, fantasy, science fiction"
d2836,inkheart,iain softley,"brendan fraser,eliza hope bennett,helen mirren,paul bettany,jim broadbent,andy serkis","adventure, drama, family, fantasy, science fiction"
