ID,Title,Year,Director,Cast,Genre,Duration
2905,punisher: war zone,2008.0,lexi alexander,"ray stevenson,dominic west,doug hutchison,julie benz,wayne knight","action, adventure, thriller",107 minutes
2906,nobel son,2008.0,randall miller,"alan rickman,bryan greenberg,shawn hatosy,mary steenburgen,eliza dushku,bill pullman,danny devito","comedy, crime, drama, indie, suspense, thriller",110 minutes
2907,beauty in trouble,2008.0,jan hrebejk,"ana geislerova,roman luknar,josef abrham,emilia vasaryova,jana brejchova,jiri schmitzer,jan hrusinsky,jiri machacek,andrei toader","drama, foreign",
2908,cadillac records,2008.0,darnell martin,"adrien brody,jeffrey wright,cedric the entertainer,eamonn walker,mos def,beyonce knowles,gabrielle union,columbus short,emmanuelle chriqui","drama, history",109 minutes
2909,the day the earth stood still,2008.0,scott derrickson,"keanu reeves,jennifer connelly,kathy bates,john cleese,jon hamm,jaden smith,james hong","disaster, drama, science fiction, thriller",103 minutes
2910,dark streets,2008.0,rachel samuels,"gabriel mann,bijou phillips,izabella miko,elias koteas,michael fairman","drama, indie",83 minutes
2911,doubt,2008.0,john patrick shanley,"meryl streep,philip seymour hoffman,amy adams,viola davis,joseph foster ii","drama, mystery",104 minutes
2912,choke,2008.0,clark gregg,"sam rockwell,angelica huston,brian william henke,kelly macdonald,clark gregg,joel grey","comedy, drama, indie",89 minutes
2913,the duchess,2008.0,saul dibb,"keira knightley,ralph fiennes,charlotte rampling,dominic cooper,hayley atwell","drama, foreign, history, romance",110 minutes
2914,nick & norah's infinite playlist,2008.0,peter sollett,"michael cera,kat dennings,ari graynor,alexis dziena","comedy, drama, family, romance",90 minutes
2915,eagle eye,2008.0,d.j. caruso,"shia labeouf,michelle monaghan,rosario dawson,michael chilkis,billy bob thornton,anthony mackie,ethan embry","action, mystery, thriller",118 minutes
2916,blindness,2008.0,fernando meirelles,"julianne moore,mark ruffalo,alice braga,maury chaykin,danny glover,don mckellar,gael garcia bernal","science fiction, thriller",121 minutes
2917,free for all,2008.0,john wellington ennis,,,
2918,battle in seattle,2008.0,stuart townsend,"martin henderson,michelle rodriguez,woody harrelson,charlize theron,connie nielsen,ray liotta,andre benjamin","action, adventure, drama",99 minutes
2919,religulous,2008.0,larry charles,,"comedy, documentary",101 minutes
2920,miracle at st. anna,2008.0,spike lee,"derek luke,michael ealy,laz alonso,omar benson miller,pierfrancesco favino,valentina cervi,matteo sciabordi,joseph gordon-levitt,john turturro,john leguizamo,kerry washington,d.b. sweeney","action, drama, history",160 minutes
2921,flash of genius,2008.0,marc abraham,"greg kinnear,lauren graham,dermot mulroney,alan alda,jake abel,bill smitrovich",drama,119 minutes
2922,hounddog,2008.0,deborah kampmeier,"dakota fanning,david morse,piper laurie,afemo omilami,robin wright penn,cody hanford,jill scott","drama, family, indie",102 minutes
2923,adaptation,2002.0,spike jonze,"nicolas cage,meryl streep,chris cooper,tilda swinton,brian cox,cara seymour,maggie gyllenhaal","comedy, crime, drama",114 minutes
2924,"the godfather, part ii",1974.0,francis ford coppola,"diane keaton,robert deniro,john cazale,lee strasberg,g.d. spradlin,talia shire,michael v. gazzo,bruno kirby,abe vigoda","action, crime, drama, thriller",200 minutes
2925,lakeview terrace,2008.0,neil labute,"samuel l. jackson,patrick wilson,kerry washington,jay hernandez","drama, horror, suspense, thriller",110 minutes
2926,city of ember,2008.0,gil kenan,"harry treadaway,saoirse ronan,tim robbins,bill murray,toby jones,marianne jean-baptiste,martin landau,mary kay place","adventure, family, fantasy",90 minutes
2927,how to lose friends & alienate people,2008.0,robert b. weide,"simon pegg,megan fox,jeff bridges,kirsten dunst","comedy, foreign, romance",110 minutes
2928,the lucky ones,2008.0,neil burger,"rachel mcadams,tim robbins,michael pena,john heard","comedy, drama, history, indie",113 minutes
2929,rachel getting married,2008.0,jonathan demme,"anne hathaway,rosemarie dewitt,debra winger,bill irwin,anna deavere smith","drama, indie",113 minutes
2930,the express,2008.0,gary fleder,"rob brown,dennis quaid,omar benson miller,darrin dewitt henson,charles s. dutton",drama,130 minutes
2931,frozen river,2008.0,courtney hunt,"melissa leo,misty upham,charlie mcdermott,james reilly,michael o'keefe","crime, drama, thriller",97 minutes
2932,what we do is secret,2008.0,rodger grossman,"shane west,bijou phillips,rick gonzalez,noah segan","drama, musical",92 minutes
2933,death race,2008.0,paul w.s. anderson,"jason statham,joan allen,ian mcshane,tyrese gibson,natalie martinez,max ryan","action, science fiction, thriller",105 minutes
2934,in search of a midnight kiss,2008.0,alex holdridge,"scoot mcnairy,sara simmonds,brian matthew mcguire,katy luong","comedy, drama, indie, romance",90 minutes
2935,hamlet 2,2008.0,andrew fleming,"steve coogan,joseph julian soria,skylar astin,catherine keener,david arquette,amy poehler,shea pepe,elisabeth shue","comedy, music",92 minutes
2936,the longshots,2008.0,fred durst,"ice cube,keke palmer,tasha smith,jill marie jones,matt craven,garrett morris","drama, family",94 minutes
2937,appaloosa,2008.0,ed harris,"ed harris,viggo mortensen,renee zellweger,jeremy irons,timothy spall,lance henriksen","action, drama, western",115 minutes
2938,i.o.u.s.a.,2008.0,patrick creadon,,documentary,85 minutes
2939,eight miles high,2008.0,achim bornhak,"natalia avelon,david scheller,matthias schweighofer,georg fredrich,alexander scheer,victor noren","drama, foreign",114 minutes
2940,elegy,2008.0,isabel coixet,"ben kingsley,penelope cruz,patricia clarkson,peter sarsgaard,dennis hopper,deborah harry","drama, romance",112 minutes
2941,la france,2007.0,serge bozon,"sylvie testud,pascal greggory,guillaume verdier,guillaume depardieu,jean-christophe bouvet","drama, foreign",
2942,mephisto,1982.0,,"klaus maria brandauer,krystyna janda,ildiko bansagi,karin boyd","drama, foreign, war",144 minutes
2943,sixty six,2008.0,paul weiland,"helena bonham-carter,eddie marsan,gregg sulkin,peter serafinowicz,ben newton,catherine tate,stephen rea","comedy, foreign, indie",93 minutes
2944,traitor,2008.0,jeffrey nachmanoff,"don cheadle,guy pearce,said taghmaoui,neal mcdonough,aly khan,archie panjabi,jeff daniels,raad rawi,hassam ghancy,mozhan marno","action, crime, drama, thriller",114 minutes
2945,the axe in the attic,2008.0,"ed pincus, lucia small",,documentary,110 minutes
2946,body of lies,2008.0,ridley scott,"leonardo dicaprio,russell crowe,mark strong,golshifteh farahani,oscar isaac,simon mcburney","action, adventure, drama, suspense, thriller",128 minutes
2947,i served the king of england,2008.0,jiri menzel,"ivan barnev,oldrich kaiser,julia jentsch,martin huba,marian labuda","comedy, drama, foreign",120 minutes
2948,burn after reading,2008.0,"ethan, joel cohen","george clooney,brad pitt,frances mcdormand,john malkovich,tilda swinton,richard jenkins,j.k. simmons,david rasche","comedy, drama",96 minutes
2949,trouble the water,2008.0,"carl deal,tia lessin",,documentary,93 minutes
2950,a girl cut in two,2008.0,claude chabrol,"ludivine sagnier,benoit magimel,francois berleand,mathilda may,caroline silhol,marie bunel,valeria cavalli","comedy, drama, foreign, thriller",115 minutes
2951,xxy,2008.0,lucia puenzo,"ines efron,martin piroyanski,richard darin,valeria bertuccelli",drama,
2952,the women,2008.0,diane english,"meg ryan,annette bening,eva mendes,debra messing,jada pinkett smith,bette midler,candice bergen,carrie fisher,cloris leachman,debi mazar,india ennenga","comedy, drama, romance",114 minutes
2953,l.a. confidential,1997.0,curtis hanson,"kevin spacey,russell crowe,guy pearce,james cromwell,kim basinger,david strathairn,ron rifkin","crime, drama, mystery, neo-noir, thriller",138 minutes
2954,towelhead,2008.0,alan ball,"summer bishil,aaron eckhart,maria bello,peter macdissi,toni collette","drama, indie",124 minutes
2955,anita o'day: the life of a jazz singer,2008.0,"robbie cavolina,ian mccrudden",,documentary,90 minutes
2956,ghost town,2008.0,david koepp,"ricky gervais,greg kinnear,tea leoni,dana ivey,billy campbell","comedy, romance",102 minutes
2957,the grocer's son,2008.0,eric guirado,"nicolas cazale,clotilde hesme,stephan guerin-tillie,jeanne goupil,daniel duval,paul crauchet,liliane rovere","comedy, drama, foreign",96 minutes
2958,a thousand years of good prayers,2008.0,wayne wang,"henry o,faye yu,vida ghahremani",drama,83 minutes
2959,nights in rodanthe,2008.0,george c. wolfe,"richard gere,diane lane,christopher meloni,viola davis,scott glenn,pablo schreiber","drama, romance",97 minutes
2960,"bigger, stronger, faster",2008.0,christopher bell,,documentary,105 minutes
2961,the visitor,2008.0,tom mccarthy,"richard jenkins,haaz sleiman,danai gurira,hiam abbass","crime, drama, indie, music",104 minutes
2962,the exiles,2008.0,kent mackenzie,"yvonne williams,homer nish,tommy reynolds.,mary donahue,cliff ray sam",documentary,72 minutes
2963,lights in the dusk,2008.0,aki kaurismäki,"janne hyytiainen,maria jarvenhelmi","crime, drama, foreign",78 minutes
2964,elsa & fred,2008.0,marcos carnevale,"china zorrilla,manuel alexandre,blanca portillo,jose angel egido","comedy, drama, foreign, romance",108 minutes
2965,brideshead revisited,2008.0,julian jarrold,"matthew goode,ben whishaw,hayley atwell,emma thompson,michael gambon,greta scacchi,jonathan cake,patrick malahide","drama, foreign, romance",133 minutes
2966,roman polanski: wanted and desired,2008.0,marina zenovich,,"documentary, indie",99 minutes
2967,step brothers,2008.0,adam mckay,"will ferrell,john c. reilly,mary steenburgen,richard jenkins,adam scott",comedy,98 minutes
2968,the x-files: i want to believe,2008.0,,,"action, adventure, drama, mystery, science fiction, thriller",104 minutes
2969,speed racer,2008.0,"andy wachowski, larry wachowski","emile hirsch,matthew fox,christina ricci,paulie litt,susan sarandon,john goodman","action, family, thriller",135 minutes
2970,standard operating procedure,2008.0,errol morris,,documentary,117 minutes
2971,son of rambow,2008.0,garth jennings,"bill milner,will poulter,jessica stevenson,ed westwick,neil dudgeon,jules sitruk,anna wing","comedy, foreign, indie",96 minutes
2972,johnny guitar,1954.0,,,"drama, western",110 minutes
2973,america the beautiful,2008.0,darryl roberts,,documentary,105 minutes
2974,the witnesses,2008.0,andre techine,"johan libereau,michel blanc,emmanuelle beart,sami bouajila,julie depardieu",,
2975,redbelt,2008.0,david mamet,"chiwetel ejiofor,alice braga,tim allen,jose pablo cantillo,joe mantegna,ricky jay,emily mortimer,max martini,david paymer","action, adventure, drama, thriller",99 minutes
2976,take,2008.0,charles oliver,"minnie driver,jeremy renner,bobby coleman,adam rodriguez,david denman","action, drama, thriller",98 minutes
2977,through a glass darkly,1961.0,ingmar bergman,"harriet andersson,max von sydow,gunnar bjornstrand,lars passgard","drama, foreign, indie",89 minutes
2978,swing vote,2008.0,joshua michael stern,"kevin costner,madeline carroll,kelsey grammer,dennis hopper,stanley tucci,nathan lane,george lopez,mare winningham","comedy, drama",120 minutes
2979,the mummy: tomb of the dragon emperor,2008.0,rob cohen,"brendan fraser,jet li,maria bello,michelle yeoh,luke ford","action, adventure, fantasy, thriller",112 minutes
2980,yella,2008.0,christian petzold,"nina hoss,devid striesow,hinnerk schoenemann,christian redl","drama, foreign, mystery, thriller",89 minutes
2981,bottle shock,2008.0,randall miller,"alan rickman,chris pine,bill pullman,rachael taylor,freddy rodriguez,dennis farina","comedy, drama, indie",110 minutes
2982,300,2006.0,zack snyder,"gerard butler,lena headey,dominic west,david wenham,vincent regan,michael fassbender,tom wisdom,andrew pleavin,andrew tiernan,rodrigo santoro,peter mensah,stephen mchattie","action, drama, fantasy, history",117 minutes
2983,american teen,2008.0,nanette burstein,,documentary,95 minutes
2984,baghead,2008.0,jay duplass,"ross partridge,elise muller,steve zissis,greta gerwig","comedy, drama, indie",84 minutes
2985,alexandra,2008.0,alexander sokurov,"galina vishnevskaya,vasily shevtsov,raisa gichaeva","drama, foreign",95 minutes
2986,the sisterhood of the traveling pants 2,2008.0,sanaa hamri,"amber tamblyn,america ferrara,alexis bledel,blake lively,blythe danner","adventure, comedy, drama, family",117 minutes
2987,pineapple express,2008.0,david gordon green,"seth rogen,james franco,gary cole,amber heard,bill hader,james remar,rosie perez,ed begley jr.,nora dunn","action, comedy",111 minutes
2988,frownland,2008.0,ronald bronstein,"dore mann,paul grimstad,mary wall,david sandholm,carmine marino","comedy, drama, indie",106 minutes
2989,boy a,2008.0,john crowley,"andrew garfield,peter mullen,katie lyons,shaun evans,alfie owen,taylor doherty","crime, drama, foreign, indie",100 minutes
2990,hell ride,2008.0,larry bishop,"larry bishop,michael madsen,eric balfour,dennis hopper,leonor varela,vinnie jones,julia jones","action, indie, thriller",84 minutes
2991,man on wire,2008.0,james marsh,"jean-louis blondeau,paul mcgill,annie allix,ardis campbell,david demato","documentary, indie",94 minutes
2992,dog day afternoon,1975.0,sidney lumet,"al pacino,john cazale,charles durning,chris sarandon,dominic chianese,carol kane","crime, drama, thriller",120 minutes
2993,shame,1968.0,ingmar bergman,"liv ullmann,max von sydow,sigge furst","drama, foreign",103 minutes
2994,transsiberian,2008.0,brad anderson,"woody harrelson,ben kingsley,emily mortimer,kate mara,eduardo noriega","crime, foreign, mystery, thriller",111 minutes
2995,tropic thunder,2008.0,ben stiller,"ben stiller,jack black,robert downey jr.,nick nolte,steve coogan,jay baruchel,danny mcbride,brandon t. jackson,bill hader","action, comedy",107 minutes
2996,the unknown woman,2008.0,giuseppe tornatore,"xenia rappoport,michele placido,clara dossena,claudia gerini,pierfrancesco favino","drama, foreign, mystery, thriller",118 minutes
2997,vicky cristina barcelona,2008.0,woody allen,"javier bardem,rebecca hall,scarlett johansson,penelope cruz,chris messina,patricia clarkson,kevin dunn","comedy, drama, romance",96 minutes
2998,star wars: the clone wars,2008.0,dave filoni,"matt manter,catherine taber,james arnold taylor,christopher lee,samuel l. jackson","action, animation, family, science fiction",98 minutes
2999,henry poole is here,2008.0,mark pellington,"luke wilson,radha mitchell,adrianna barrazza,george lopez,cheryl hines,richard benjamin,morgan lily,rachel seiferth","comedy, drama, indie",99 minutes
3000,my winnipeg,2008.0,guy maddin,"ann savage,louis negin,amy stewart,darcy fehr","documentary, drama, history, indie",80 minutes
3001,gonzo: the life and work of dr. hunter s. thompson,2008.0,alex gibney,,documentary,120 minutes
3002,brick lane,2008.0,sarah gavron,"tannishtha chatterjee,satish kaushik,christopher simpson,naeema begum","drama, eastern, foreign, indie",102 minutes
3003,hancock,2008.0,peter berg,"will smith,charlize theron,jason bateman,jae head,eddie marsan,david mattey","action, adventure, comedy, fantasy, thriller",92 minutes
3004,diminished capacity,2008.0,terry kinney,"matthew broderick,alan alda,virginia madsen,jim true-frost,bobby cannavale,dylan baker,lois smith,louis c.k.,jimmy bennett","action, comedy, drama, indie, thriller",92 minutes
3005,the wackness,2008.0,jonathan levine,"josh peck,ben kingsley,olivia thirlby,famke janssen,talia balsam,david wohl,mary-kate olsen","comedy, indie, romance",99 minutes
3006,hellboy ii: the golden army,2008.0,guillermo del toro,"ron perlman,selma blair,doug jones,john alexander/james dodd,anna walton,luke goss,jeffrey tambor","action, adventure, comedy, fantasy, science fiction, thriller",120 minutes
3007,encounters at the end of the world,2008.0,werner herzog,,"documentary, family",99 minutes
3008,tell no one,2008.0,guillaume canet,"francois cluzet,marie-josee croze,kristin scott thomas,marina hands,andre dussollier,francois berleand,nathalie baye,gilles lellouche,jean rochefort,guillaume canet","crime, drama, foreign, mystery, thriller",131 minutes
3009,journey to the center of the earth,2007.0,eric brevig,"brendan fraser,josh hutcherson,anita briem,seth meyers,michel pare,jane wheeler","action, adventure, comedy, science fiction",93 minutes
3010,outsourced,2007.0,,"josh hamilton,ayesha dharker,asif basra,matt smith,larry pine","comedy, drama, indie, romance",102 minutes
3011,cool hand luke,1967.0,,,"crime, drama",126 minutes
3012,the dark knight,2008.0,christopher nolan,"christian bale,heath ledger,maggie gyllenhaal,aaron eckhart,michael caine,gary oldman,morgan freeman","action, crime, drama",152 minutes
3013,space chimps,2008.0,kirk de micco,"andy samberg,cheryl hines,patrick warburton,jeff daniels,kristin chenoweth,stanley tucci,jane lynch","animation, family",81 minutes
3014,mamma mia!,2008.0,phyllida lloyd,"meryl streep,amanda seyfried,pierce brosnan,stellan skarsgard,colin firth,christine baranski,julie walters,dominic cooper","comedy, music, romance",108 minutes
3015,the last mistress,2008.0,catherine breillat,"asia argento,fu'ad ait aattou,roxane mesquida,claude sarraute,yolande moreau,michael lonsdale,anne parillaud","drama, foreign, romance",104 minutes
3016,shotgun stories,2008.0,jeff nichols,"michael shannon,barlow jacobs,douglas ligon,g. alan wilkins,glenda pannell,michael abbott jr.","drama, indie, thriller",92 minutes
3017,the promotion,2008.0,steve conrad,"seann william scott,john c. reilly,jenna fischer,lili taylor,fred armisen","comedy, indie",86 minutes
3018,the children of huang shi,2008.0,roger spottiswoode,"jonathan rhys meyer,radha mitchell,michelle yeoh","drama, foreign, war",125 minutes
3019,kung fu panda,2008.0,"john stevenson,mark osborne","jack black,dustin hoffman,angelina jolie,ian mcshane,seth rogen,lucy liu,david cross,randall duk kim,james hong,dan fogler,michael clarke duncan,jackie chan","animation, family",90 minutes
3020,when did you last see your father?,2008.0,anand tucker,"colin firth,jim broadbent,juliet stevenson,gina mckee,sarah lancashire","drama, foreign",92 minutes
3021,the incredible hulk,2008.0,louis leterrier,"edward norton,liv tyler,tim roth,tim blake nelson,william hurt,lou ferrigno","action, science fiction, thriller",114 minutes
3022,"war, inc.",2008.0,joshua seftel,"john cusack,marisa tomei,hilary duff,lyubomir neikov,joan cusack,ben kingsley,dan aykroyd","action, adventure, comedy, thriller",106 minutes
3023,fugitive pieces,2008.0,jeremy podeswa,"stephen dillane,rade sherbedgia,rosamund pike","drama, romance",104 minutes
3024,rocco and his brothers,1960.0,,,"crime, drama, foreign, indie, thriller",168 minutes
3025,the edge of heaven,2008.0,fatih akin,"tuncel kurtiz,baki davrak,nursel kose,nurgul yesilcay,hanna schygulla","drama, foreign",122 minutes
3026,the happening,2008.0,m. night shyamalan,"mark wahlberg,zooey deschanel,john leguizamo,ashlyn sanchez,betty buckley,spencer breslin","action, drama, mystery, science fiction, thriller",91 minutes
3027,savage grace,2008.0,tom kalin,"julianne moore,stephen dillane,eddie redmayne,hugh dancy,belen rueda",drama,97 minutes
3028,get smart,2008.0,peter segal,"steve carell,anne hathaway,alan arkin,dwayne johnson,terence stamp,james caan,patrick warburton","action, adventure, comedy",110 minutes
3029,mongol,2008.0,sergei bodrov,"tadanobu asano,khulan chuluun,amadu mamadakov,honglei sun,aliya",,
3030,the love guru,2008.0,marco schnabel,"mike myers,jessica alba,justin timberlake,romany malco,meagan good,verne troyer,ben kingsley,stephen colbert","comedy, romance, sport",87 minutes
3031,the duchess of langeais,2008.0,jaques rivette,"jeanne balibar,guillaume depardieu,michel piccoli","drama, foreign, indie, music, romance",137 minutes
3032,kit kittredge: an american girl,2008.0,patricia rozema,"abigail breslin,julia ormond,chris o'donnell,stanley tucci,max thieriot","comedy, drama, family",101 minutes
3033,sangre de mi sangre,2008.0,christopher zalla,"jorge adrian espindola,armando hernandez,jesus ochoa,paola mendoza","drama, thriller",110 minutes
3034,surfwise,2008.0,doug pray,,documentary,93 minutes
3035,triumph of the will,1935.0,leni riefenstahl,,"documentary, foreign",114 minutes
3036,wanted,2008.0,timur bekmambetov,"james mcavoy,angelina jolie,morgan freeman,terence stamp,thomas kretschmann,common,kristen hager","action, crime, thriller",110 minutes
3037,"oss 117: cairo, nest of spies",2008.0,michel hazanavicius,"jean dujardin,philippe lefebvre,berenice bejo","action, adventure, comedy, foreign, thriller",99 minutes
3038,wall-e,2008.0,andrew stanton,"ben burtt,elissa knight,fred willard,jeff garlin,john ratzenberger,kathy najimy,sigourney weaver,kim kopf,garrett palmer","adventure, animation, family",98 minutes
3039,finding amanda,2008.0,peter tolan,"matthew broderick,brittany snow,steve coogan,maura tierney,peter facinelli","comedy, drama, indie",96 minutes
3040,jellyfish,2008.0,"etgar keret,shira geffen","sarah adler,nikol leidman,noa knoller,ma-nenita de latorre","comedy, drama, foreign, romance",82 minutes
3041,before the rains,2008.0,santosh sivan,"linus roache,rahul bose,nandita das,jennifer ehle,john standing,leo benedict,lal paul","drama, foreign, romance",
3042,the chronicles of narnia: prince caspian,2008.0,andrew adamson,"ben barnes,georgie henley,skandar keynes,william moseley,anna popplewell,sergio castellitto,peter dinklage,warwick davis,eddie izzard","action, adventure, family, fantasy, science fiction",150 minutes
3043,body of war,2008.0,"ellen spiro, phil donahue",,"documentary, war",87 minutes
3044,indiana jones and the kingdom of the crystal skull,2008.0,steven spielberg,"harrison ford,cate blanchett,karen allen,shia lebeouf,john hurt,jim broadbent","action, adventure",122 minutes
3045,roman de gare,2008.0,claude lelouch,"fanny ardant,audrey dana,dominique pinon","foreign, thriller",103 minutes
3046,reprise,2008.0,joachim trier,"espen klouman hoiner,anders danielsen lie,sigmund saeverud,viktoria winge,silje hagen","drama, foreign",105 minutes
3047,mister lonely,2008.0,harmony korine,"diego luna,samantha morton,denis lavant,esme creed-miles,james fox,melita morgan,jason pennycooke,richard strange,anita pallenberg,werner herzog","comedy, drama, foreign",112 minutes
3048,recount,2008.0,jay roach,"kevin spacey,john hurt,tom wilkinson,laura dern,mitch pileggi,denis leary,ed begley jr.","drama, history",116 minutes
3049,the strangers,2008.0,bryan bertino,"scott speedman,liv tyler,gemma ward,kip weeks,laura margolis,glenn howerton","horror, thriller",90 minutes
3050,the fall,2008.0,,"catinca untaru,lee pace,leo bill,daniel caltagirone,justine waddell","adventure, drama, fantasy, foreign, science fiction, thriller",117 minutes
3051,you don't mess with the zohan,2008.0,dennis dugan,"adam sandler,john turturro,emmanuelle chriqui,lainie kazan,rob schneider,charlotte rae,kevin nealon,michael buffer","action, comedy",113 minutes
3052,my man godfrey,1936.0,gregory la cava,"carole lombard,william powell,eugene pallette,gail patrick,alice brady,jean dixon,mischa auer","comedy, romance",94 minutes
3053,the foot fist way,2008.0,jody hill,"danny mcbride,mary jane bostic,spencer moreno,jody hill,ben best","comedy, indie, sports film",85 minutes
3054,iron man,2008.0,jon favreau,"robert downey jr.,terrence howard,jeff bridges,gwyneth paltrow","action, adventure, science fiction, thriller",126 minutes
3055,sex and the city,2008.0,michael patrick king,"sarah jessica parker,kim cattrall,kristin davis,cynthia nixon,chris noth,david eigenberg,evan handler,jason lewis,candice bergen,willie garson,jennifer hudson","comedy, drama, romance",145 minutes
3056,spider-man 3,2007.0,,"tobey maguire,kirsten dunst,james franco,thomas haden church,topher grace,j.k. simmons,james cromwell,willem dafoe","action, drama, fantasy, science fiction, thriller",139 minutes
3057,beowulf,2007.0,robert zemeckis,"ray winstone,anthony hopkins,john malkovich,brendan gleeson,crispin glover,angelina jolie","action, adventure, animation",115 minutes
3058,the best years of our lives,1946.0,,,"drama, history, romance",172 minutes
3059,southland tales,2007.0,richard kelly,"dwayne johnson,seann william scott,sarah michelle gellar,curtis armstrong,mandy moore,kevin smith,justin timberlake","action, adventure, comedy, drama, science fiction, thriller",160 minutes
3060,redacted,2007.0,brian de palma,"patrick carroll,daniel stewart sherman,rob devaney,izzy diaz,kel o'neill","drama, war",90 minutes
3061,darfur now,2007.0,red braun,,"crime, documentary",98 minutes
3062,love in the time of cholera,2007.0,mike newell,"javier bardem,giovanna mezzogiorno,benjamin bratt,john leguizamo,liev schreiber,catalina sandino moreno,laura harring,hector elizondo","drama, romance, science fiction",139 minutes
3063,mr. magorium's wonder emporium,2007.0,zach helm,"dustin hoffman,natalie portman,zach mills","comedy, family, fantasy, science fiction",93 minutes
3064,the enigma of kaspar hauser,1974.0,werner herzog,,"drama, foreign, history",110 minutes
3065,the mist,2007.0,frank darabont,"thomas jane,marcia gay harden,laurie holden,andre braugher,toby jones,william sadler","horror, science fiction, thriller",124 minutes
3066,i'm not there,2007.0,todd haynes,"christian bale,cate blanchett,marcus carl franklin,richard gere,heath ledger,ben whishaw,charlotte gainsbourg,julianne moore",,
3067,enchanted,2007.0,kevin lima,"amy adams,patrick dempsey,james marsden,timothy spall,susan sarandon,idina menzel,julie andrews","comedy, family, fantasy, romance, science fiction",107 minutes
3068,august rush,2007.0,kirsten sheridan,"freddie highmore,keri russell,jonathan rhys-meyers,robin williams,william sadler","drama, family, music, romance",114 minutes
3069,margot at the wedding,2007.0,noah baumbach,"nicole kidman,jennifer jason leigh,jack black,john turturro,ciaran hinds,zane pais","comedy, drama, indie",93 minutes
3070,chicago 10,2008.0,brett morgen,"hank azaria,mark ruffalo,jeffrey wright,roy scheider,liev schreiber,nick nolte,dylan baker",documentary,110 minutes
3071,hitman,2007.0,xavier gens,"dougray scott,olga kurylenko,robert knepper,ulrich thomsen","action, adventure, crime, drama, thriller",89 minutes
3072,lions for lambs,2007.0,robert redford,"robert redford,meryl streep,tom cruise,michael pena,derek luke,andrew garfield,peter berg,kevin dunn","action, adventure, drama, history",92 minutes
3073,the other boleyn girl,2008.0,justin chadwick,"natalie portman,scarlett johansson,eric bana,jim sturgess,mark rylance,kristin scott thomas","drama, foreign, history, romance",115 minutes
3074,the counterfeiters,2008.0,stefan ruzowitsky,"karl markovics,august diehl,devid striesow,martin brambach","crime, drama, foreign, war",98 minutes
3075,paranoid park,2008.0,gus van sant,"gabe nevins,jake miller,lauren mckinney,taylor momsen,daniel liu","crime, drama, indie",85 minutes
3076,funny games,2008.0,michael haneke,"naomi watts,tim roth,michael pitt,brady corbet,devon gearhart",,111 minutes
3077,married life,2008.0,ira sachs,"pierce brosnan,chris cooper,patricia clarkson,rachel mcadams,david wenham","comedy, drama",90 minutes
3078,let's get lost,2008.0,bruce weber,,,
3079,the band's visit,2008.0,eran kolirin,"sasson gabai,ronit elkabetz,saleh bakri,khalifa natour,mad jabarin","comedy, drama, foreign, indie",83 minutes
3080,the bank job,2008.0,roger donaldson,"jason statham,saffron burrows,stephen campbell moore,daniel mays,james faulkner","foreign, thriller",112 minutes
3081,teeth,2008.0,mitchell lichtenstein,"jess weixler,john hensley,hale appleman,lenny von dohlen,vivienne benesch","comedy, horror",94 minutes
3082,ordet,1955.0,carl theodor dreyer,,"drama, foreign, indie",126 minutes
3083,cj7,2008.0,stephen chow,"xu jiao,stephen chow,shing-cheung lee,kitty zhang yuqi","comedy, drama, family, fantasy, foreign, science fiction",86 minutes
3084,21,2008.0,robert luketic,"jim sturgess,kevin spacey,kate bosworth,aaron yoo,liza lapira,laurence fishburne","crime, drama",123 minutes
3085,shine a light,2008.0,martin scorsese,,"documentary, music",122 minutes
3086,smart people,2008.0,noam murro,"dennis quaid,sarah jessica parker,thomas haden church,ellen page,ashton holmes","comedy, drama, indie, romance",95 minutes
3087,street kings,2008.0,david ayer,"keanu reeves,forest whitaker,hugh laurie,chris evans,cedric the entertainer","action, crime, drama, thriller",109 minutes
3088,my blueberry nights,2008.0,wong kar-wai,"norah jones,jude law,natalie portman,david strathairn,rachel weisz,chan marshall","drama, foreign, romance",111 minutes
3089,forgetting sarah marshall,2008.0,nicholas stoller,"jason segel,kristen bell,mila kunis,bill hader,jonah hill,paul rudd,russell brand","comedy, romance",111 minutes
3090,shelter,2008.0,jonah markowitz,"trevor wright,brad rowe,tina holmes,jackson wurth,ross thomas,katie walder",drama,101 minutes
3091,leatherheads,2008.0,george clooney,"george clooney,john krasinski,renee zellweger,jonathan pryce,wayne duvall","comedy, romance",114 minutes
3092,where in the world is osama bin laden?,2008.0,morgan spurlock,,documentary,93 minutes
3093,deception,2008.0,marcel langenegger,"ewan mcgregor,hugh jackman,michelle williams,charlotte rampling,natasha henstridge,lisa gay hamilton,maggie q","crime, drama, mystery, romance, thriller",107 minutes
3094,chapter 27,2008.0,j.p. schaefer,"jared leto,lindsay lohan,judah friedlander,mark lindsay chapman","drama, indie",84 minutes
3095,the bucket list,2008.0,rob reiner,"jack nicholson,morgan freeman,sean hayes,rob morrow,beverly todd,alfonso freeman,rowena king","comedy, drama",97 minutes
3096,the rape of europa,2008.0,"bonni cohen, nicole newnham, richard berge",joan allen,documentary,117 minutes
3097,strength and honor,2007.0,mark mahon,"michael madsen,vinnie jones,richard chamberlain,patrick bergin",,
