ID,Title,Director,Cast,Genre
c6027,the hot box,joe viola,"carmen argenziano, andrea cagan, margaret markov","action, adventure, drama"
c6028,the hot rock,peter yates,"robert redford, george segal, ron leibman","action, comedy, crime"
c6029,innocent bystanders,peter collinson,"stanley baker, geraldine chaplin, donald pleasence","action, adventure, crime"
c6030,intimate confessions of a chinese courtesan,yuen chor,"lily ho, hua yueh, betty pei ti","action, drama"
c6031,j.c.,william f. mcgaha,"william f. mcgaha, hannibal penney, joanna moore","action, adventure, drama"
c6032,the jerusalem file,john flynn,"bruce davison, nicol williamson, daria halprin","action, drama, thriller"
c6033,the chinese connection,wei lo,"bruce lee, nora miao, james tien","action, drama, romance"
c6034,sacred knives of vengeance,yuen chor,"hua chung, ping wang, han chin","action, adventure, crime"
c6035,the delightful forest,cheh chang,"lung ti, mu chu, ching tien","action, adventure"
c6036,the italian connection,fernando di leo,"mario adorf, henry silva, woody strode","action, crime, thriller"
c6037,the mechanic,michael winner,"charles bronson, jan-michael vincent, keenan wynn","action, crime, thriller"
c6038,melinda,hugh a. robertson,"calvin lockhart, rosalind cash, vonetta mcgee","action, crime, drama"
c6039,the way of the dragon,bruce lee,"bruce lee, chuck norris, nora miao","action, comedy, crime"
c6040,the new centurions,richard fleischer,"george c. scott, stacy keach, jane alexander","action, crime, drama"
c6041,all the way boys,giuseppe colizzi,"terence hill, bud spencer, reinhard kolldehoff","action, adventure, comedy"
c6042,the poseidon adventure,ronald neame,"gene hackman, ernest borgnine, shelley winters","action, adventure, drama"
c6043,prime cut,michael ritchie,"lee marvin, gene hackman, sissy spacek","action, crime, drama"
c6044,shaft's big score!,gordon parks,"richard roundtree, moses gunn, drew bundini brown","action, crime, drama"
c6045,the water margin,cheh chang,"david chiang, lung ti, kuan tai chen","action, drama"
c6046,sitting target,douglas hickox,"oliver reed, jill st. john, ian mcshane","action, crime, drama"
c6047,skyjacked,john guillermin,"charlton heston, james brolin, yvette mimieux","action, adventure, drama"
c6048,slaughter,jack starrett,"jim brown, stella stevens, rip torn","action, crime, drama"
c6049,super fly,gordon parks jr.,"ron o'neal, carl lee, sheila frazier","action, crime, drama"
c6050,sweet sugar,michel levesque,"phyllis davis, ellaraino, timothy brown","action, drama"
c6051,deep thrust,feng huang,"angela mao, yi chang, ying bai","action, drama"
c6052,trouble man,ivan dixon,"robert hooks, paul winfield, ralph waite","action, crime, drama"
c6053,the unholy rollers,vernon zimmerman,"claudia jennings, louis quinn, betty anne rees","action, comedy, drama"
c6055,the master touch,michele lupo,"kirk douglas, giuliano gemma, florinda bolkan","action, crime, drama"
c6056,summertime killer,antonio isasi-isasmendi,"karl malden, olivia hussey, christopher mitchum","action, crime, drama"
c6057,the woman hunt,eddie romero,"john ashley, pat woodell, sid haig","action, adventure, drama"
c6058,the big bust-out,ernst r. von theumer,"tony kendall, monica teuber, william berger","action, thriller"
c6059,the outside man,jacques deray,"jean-louis trintignant, ann-margret, roy scheider","action, crime, drama"
c6060,fang shi yu,yang ming tsai,"fei meng, lin lin li, yasuaki kurata","action, drama"
c6061,five fingers of death,chang-hwa jeong,"lieh lo, ping wang, hsiung chao","action, drama, romance"
c6062,trick baby,larry yust,"kiel martin, mel stewart, dallas edward hayes","action, crime, drama"
c6063,charcoal black,chris robinson,"chris robinson, ted cassidy, robert leslie","action, adventure, drama"
c6064,jungle master,demofilo fidani,"armando bottin, simonetta vitelli, ettore manni","action, adventure, comedy"
c6065,brutal boxer,shan kwan,"sing chen, raymond lui, ni tien","action, drama"
c6066,wandering ginza: she-cat gambler,kazuhiko yamaguchi,"meiko kaji, shin'ichi chiba, shingo yamashiro",action
c6067,an american hippie in israel,amos sefer,"asher tzarfati, shmuel wolf, lily avidan","action, comedy, sci-fi"
c6068,the female bunch,al adamson,"lon chaney jr., russ tamblyn, jennifer bishop","action, crime, drama"
c6069,the hard ride,burt topper,"robert fuller, sherry bain, tony russel","action, drama"
c6070,coffin full of dollars,demofilo fidani,"jack betts, gordon mitchell, ray saunders","western, action"
c6071,puppet on a chain,geoffrey reeve,"sven-bertil taube, barbara parkins, alexander knox","action, crime, thriller"
c6072,django's cut price corpses,luigi batzella,"jeff cameron, john desmont, esmeralda barros","action, romance, western"
c6073,angels hard as they come,joe viola,"scott glenn, charles dierkop, james iglehart","action, drama, thriller"
c6074,the big doll house,jack hill,"roberta collins, pam grier, judith brown","action, drama, thriller"
c6075,big jake,george sherman,"john wayne, richard boone, maureen o'hara","action, crime, drama"
c6076,billy jack,tom laughlin,"tom laughlin, delores taylor, clark howat","action, drama"
c6077,captain apache,alexander singer,"lee van cleef, carroll baker, stuart whitman","action, crime, mystery"
c6078,chrome and hot leather,lee frost,"william smith, tony young, michael haynes","action, drama"
c6079,clay pigeon,lane slate,"tom stern, telly savalas, robert vaughn","action, drama"
c6080,blackie the pirate,lorenzo gicca palli,"terence hill, silvia monti, george martin","comedy, action, adventure"
c6081,desert of fire,renzo merusi,"edwige fenech, george wang, pietro martellanza","action, adventure, romance"
c6082,diamonds are forever,guy hamilton,"sean connery, jill st. john, charles gray","action, adventure, thriller"
c6083,dirty harry,don siegel,"clint eastwood, andrew robinson, harry guardino","action, crime, thriller"
c6084,animal treasure island,hiroshi ikeda,"minori matsushima, fusako amachi, asao koike","animation, action, adventure"
c6085,duel of the iron fist,cheh chang,"lung ti, ping wang, jeanette yu wei","action, drama"
c6087,escape from the planet of the apes,don taylor,"roddy mcdowall, kim hunter, bradford dillman","action, sci-fi"
c6088,evel knievel,marvin j. chomsky,"george hamilton, sue lyon, bert freed","action, biography, drama"
c6089,the french connection,william friedkin,"gene hackman, roy scheider, fernando rey","action, crime, drama"
c6090,ginger,don schain,"cheri caffaro, duane tucker, herbert kerr","action, crime, drama"
c6091,the godson,william rotsler,"keith erickson, jane allyson, jason yukon","action, drama, crime"
c6092,godzilla vs. hedorah,yoshimitsu banno,"akira yamauchi, toshie kimura, hiroyuki kawase","action, adventure, horror"
c6093,the horsemen,john frankenheimer,"omar sharif, leigh taylor-young, jack palance","action, adventure, drama"
c6094,the hunting party,don medford,"oliver reed, candice bergen, gene hackman","drama, western, action"
c6095,the jesus trip,russ mayberry,"tippy walker, robert porter, billy green bush","action, drama"
c6096,don't turn the other cheek,duccio tessari,"franco nero, eli wallach, lynn redgrave","action, adventure, comedy"
c6097,the lady hermit,meng hua ho,"pei-pei cheng, lieh lo, szu shih","action, drama"
c6098,troubleshooters,georges lautner,"jean yanne, mireille darc, bernard blier","action, comedy, crime"
c6099,the last run,richard fleischer,"george c. scott, tony musante, trish van devere","action, drama, crime"
c6100,le mans,lee h. katzin,"steve mcqueen, siegfried rauch, elga andersen","action, adventure, drama"
c6101,man of violence,pete walker,"michael latimer, luan peters, derek aylward","action, drama, thriller"
c6102,the omega man,boris sagal,"charlton heston, anthony zerbe, rosalind cash","action, sci-fi"
c6103,the organization,don medford,"sidney poitier, barbara mcnair, gerald s. o'loughlin","action, crime, drama"
c6104,the peace killers,douglas schwartz,"clint ritchie, jess walton, paul prokop","action, crime, drama"
c6105,von richthofen and brown,roger corman,"john phillip law, don stroud, barry primus","action, biography, drama"
c6106,the sandpit generals,hall bartlett,"juarez santalvo, freddie gedeon, ademir da silva","action, drama, romance"
c6107,shaft,gordon parks,"richard roundtree, moses gunn, charles cioffi","action, crime, thriller"
c6108,the long swift sword of siegfried,adrian hoven,"raimund harmstorf, sybil danning, heidy bohlen","action, adventure, fantasy"
c6109,the big boss,wei lo,"bruce lee, maria yi, james tien","action, crime, drama"
c6110,a town called hell,robert parrish,"telly savalas, robert shaw, stella stevens","action, comedy, drama"
c6111,vanishing point,richard c. sarafian,"barry newman, cleavon little, dean jagger","action, thriller"
c6112,la veuve couderc,pierre granier-deferre,"alain delon, simone signoret, ottavia piccolo","drama, action, romance"
c6113,women in cages,gerardo de leon,"judith brown, roberta collins, jennifer gan","action, crime, drama"
c6114,the shadow whip,wei lo,"pei-pei cheng, hua yueh, li jen ho","action, drama"
c6115,the burglars,henri verneuil,"jean-paul belmondo, omar sharif, dyan cannon","crime, thriller, action"
c6116,kill! kill! kill! kill!,romain gary,"stephen boyd, jean seberg, james mason","crime, thriller, action"
c6117,the new one-armed swordsman,cheh chang,"david chiang, ching lee, lung ti","action, drama, history"
c6118,the deadly duo,cheh chang,"david chiang, lung ti, feng ku","action, drama"
c6119,the gatling gun,robert gordon,"guy stockwell, robert fuller, barbara luna","action, drama, western"
c6120,zhui ming qiang,pao-shu kao,"ted henning, yu wang, chiao chiao","action, drama"
c6121,b.d. in alert,mircea dragan,"toma caragiu, dem radulescu, sebastian papaiani","action, comedy"
c6122,b.d. in the mountains and on the seaside,mircea dragan,"toma caragiu, dem radulescu, ion fintesteanu","comedy, action, crime"
c6123,below the belt,bethel buckalew,"john tull, george 'buck' flower, steven hodge","comedy, action, crime"
c6124,jump,joseph manduke,"tom ligon, logan ramsey, collin wilcox paxton","action, drama"
c6125,eye for an eye,alberto mariscal,"isela vega, helena rojo, jorge luke","western, thriller, action"
c6126,tarkan and the blood of the vikings,mehmet aslan,"kartal tibet, eva bender, seher seniz","action, adventure, fantasy"
c6127,asedillo,celso ad. castillo,"fernando poe jr., paquito diaz, barbara perez",action
c6128,french intrigue,pierre koralnik,"serge gainsbourg, jane birkin, paul nicholas","action, crime, drama"
c6130,...tick... tick... tick...,ralph nelson,"jim brown, george kennedy, fredric march","drama, action"
c6131,the adventurers,lewis gilbert,"charles aznavour, alan badel, candice bergen","action, adventure, drama"
c6132,angel unchained,lee madden,"don stroud, luke askew, larry bishop","action, thriller, drama"
c6133,angels die hard,richard compton,"tom baker, william smith, carl steppling","action, drama"
c6134,vengeance,cheh chang,"david chiang, lung ti, ping wang","action, drama, romance"
c6135,beneath the planet of the apes,ted post,"james franciscus, kim hunter, maurice evans","action, adventure, sci-fi"
c6136,a bullet for pretty boy,larry buchanan,"fabian, jocelyn lane, astrid warner","action, biography, crime"
c6137,c.c. & company,seymour robbie,"joe namath, ann-margret, william smith","action, comedy, drama"
c6138,the family,sergio sollima,"charles bronson, jill ireland, michel constantin","action, crime, thriller"
c6139,el condor,john guillermin,"jim brown, lee van cleef, patrick o'neal","action, adventure, romance"
c6140,cotton comes to harlem,ossie davis,"godfrey cambridge, raymond st. jacques, calvin lockhart","action, comedy"
c6141,darker than amber,robert clouse,"rod taylor, theodore bikel, suzy kendall","action, drama, mystery"
c6142,zapata,felipe cazals,"antonio aguilar, armando acosta, david alejandro","action, biography, drama"
c6143,figures in a landscape,joseph losey,"robert shaw, malcolm mcdowell, henry woolf","action, thriller"
c6144,gamera vs. monster x,noriaki yuasa,"tsutomu takakuwa, kelly varis, katherine murphy","action, adventure, sci-fi"
c6146,hell's bloody devils,al adamson,"broderick crawford, scott brady, kent taylor","action, crime, drama"
c6147,hornets' nest,phil karlson,"rock hudson, sylva koscina, sergio fantoni","drama, action, war"
c6148,the hammer of god,yu wang,"yu wang, lieh lo, ping wang","action, crime"
c6149,the mckenzie break,lamont johnson,"brian keith, helmut griem, ian hendry","war, drama, action"
c6150,michael the brave,sergiu nicolaescu,"amza pellea, ion besoiu, olga tudorache","action, biography, drama"
c6151,moonfire,michael parkhurst,"richard egan, charles napier, sonny liston","action, adventure, drama"
c6152,nam's angels,jack starrett,"william smith, bernie hamilton, adam roarke","action, drama, thriller"
c6153,the revolutionary,paul williams,"jon voight, seymour cassel, robert duvall","action, drama"
c6154,there was a crooked man...,joseph l. mankiewicz,"kirk douglas, henry fonda, hume cronyn","action, comedy, drama"
c6155,too late the hero,robert aldrich,"michael caine, cliff robertson, ian bannen","action, war, drama"
c6156,waterloo,sergey bondarchuk,"rod steiger, christopher plummer, orson welles","action, drama, history"
c6157,white sun of the desert,vladimir motyl,"anatoliy kuznetsov, spartak mishulin, kakhi kavsadze","action, adventure, comedy"
c6158,companeros,sergio corbucci,"franco nero, tomas milian, jack palance","action, comedy, western"
c6159,adios sabata,gianfranco parolini,"yul brynner, dean reed, ignazio spalla","action, war, western"
c6160,cold sweat,terence young,"charles bronson, james mason, liv ullmann","action, crime, drama"
c6161,sometimes a great notion,paul newman,"paul newman, henry fonda, lee remick","drama, action, adventure"
c6162,apocalypse joe,leopoldo savona,"anthony steffen, eduardo fajardo, mary paz pondal","action, romance, western"
c6163,the heroic ones,cheh chang,"david chiang, han chin, lung ti","action, drama, history"
c6164,no. 1 of the secret service,lindsay shonteff,"nicky henson, richard todd, aimi macdonald","action, comedy"
c6165,booby trap,dwayne avery,"carl monson, angela carnon, maybe smith","action, crime"
c6166,gopi,a. bhimsingh,"dilip kumar, saira banu, pran","action, comedy, drama"
c6167,sachaa jhutha,manmohan desai,"rajesh khanna, mumtaz, vinod khanna","action, comedy, crime"
c6168,johny mera naam,vijay anand,"dev anand, hema malini, pran","musical, action, drama"
c6169,nora-neko rokku: sekkusu hantaa,yasuharu hasebe,"meiko kaji, rikiya yasuoka, tatsuya fuji","action, crime, drama"
c6170,nora-neko rock: wild jumbo,toshiya fujita,"meiko kaji, bunjaku han, takeo chii","action, crime, drama"
c6171,the train,ravikant nagaich,"rajesh khanna, nanda, helen","drama, action, crime"
c6172,kab? kyoon? aur kahan?,arjun hingorani,"dharmendra, babita kapoor, pran","action, mystery, romance"
c6173,mang nu jue dou gui jian chou,lung chien,"pin chiang, ching ching chang, peng-yi chang","action, adventure"
c6174,five the hard way,gus trikonis,"ross hagen, diane mcbain, michael pataki","action, sport"
c6176,the battle of el alamein,giorgio ferroni,"frederick stafford, george hilton, michael rennie","action, drama, history"
c6177,hell's belles,maury dexter,"jeremy slate, adam roarke, jocelyn lane","action, drama, thriller"
c6178,tepepa,giulio petroni,"tomas milian, orson welles, john steiner","action, adventure, drama"
c6179,the assassination bureau,basil dearden,"oliver reed, diana rigg, telly savalas","action, adventure, comedy"
c6180,have sword will travel,cheh chang,"david chiang, lung ti, ching lee","action, drama, mystery"
c6181,barbagia,carlo lizzani,"terence hill, don backy, frank wolff","action, drama, thriller"
c6182,battle of britain,guy hamilton,"michael caine, trevor howard, harry andrews","action, drama, history"
c6183,the bridge at remagen,john guillermin,"george segal, robert vaughn, ben gazzara","action, drama, war"
c6184,castle keep,sydney pollack,"burt lancaster, patrick o'neal, jean-pierre aumont","action, comedy, drama"
c6185,the chairman,j. lee thompson,"gregory peck, anne heywood, arthur hill","action, drama, thriller"
c6186,color me dead,eddie davis,"tom tryon, carolyn jones, rick jason","thriller, action, drama"
c6187,return of the one-armed swordsman,cheh chang,"yu wang, chiao chiao, essie lin chia","action, adventure"
c6188,the gypsy moths,john frankenheimer,"burt lancaster, deborah kerr, gene hackman","action, drama, romance"
c6189,hannibal brooks,michael winner,"oliver reed, john alderton, michael j. pollard","comedy, adventure, war"
c6190,hell's angels '69,lee madden,"tom stern, jeremy slate, conny van dyke","action, drama"
c6191,the italian job,peter collinson,"michael caine, noel coward, benny hill","action, comedy, crime"
c6192,those daring young men in their jaunty jalopies,ken annakin,"bourvil, lando buzzanca, walter chiari","action, comedy, romance"
c6193,on her majesty's secret service,peter r. hunt,"george lazenby, diana rigg, telly savalas","action, adventure, thriller"
c6194,pit stop,jack hill,"brian donlevy, richard davalos, ellen burstyn","action, drama, sport"
c6195,satan's sadists,al adamson,"russ tamblyn, scott brady, john 'bud' cardos","action, horror, drama"
c6196,scream free!,bill brame,"richard beymer, russ tamblyn, lana wood","action, drama"
c6197,sisters in leather,zoltan g. spencer,nan,"action, crime, drama"
c6198,some girls do,ralph thomas,"richard johnson, daliah lavi, beba loncar","action, adventure, comedy"
c6199,support your local sheriff!,burt kennedy,"james garner, joan hackett, walter brennan","action, comedy, romance"
c6200,the wild bunch,sam peckinpah,"william holden, ernest borgnine, robert ryan","action, adventure, western"
c6201,winning,james goldstone,"paul newman, joanne woodward, robert wagner","action, drama, sport"
c6202,young billy young,burt kennedy,"robert mitchum, angie dickinson, robert walker jr.","action, romance, western"
c6203,the cycle savages,bill brame,"bruce dern, melody patterson, chris robinson","action, drama"
c6204,land raiders,nathan juran,"telly savalas, george maharis, arlene dahl","action, western"
c6205,the looking glass war,frank pierson,"christopher jones, pia degermark, ralph richardson","action, thriller, drama"
c6206,shark,samuel fuller,"burt reynolds, arthur kennedy, barry sullivan","action, adventure, thriller"
c6207,most,hajrudin krvavac,"velimir 'bata' zivojinovic, slobodan perovic, boris dvornik","action, war"
c6209,hamisha yamim b'sinai,maurizio lucidi,"franco giornelli, assi dayan, ze'ev revach","action, drama, war"
c6210,coplan saves his skin,yves boisset,"claudio brook, margaret lee, jean servais","action, crime, sci-fi"
c6211,a man called dagger,richard rush,"paul mantee, terry moore, jan murray","action, thriller"
c6212,angels from hell,bruce kessler,"tom stern, ted markland, jack starrett",action
c6213,assignment k,val guest,"stephen boyd, camilla sparv, michael redgrave","action, crime, drama"
c6214,attack on the iron coast,paul wendkos,"lloyd bridges, andrew keir, sue lloyd","action, drama, war"
c6215,bandolero!,andrew v. mclaglen,"james stewart, dean martin, raquel welch","action, crime, drama"
c6216,guns for san sebastian,henri verneuil,"anthony quinn, anjanette comer, charles bronson","action, adventure, drama"
c6217,bullitt,peter yates,"steve mcqueen, jacqueline bisset, robert vaughn","action, crime, mystery"
c6218,coogan's bluff,don siegel,"clint eastwood, lee j. cobb, susan clark","action, thriller"
c6219,danger: diabolik,mario bava,"john phillip law, marisa mell, michel piccoli","action, comedy, crime"
c6220,dark of the sun,jack cardiff,"rod taylor, yvette mimieux, peter carsten","war, adventure, drama"
c6221,the devil's brigade,andrew v. mclaglen,"william holden, cliff robertson, vince edwards","action, drama, war"
c6222,king of kong island,roberto mauri,"brad harris, esmeralda barros, marc lawrence","action, adventure, horror"
c6223,the helicopter spies,boris sagal,"robert vaughn, david mccallum, carol lynley","action, drama, thriller"
c6224,hellfighters,andrew v. mclaglen,"john wayne, katharine ross, jim hutton","action, adventure, drama"
c6225,nobody runs forever,ralph thomas,"rod taylor, christopher plummer, lilli palmer","action, drama, thriller"
c6227,how to steal the world,sutton roley,"robert vaughn, david mccallum, barry sullivan","adventure, comedy, crime"
c6228,golden swallow,cheh chang,"pei-pei cheng, yu wang, lieh lo","action, adventure, romance"
c6229,in enemy country,harry keller,"anthony franciosa, anjanette comer, guy stockwell","action, adventure, drama"
c6230,kill!,kihachi okamoto,"tatsuya nakadai, etsushi takahashi, yuriko hoshi","action, comedy, drama"
c6231,the moment to kill,giuliano carnimeo,"george hilton, walter barnes, horst frank","western, action"
c6232,p.j.,john guillermin,"george peppard, raymond burr, gayle hunnicutt","action, drama, mystery"
c6233,the pink jungle,delbert mann,"james garner, eva renzi, george kennedy","action, adventure, comedy"
c6234,she-devils on wheels,herschell gordon lewis,"betty connell, nancy lee noble, christie wagner","action, crime, drama"
c6235,sol madrid,brian g. hutton,"david mccallum, stella stevens, telly savalas","action, crime"
c6236,the split,gordon flemyng,"jim brown, diahann carroll, ernest borgnine","action, crime, drama"
c6237,submarine x-1,william a. graham,"james caan, david sumner, norman bowler","action, drama, war"
c6238,the wild racers,daniel haller,"fabian, mimsy farmer, judy cornwell","action, drama"
c6239,the night of the following day,hubert cornfield,"marlon brando, richard boone, rita moreno","action, crime, drama"
c6240,where eagles dare,brian g. hutton,"richard burton, clint eastwood, mary ure","action, adventure, war"
c6241,the wrecking crew,phil karlson,"dean martin, elke sommer, sharon tate","action, adventure, comedy"
c6242,ankhen,ramanand sagar,"mala sinha, dharmendra, kumkum","action, adventure, mystery"
c6243,hellbenders,sergio corbucci,"joseph cotten, norma bengell, al mulock","action, adventure, drama"
c6244,a dollar between the teeth,luigi vanzi,"tony anthony, frank wolff, jolanda modio","action, drama, western"
c6245,dragon inn,king hu,"lingfeng shangguan, chun shih, ying bai","action, adventure"
c6246,neulovimye mstiteli,edmond keosayan,"viktor kosykh, mikhail metyolkin, vasiliy vasilev","action, adventure, western"
c6248,the spy in the green hat,joseph sargent,"robert vaughn, david mccallum, jack palance","action, adventure, comedy"
c6249,the adventures of bullwhip griffin,james neilson,"roddy mcdowall, suzanne pleshette, karl malden","action, adventure, comedy"
c6250,asterix the gaul,ray goossens,"roger carel, jacques morel, pierre tornade","action, animation, adventure"
c6251,death on the run,sergio corbucci,"ty hardin, michael rennie, paola pitagora","action, crime, mystery"
c6252,the big mouth,jerry lewis,"jerry lewis, harold j. stone, susan bay","comedy, action, crime"
c6253,blast-off girls,herschell gordon lewis,"dan conway, ray sager, tom tyrell","action, comedy, drama"
c6254,the born losers,tom laughlin,"tom laughlin, elizabeth james, jeremy slate","action, drama, thriller"
c6255,come spy with me,marshall stone,"troy donahue, andrea dromm, albert dekker","action, drama"
c6256,the incredible paris incident,sergio grieco,"roger browne, dominique boschero, eduardo fajardo","action, adventure, sci-fi"
c6257,the dirty dozen,robert aldrich,"lee marvin, ernest borgnine, charles bronson","action, adventure, thriller"
c6258,one-armed swordsman,cheh chang,"yu wang, chiao chiao, chung-hsin huang","action, drama"
c6259,the three fantastic supermen,gianfranco parolini,"tony kendall, brad harris, aldo canti","action, adventure, fantasy"
c6260,five golden dragons,jeremy summers,"robert cummings, margaret lee, rupert davies","action, drama"
c6261,the glory stompers,anthony m. lanza,"dennis hopper, jody mccrea, chris noel","action, drama"
c6262,hell on wheels,will zens,"marty robbins, john ashley, gigi perreau","action, sport"
c6263,hot rods to hell,john brahm,"dana andrews, jeanne crain, mimsy farmer","action, drama, thriller"
c6264,in like flint,gordon douglas,"james coburn, lee j. cobb, jean hale","action, adventure, comedy"
c6265,island of the lost,john florea,"richard greene, luke halpin, sheila welles","adventure, action, mystery"
c6266,son of godzilla,jun fukuda,"tadao takashima, akira kubo, beverly maeda","action, adventure, family"
c6267,the karate killers,barry shear,"robert vaughn, david mccallum, joan crawford","comedy, crime, thriller"
c6268,the long duel,ken annakin,"yul brynner, trevor howard, harry andrews","action, adventure, drama"
c6269,madamigella di maupin,mauro bolognini,"catherine spaak, robert hossein, tomas milian","action, adventure, romance"
c6270,the million eyes of su-muru,lindsay shonteff,"frankie avalon, george nader, shirley eaton","action, adventure, comedy"
c6271,operation kid brother,alberto de martino,"neil connery, daniela bianchi, adolfo celi","action, comedy, thriller"
c6272,point blank,john boorman,"lee marvin, angie dickinson, keenan wynn","action, crime, drama"
c6273,professionals for a massacre,nando cicero,"george hilton, edd byrnes, george martin","action, adventure, western"
c6274,thunder alley,richard rush,"annette funicello, fabian, diane mcbain","drama, action, romance"
c6275,pride and vengeance,luigi bazzoni,"franco nero, tina aumont, klaus kinski","action, drama, romance"
c6276,any gun can play,enzo g. castellari,"edd byrnes, george hilton, gilbert roland","action, adventure, western"
c6277,you only live twice,lewis gilbert,"sean connery, akiko wakabayashi, mie hama","action, adventure, thriller"
c6278,the ambushers,henry levin,"dean martin, senta berger, janice rule","action, comedy, sci-fi"
c6279,danger route,seth holt,"richard johnson, carol lynley, barbara bouchet","action, drama, thriller"
c6280,track of thunder,joseph kane,"tommy kirk, ray stricklyn, h.m. wynant","action, drama"
c6282,the vengeance of fu manchu,jeremy summers,"christopher lee, tony ferrer, tsai chin","action, crime, drama"
c6283,massacre in the black forest,ferdinando baldi,"cameron mitchell, antonella lualdi, hans von borsody","war, action, adventure"
c6284,kill a dragon,michael d. moore,"jack palance, fernando lamas, aldo ray","action, crime, drama"
c6285,our man flint,daniel mann,"james coburn, lee j. cobb, gila golan","action, adventure, comedy"
c6286,rat pfink a boo boo,ray dennis steckler,"carolyn brandt, ron haydock, titus moede","comedy, action, thriller"
c6287,agent for h.a.r.m.,gerd oswald,"peter mark richman, wendell corey, carl esmond","adventure, action, drama"
c6288,arabesque,stanley donen,"gregory peck, sophia loren, alan badel","action, adventure, crime"
c6289,around the world under the sea,andrew marton,"lloyd bridges, brian kelly, shirley eaton","action, adventure"
c6290,assault on a queen,jack donohue,"frank sinatra, virna lisi, anthony franciosa","adventure, crime, thriller"
c6291,beau geste,douglas heyes,"guy stockwell, doug mcclure, leslie nielsen","drama, war, action"
c6292,the magnificent trio,cheh chang,"ping chin, margaret tu chuan, yu wang","action, drama, romance"
c6293,the blue max,john guillermin,"george peppard, james mason, ursula andress","adventure, drama, war"
c6294,the brides of fu manchu,don sharp,"christopher lee, douglas wilmer, heinz drache","action, crime, horror"
c6295,carry on pimpernel,gerald thomas,"kenneth williams, sidney james, jim dale","action, adventure, comedy"
c6296,fireball 500,william asher,"frankie avalon, annette funicello, fabian","action, comedy, drama"
c6297,the hills run red,carlo lizzani,"thomas hunter, henry silva, dan duryea","action, western"
c6298,harper,jack smight,"paul newman, lauren bacall, julie harris","action, crime, drama"
c6299,khartoum,basil dearden,"charlton heston, laurence olivier, richard johnson","action, adventure, drama"
c6300,kiss the girls and make them die,henry levin,"mike connors, dorothy provine, raf vallone","action, comedy"
c6302,the man called flintstone,joseph barbera,"alan reed, mel blanc, jean vander pyl","animation, action, adventure"
c6303,murderers' row,henry levin,"dean martin, ann-margret, karl malden","action, adventure, comedy"
c6304,night train to mundo fine,coleman francis,"coleman francis, anthony cardoza, harold saunders","action, adventure, thriller"
c6305,one spy too many,joseph sargent,"robert vaughn, david mccallum, rip torn","adventure, comedy, crime"
c6306,the professionals,richard brooks,"burt lancaster, lee marvin, robert ryan","action, adventure, western"
c6307,the silencers,phil karlson,"dean martin, stella stevens, daliah lavi","action, adventure, comedy"
c6308,thunderbirds are go,david lane,"sylvia anderson, ray barrett, alexander davion","action, sci-fi"
c6309,tokyo drifter,seijun suzuki,"tetsuya watari, chieko matsubara, tamio kawachi","action, crime, drama"
c6310,the wild angels,roger corman,"peter fonda, nancy sinatra, bruce dern","action, drama, thriller"
c6311,women of the prehistoric planet,arthur c. pierce,"wendell corey, keith larsen, john agar","sci-fi, action, adventure"
c6313,triple cross,terence young,"christopher plummer, romy schneider, trevor howard","action, adventure, drama"
c6314,johnny yuma,romolo guerrieri,"mark damon, lawrence dobkin, rosalba neri","western, action, drama"
c6315,our men in bagdad,paolo bianchini,"roger hanin, rory calhoun, evi marandi","action, romance, thriller"
c6316,the venetian affair,jerry thorpe,"robert vaughn, elke sommer, felicia farr","action, thriller"
c6317,niekas nenorejo mirti,vytautas zalakevicius,"kazimir vitkus, regimantas adomaitis, bruno o'ya","action, drama, history"
c6318,black tight killers,yasuharu hasebe,"akira kobayashi, chieko matsubara, akemi kita","thriller, crime, action"
c6319,the spy with my face,john newland,"robert vaughn, senta berger, david mccallum","adventure, comedy, crime"
c6320,our man in jamaica,ernst r. von theumer,"larry pennell, margitta scherr, roberto camardiel","action, adventure, comedy"
c6321,battle of the bulge,ken annakin,"henry fonda, robert shaw, robert ryan","war, action, drama"
c6322,the 10th victim,elio petri,"marcello mastroianni, ursula andress, elsa martinelli","action, sci-fi"
c6323,blood for a silver dollar,giorgio ferroni,"giuliano gemma, ida galli, pierre cressoy","action, romance, western"
c6324,the face of fu manchu,don sharp,"christopher lee, nigel green, joachim fuchsberger","action, crime, drama"
c6325,the great race,blake edwards,"tony curtis, natalie wood, jack lemmon","action, adventure, comedy"
c6326,the heroes of telemark,anthony mann,"kirk douglas, richard harris, ulla jacobsson","action, drama, history"
c6327,samurai spy,masahiro shinoda,"hiroshi aoyama, jun hamamura, osamu hitomi","action, drama"
c6328,the liquidator,jack cardiff,"rod taylor, trevor howard, jill st. john","action, thriller, crime"
c6329,morituri,bernhard wicki,"marlon brando, yul brynner, janet margolin","action, drama, thriller"
c6330,motorpsycho!,russ meyer,"haji, alex rocco, steve oliver","action, thriller"
c6331,mozambique,robert lynn,"steve cochran, hildegard knef, paul hubschmid","action, crime, drama"
c6332,operation crossbow,michael anderson,"sophia loren, george peppard, trevor howard","action, drama, war"
c6333,a pistol for ringo,duccio tessari,"giuliano gemma, fernando sancho, lorella de luca","action, drama, western"
c6334,red line 7000,howard hawks,"james caan, laura devon, gail hire","action, drama, sport"
