id1,id2,score,title_similarity,director_similarity,year_similarity,cast_similarity,method,confidence
c685,d1732,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2865,b2615,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2865,d1419,0.9230769230769231,1.0,1.0,1.0,0.23076923076923078,algorithm,
b2615,d1419,0.9307692307692308,1.0,1.0,1.0,0.3076923076923077,algorithm,
a2867,b2619,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2867,c634,1.0,1.0,1.0,1.0,1.0,algorithm,
a2867,d1711,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2619,c634,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2619,d1711,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c634,d1711,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2868,b2617,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2869,b2618,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2869,c4584,1.0,1.0,1.0,1.0,1.0,algorithm,
b2618,c4584,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a181,b178,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a181,d1895,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a497,b472,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a497,d2213,0.9142857142857143,1.0,1.0,1.0,0.14285714285714285,algorithm,
a582,b547,0.92,1.0,1.0,1.0,0.2,algorithm,
a653,b612,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a873,d2517,0.9470588235294117,1.0,0.9803921568627451,1.0,0.5,algorithm,
a1148,b2189,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a1148,d3176,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a1308,b1131,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a1308,c3230,1.0,1.0,1.0,1.0,1.0,algorithm,
a1491,b1300,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a1578,d2816,0.9,1.0,1.0,1.0,0.0,algorithm,
a2194,b1934,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2194,d75,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2500,b2279,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2500,d3077,0.96,1.0,1.0,1.0,0.6,algorithm,
a2829,b2585,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2829,d1001,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
b178,d1895,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b472,d2213,0.9125,1.0,1.0,1.0,0.125,algorithm,
b1131,c3230,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b1934,d75,0.96,1.0,1.0,1.0,0.6,algorithm,
b2189,d3176,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2279,d3077,0.98,1.0,1.0,1.0,0.8,algorithm,
b2585,d1001,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2874,b2624,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2875,b2625,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2875,c625,1.0,1.0,1.0,1.0,1.0,algorithm,
a2875,d1761,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2625,c625,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2625,d1761,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c625,d1761,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2876,b2626,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2876,d1512,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2626,d1512,0.9181818181818182,1.0,1.0,1.0,0.18181818181818182,algorithm,
a2878,c609,1.0,1.0,1.0,1.0,1.0,algorithm,
a2878,d1632,0.93,1.0,1.0,1.0,0.3,algorithm,
c609,d1632,0.93,1.0,1.0,1.0,0.3,algorithm,
a2880,c4986,1.0,1.0,1.0,1.0,1.0,algorithm,
a2881,b2630,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2881,d1486,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2630,d1486,0.93,1.0,1.0,1.0,0.3,algorithm,
a2883,b2632,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2883,d1700,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2632,d1700,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2884,b2633,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2884,d1598,0.925,1.0,1.0,1.0,0.25,algorithm,
b2633,d1598,0.9142857142857143,1.0,1.0,1.0,0.14285714285714285,algorithm,
a2885,b2634,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2885,d1570,0.93,1.0,1.0,1.0,0.3,algorithm,
b2634,d1570,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2887,b2636,0.9344444444444445,1.0,0.962962962962963,1.0,0.4,algorithm,
a2887,d1398,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
b2636,d1398,0.9373015873015873,1.0,0.962962962962963,1.0,0.42857142857142855,algorithm,
a2888,b2637,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2888,d1608,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2637,d1608,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2889,d1526,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2891,b2639,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2891,d1208,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2639,d1208,1.0,1.0,1.0,1.0,1.0,algorithm,
a2892,b2640,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2892,d1431,0.9142857142857143,1.0,1.0,1.0,0.14285714285714285,algorithm,
b2640,d1431,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
a2893,b2641,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2893,d1665,0.96,1.0,1.0,1.0,0.6,algorithm,
b2641,d1665,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c381,d1044,0.96,1.0,1.0,1.0,0.6,algorithm,
a2894,b2642,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2896,b2644,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2896,c614,1.0,1.0,1.0,1.0,1.0,algorithm,
a2896,d1620,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2644,c614,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2644,d1620,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
c614,d1620,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2897,b2645,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a1626,c2581,1.0,1.0,1.0,1.0,1.0,algorithm,
a2898,b2646,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2898,c581,1.0,1.0,1.0,1.0,1.0,algorithm,
a2898,d1496,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2646,c581,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2646,d1496,0.93,1.0,1.0,1.0,0.3,algorithm,
c581,d1496,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2899,c562,1.0,1.0,1.0,1.0,1.0,algorithm,
a2899,d1618,0.9375,1.0,1.0,1.0,0.375,algorithm,
c562,d1618,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2902,d1509,0.96,1.0,1.0,1.0,0.6,algorithm,
a2903,b2649,0.9650000000000001,1.0,0.9333333333333332,1.0,0.75,algorithm,
a2903,d1781,0.9650000000000001,1.0,0.9333333333333332,1.0,0.75,algorithm,
b2649,d1781,1.0,1.0,1.0,1.0,1.0,algorithm,
a2904,b2652,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2904,d1561,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
b2652,d1561,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2905,b2653,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2905,c829,1.0,1.0,1.0,1.0,1.0,algorithm,
b2653,c829,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2907,b2655,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2909,b2656,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2909,d1435,0.9181818181818182,1.0,1.0,1.0,0.18181818181818182,algorithm,
b2656,d1435,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2911,b2658,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2912,b2659,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2913,b2660,0.88,1.0,0.6,1.0,0.4,algorithm,
a2914,b2661,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2914,d1338,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
b2661,d1338,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2917,b2664,0.9,1.0,1.0,1.0,0.0,algorithm,
a2918,b2665,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2918,d1503,0.91,1.0,0.8,1.0,0.4,algorithm,
b2665,d1503,0.9299999999999999,1.0,0.8,1.0,0.6,algorithm,
a2920,b2667,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2920,d1780,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2667,d1780,1.0,1.0,1.0,1.0,1.0,algorithm,
a2921,b2668,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2921,d1529,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2668,d1529,0.9444444444444444,1.0,1.0,1.0,0.4444444444444444,algorithm,
a2922,b2669,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2922,d1458,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
b2669,d1458,0.96,1.0,1.0,1.0,0.6,algorithm,
a2924,b2671,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2924,c564,1.0,1.0,1.0,1.0,1.0,algorithm,
a2924,d1740,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2671,c564,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2671,d1740,0.9375,1.0,1.0,1.0,0.375,algorithm,
c564,d1740,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2925,b2672,1.0,1.0,1.0,1.0,1.0,algorithm,
a2925,d1434,1.0,1.0,1.0,1.0,1.0,algorithm,
b2672,d1434,1.0,1.0,1.0,1.0,1.0,algorithm,
a2926,b2673,0.9,1.0,1.0,1.0,0.0,algorithm,
a2927,b2674,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2927,d1594,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2674,d1594,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2929,b2676,0.9,1.0,1.0,1.0,0.0,algorithm,
a2930,b2677,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2930,c1042,0.8125,1.0,1.0,0.25,1.0,algorithm,
a2930,d1725,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2677,c1042,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
b2677,d1725,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
c1042,d1725,0.7553571428571428,1.0,1.0,0.25,0.42857142857142855,algorithm,
a2931,b2678,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2931,d1501,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2678,d1501,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2932,b2679,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2932,d1768,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2679,d1768,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
a1049,b976,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a1049,c1694,1.0,1.0,1.0,1.0,1.0,algorithm,
a1049,d2764,0.9088628762541806,1.0,0.9565217391304348,1.0,0.15384615384615385,algorithm,
a2933,b2680,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2933,c579,1.0,1.0,1.0,1.0,1.0,algorithm,
a2933,d1678,0.96,1.0,1.0,1.0,0.6,algorithm,
b976,c1694,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b976,d2764,0.9165551839464884,1.0,0.9565217391304348,1.0,0.23076923076923078,algorithm,
b2680,c579,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2680,d1678,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c579,d1678,0.96,1.0,1.0,1.0,0.6,algorithm,
c1694,d2764,0.9088628762541806,1.0,0.9565217391304348,1.0,0.15384615384615385,algorithm,
a2934,b2681,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2934,d1442,0.8822727272727273,1.0,0.6818181818181819,1.0,0.3,algorithm,
b2681,d1442,0.8795454545454545,1.0,0.6818181818181819,1.0,0.2727272727272727,algorithm,
a2935,b2682,0.9214285714285715,1.0,0.6428571428571428,1.0,0.75,algorithm,
b2682,d1747,0.7925,1.0,1.0,0.25,0.8,algorithm,
a2936,d385,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2937,b2685,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2937,d1798,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2685,d1798,0.9222222222222223,1.0,1.0,1.0,0.2222222222222222,algorithm,
b2687,d1445,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2939,b2688,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2942,b2690,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2942,d1564,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2690,d1564,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
a2945,b2692,0.8682795698924731,0.9032258064516128,1.0,1.0,0.16666666666666666,algorithm,
a2946,d1659,0.8804054054054055,1.0,0.7027027027027026,1.0,0.25,algorithm,
a2949,b2695,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2950,b2696,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2950,d1283,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
b2696,d1283,1.0,1.0,1.0,1.0,1.0,algorithm,
a2953,b2699,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2953,d1706,0.7611111111111111,1.0,0.0,1.0,0.1111111111111111,algorithm,
b2699,d1706,0.7875,1.0,0.0,1.0,0.375,algorithm,
a2955,b2701,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2955,c627,1.0,1.0,1.0,1.0,1.0,algorithm,
b2701,c627,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2956,b2702,0.9628378378378377,1.0,0.9189189189189189,1.0,0.75,algorithm,
a2956,c1258,0.75,1.0,1.0,0.0,1.0,algorithm,
a2956,d1648,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2702,d1648,0.9306949806949806,1.0,0.9189189189189189,1.0,0.42857142857142855,algorithm,
a2959,b2705,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2959,d1767,0.96,1.0,1.0,1.0,0.6,algorithm,
b2705,d1767,0.98,1.0,1.0,1.0,0.8,algorithm,
a2961,b2707,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2961,d1590,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2707,d1590,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2963,c606,1.0,1.0,1.0,1.0,1.0,algorithm,
a2963,d1599,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
c606,d1599,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2964,c2790,1.0,1.0,1.0,1.0,1.0,algorithm,
a2965,b2709,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2965,c699,1.0,1.0,1.0,1.0,1.0,algorithm,
a2965,d1652,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2709,c699,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2709,d1652,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
c699,d1652,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2966,b2710,0.9,1.0,1.0,1.0,0.0,algorithm,
a2968,b2712,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2968,d1340,0.925,1.0,1.0,1.0,0.25,algorithm,
b2712,d1340,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2969,b2713,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2969,c584,1.0,1.0,1.0,1.0,1.0,algorithm,
a2969,d1627,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2713,c584,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2713,d1627,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c584,d1627,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2970,d1650,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2971,b2715,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2971,b2716,0.7500000000000001,0.6666666666666667,1.0,1.0,0.16666666666666666,algorithm,
a2971,d1695,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
a2972,b2716,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
b2715,d1695,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2974,d1084,0.96,1.0,1.0,1.0,0.6,algorithm,
a2975,b2719,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2975,d1545,0.87,1.0,0.6,1.0,0.3,algorithm,
b2719,d1545,0.88,1.0,0.6,1.0,0.4,algorithm,
a2976,c748,1.0,1.0,1.0,1.0,1.0,algorithm,
b2,d2063,0.9066666666666666,1.0,0.6,1.0,0.6666666666666666,algorithm,
b1447,c2664,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b9,c940,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b9,d1999,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
c940,d1999,0.9375,1.0,1.0,1.0,0.375,algorithm,
b31,c3390,0.9621428571428572,1.0,0.9142857142857143,1.0,0.75,algorithm,
b68,d2020,0.9,1.0,1.0,1.0,0.0,algorithm,
b81,d1868,0.8975000000000001,1.0,0.65,1.0,0.5,algorithm,
b89,d1869,0.9169950738916256,1.0,0.8275862068965517,1.0,0.42857142857142855,algorithm,
b122,d460,0.8948275862068965,1.0,0.9655172413793103,1.0,0.0,algorithm,
b137,c166,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b138,d1816,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a155,b153,0.7691176470588237,0.5882352941176471,1.0,1.0,0.75,algorithm,
a2841,d1324,0.93,1.0,1.0,1.0,0.3,algorithm,
b157,d1833,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
b167,d1980,0.89625,1.0,0.7083333333333333,1.0,0.4,algorithm,
a198,b194,0.9083333333333334,0.8666666666666667,1.0,1.0,0.75,algorithm,
a198,c922,1.0,1.0,1.0,1.0,1.0,algorithm,
a198,d1961,0.8708333333333333,0.8666666666666667,1.0,1.0,0.375,algorithm,
b194,c922,0.9083333333333334,0.8666666666666667,1.0,1.0,0.75,algorithm,
b194,d1961,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c922,d1961,0.8708333333333333,0.8666666666666667,1.0,1.0,0.375,algorithm,
b208,d1971,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b210,d630,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
b218,d2041,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a427,b407,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a427,c1481,1.0,1.0,1.0,1.0,1.0,algorithm,
b224,c988,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b407,c1481,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b229,d472,0.93,1.0,1.0,1.0,0.3,algorithm,
b237,d2060,0.9170967741935483,1.0,0.5806451612903225,1.0,0.8,algorithm,
b239,d404,0.9142857142857143,1.0,1.0,1.0,0.14285714285714285,algorithm,
b287,d457,0.96,1.0,1.0,1.0,0.6,algorithm,
b306,d2523,0.9266666666666666,1.0,1.0,1.0,0.26666666666666666,algorithm,
b317,d2472,0.9006666666666666,1.0,0.56,1.0,0.6666666666666666,algorithm,
b342,d2502,0.7833333333333333,1.0,0.0,1.0,0.3333333333333333,algorithm,
b345,d566,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
b346,d2360,0.8857142857142858,1.0,0.5714285714285714,1.0,0.5,algorithm,
b354,c1469,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b354,d2396,0.96,1.0,1.0,1.0,0.6,algorithm,
c1469,d2396,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b369,d2363,0.926923076923077,1.0,0.8461538461538461,1.0,0.5,algorithm,
a1039,b967,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b426,d352,0.9230769230769231,1.0,1.0,1.0,0.23076923076923078,algorithm,
a458,b436,0.9197368421052632,1.0,0.631578947368421,1.0,0.75,algorithm,
a458,d2297,0.9253846153846155,1.0,0.7692307692307692,1.0,0.6,algorithm,
b436,d2297,0.9019999999999999,1.0,0.48,1.0,0.8,algorithm,
b441,d2451,0.9142857142857143,1.0,1.0,1.0,0.14285714285714285,algorithm,
b442,d2443,0.8,1.0,0.0,1.0,0.5,algorithm,
b471,d556,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b488,d2197,0.8512285012285012,0.9189189189189189,0.7027027027027026,1.0,0.36363636363636365,algorithm,
b497,d405,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
b505,d2168,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
b509,d2205,0.98,1.0,1.0,1.0,0.8,algorithm,
b563,d2137,0.98,1.0,1.0,1.0,0.8,algorithm,
b569,d632,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b575,d2278,0.8845588235294117,1.0,0.6470588235294117,1.0,0.375,algorithm,
b581,d2240,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a621,b585,0.9292857142857143,1.0,0.9285714285714286,1.0,0.4,algorithm,
a621,d2336,0.9085714285714286,1.0,0.8666666666666667,1.0,0.2857142857142857,algorithm,
b585,d2336,0.9559523809523809,1.0,0.9285714285714286,1.0,0.6666666666666666,algorithm,
b590,c1168,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b590,d2332,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
c1168,d2332,0.96,1.0,1.0,1.0,0.6,algorithm,
b608,d2173,0.7833333333333333,1.0,0.0,1.0,0.3333333333333333,algorithm,
a690,b643,0.9197368421052632,1.0,0.631578947368421,1.0,0.75,algorithm,
a690,d2948,0.8986111111111111,1.0,0.7407407407407408,1.0,0.375,algorithm,
b643,d2948,0.9038461538461539,1.0,0.6923076923076923,1.0,0.5,algorithm,
b658,d3093,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
b659,c1992,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
b659,d2832,0.98,1.0,1.0,1.0,0.8,algorithm,
c1992,d2832,0.7725,1.0,1.0,0.25,0.6,algorithm,
a709,c1921,1.0,1.0,1.0,1.0,1.0,algorithm,
b663,c41,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b716,d2867,0.8806493506493507,1.0,0.6285714285714286,1.0,0.36363636363636365,algorithm,
a775,b725,0.93,1.0,0.9333333333333332,1.0,0.4,algorithm,
b783,d2818,0.9225274725274726,1.0,0.7692307692307692,1.0,0.5714285714285714,algorithm,
b793,d2886,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b809,c124,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a1698,b1482,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b845,d2707,0.8781045751633987,1.0,0.7058823529411764,1.0,0.2222222222222222,algorithm,
a2107,b1858,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2107,c2343,1.0,1.0,1.0,1.0,1.0,algorithm,
b852,c1744,0.95,0.95,1.0,1.0,0.75,algorithm,
b1858,c2343,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b866,d2710,0.9214285714285715,1.0,1.0,1.0,0.21428571428571427,algorithm,
b869,d575,0.9083333333333333,1.0,1.0,1.0,0.08333333333333333,algorithm,
b871,d2771,0.9222222222222223,1.0,1.0,1.0,0.2222222222222222,algorithm,
b876,d2724,0.7833333333333333,1.0,0.0,1.0,0.3333333333333333,algorithm,
b911,d583,0.8715686274509804,1.0,0.5882352941176471,1.0,0.3333333333333333,algorithm,
b929,d2607,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
a1009,b939,0.925,1.0,0.9,1.0,0.4,algorithm,
b959,d2591,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
b960,d2616,0.877355623100304,1.0,0.46808510638297873,1.0,0.5714285714285714,algorithm,
b964,c1690,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b964,d2848,1.0,1.0,1.0,1.0,1.0,algorithm,
c1690,d2848,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a1067,b990,0.9024193548387096,1.0,0.5161290322580645,1.0,0.75,algorithm,
a1067,d2842,0.9281818181818182,1.0,0.7878787878787878,1.0,0.6,algorithm,
b990,d2842,0.8931578947368422,1.0,0.42105263157894735,1.0,0.8,algorithm,
b1017,c3217,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a542,b510,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a542,d2158,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b510,d2158,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
c904,d1993,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b1071,c5858,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b1100,d421,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b1109,c2251,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b1109,d154,0.7833333333333333,1.0,0.0,1.0,0.3333333333333333,algorithm,
c2251,d154,0.7875,1.0,0.0,1.0,0.375,algorithm,
a1318,b1141,0.9403846153846154,1.0,0.7692307692307692,1.0,0.75,algorithm,
b1144,c3175,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a1413,b1230,0.8827956989247312,1.0,0.7741935483870968,1.0,0.16666666666666666,algorithm,
a1413,c3057,1.0,1.0,1.0,1.0,1.0,algorithm,
b1230,c3057,0.8827956989247312,1.0,0.7741935483870968,1.0,0.16666666666666666,algorithm,
