Id,Title,Year,Director,Cast,Genre,Duration
d1470,the broken circle breakdown,2013,Felix Van Groeningen,"Veerle Baetens,Johan Heldenbergh,Nell Cattrysse,Geert Van Rampelberg,Nils De Caster,Robbie Cleiren,Bert Huysentruyt,Jan Bijvoet,Blanka Heirman",Drama,110
d1473,great expectations,2013,Mike Newell,"Ralph Fiennes,Helena Bonham-Carter,Jason Flemyng,Robbie Coltrane,Holliday Grainger,Jeremy Irvine,Ewen Bremner,Sally Hawkins",Drama,128
d1475,how i live now,2013,Kevin MacDonald,"Saoirse Ronan,Tom Holland,Anna Chancellor,George MacKay,Corey Johnson,Sophie Ellis,Harley Bird,Sabrina Dickens,Natasha Jones","Action, Drama, Thriller",101
d1476,the ghosts in our machine,2013,Liz Marshall,Jo-Anne McArthur,,
d1479,the motel life,2013,"Alan Polsky,Gabe Polsky","Dakota Fanning,Emile Hirsch,Stephen Dorff,Kris Kristofferson,Joshua Leonard,Noah Harpster,Garrett Backstrom,Andrew Lee,Nancy Youngblut,Jenica Bergere,Oren Skoog,Hayes MacArthur,Scott MacArthur",Drama,95
d1481,the great beauty,2013,Paolo Sorrentino,"Toni Servillo,Carlo Verdone,Sabrina Ferilli,Carlo Buccirosso,Iaia Forte,Pamela Villoresi,Galatea Ranzi,Franco Graziosi,Giorgio Pasotti,Massimo Popolizio","Comedy, Drama",150
d1484,ram-leela,2013,Sanjay Leela Bhansali,"Ranveer Singh,Deepika Padukone,Krishna Singh Bisht",,155
d1485,baby peggy: the elephant in the room,2013,Vera Iwerebor,"Baby Peggy,Paul Petersen",Documentary,58
d1487,bettie page reveals all,2013,Mark Mori,"Bettie Page,Tempest Storm,Hugh Hefner,Dita Von Teese,Rebecca Romijn,Bunny Yeager,Mamie Van Doren",Documentary,101
d1489,about time,2013,Richard Curtis,"Rachel McAdams,Bill Nighy,Domhnall Gleeson,Lee Asquith-Coe,Tom Hollander,Margot Robbie,Lisa Eichhorn","Comedy, Drama, Science Fiction",123
d1490,narco cultura,2013,Shaul Schwarz,,Documentary,103
d1491,detroit unleaded,2013,Rola Nashef,"EJ Assi,Nada Shouhayib,Mike Batayeh,Akram El-Ahmar,Scott Norman,Mary Assel",Comedy,93
d1492,hellbenders,2013,J.T. Petty,"Clifton Collins Jr.,Clancy Brown,Andre Royo,Robyn Rikoon","Action, Foreign",
d1493,torn,2013,Jeremiah Birnbaum,"Mahnoor Baloch,Faran Tahir,Dendrie Taylor,John Heard,Sharon Washington,Patrick St. Esprit,Jordan Parrott,Sagar Parekh,Jeffrey Weissman,Adam Lazarre-White,Shannon Finn,Karen Kahn,Shruti Tewari",,80
d1494,haunter,2013,Vincenzo Natali,"Abigail Breslin,Stephen McHattie,David Hewlett,David Knoller,Peter Outerbridge,Michelle Nolden","Horror, Mystery, Thriller",97
d1495,khumba,2013,Anthony Silverston,"Jake T. Austin,AnnaSophia Robb,Liam Neeson,Steve Buscemi,Laurence Fishburne,Richard E. Grant,Catherine Tate,Anika Noni Rose","Adventure, Animation, Family",90
d1498,hannah arendt,2012,Margarethe von Trotta,"Barbara Sukowa,Axel Milberg,Janet McTeer,Julia Jentsch,Michael Degen,Nicholas Woodeson,Ulrich Noethen",Drama,113
d1502,thérèse,2012,Claude Miller,"Audrey Tautou,Gilles Lellouche,Anaïs Demoustier,Stanley Weber,Yves Jacques,Francis Perrin,Isabelle Sadoyan,Catherine Arditi,Jérôme Thibault","Drama, Foreign",110
d1504,una noche,2013,Lucy Mulloy,"Daniel Arrechaga,Analin de la Rua de la Torre,Javier Nunez Florian,Maria Adelaida Mendez Bonet,Greisy del Valle,Katia Caso",Foreign,90
d1505,paradise: faith,2012,Ulrich Seidl,"Maria Hofstätter,Nabil Saleh,Natalya Baranova,Rene Rupnik",Drama,113
d1510,a.c.o.d.,2013,Stu Zicherman,"Mary Elizabeth Winstead,Jessica Alba,Adam Scott,Jane Lynch,Amy Poehler,Richard Jenkins,Catherine O'Hara,Clark Duke,Adam Pally",,95
d1511,besharam,2013,Abhinav Kashyap,"Amitosh Nagpal,Ranbir Kapoor,Pallavi Sharda,Rishi Kapoor,Neetu Singh,Javed Jaffrey",,
d1514,a touch of sin,2013,Zhang Ke Jia,"Wu Jiang,Vivien Li Meng,Lanshan Luo,Wang Bao-Qiang,Jia-yi Zhang,Tao Zhao",,133
d1515,dracula 3d,2013,Dario Argento,"Thomas Kretschmann,Asia Argento,Rutger Hauer,Marta Gastini,Unax Ugalde,Miriam Giovanelli,Maria Cristina Heller,Morgane Slemp,Augusto Zucchi,Giuseppe Lo Console,Christian Burruano,Giovanni Franzoni","Horror, Romance, Thriller",109
d1517,red obsession,2013,"David Roach,Warwick Ross",Russell Crowe,Documentary,75
d1518,concussion,2013,Stacie Passon,"Robin Weigert,Maggie Siff,Johnathan Tchaikovsky,Julie Fain Lawrence,Ben Shenkman,Janel Moloney,Daniel London",,93
d1519,dislecksia: the movie,2013,Harvey Hubbell V,,,86
d1522,newlyweeds,2013,Shaka King,"Amari Cheatom,Trae Harris,Tone Tank,Isiah Whitlock Jr.,Colman Domingo,Adrian Martinez,Tonya Pinkins,Diane Neal",,87
d1524,rush,2013,Ron Howard,"Daniel Brühl,Chris Hemsworth,Olivia Wilde,Alexandra Maria Lara,Natalie Dormer,Christian McKay,Tom Wlaschiha","Action, Drama, Sports Film",123
d1527,thanks for sharing,2013,Stuart Blumberg,"Mark Ruffalo,Gwyneth Paltrow,Tim Robbins,Carol Kane,Josh Gad,Pink,Patrick Fugit,Joely Richardson","Comedy, Drama",110
d1530,after tiller,2013,"Martha Shane,Lana Wilson",,,85
d1531,wedding palace,2013,Christine Yoo,"Brian Tee,Hye-jeong Kang,Bobby Lee,Jean Yoon,Angela Oh","Comedy, Romance",98
d1534,haute cuisine,2013,Christian Vincent,"Catherine Frot,Arthur Dupont,Jean-Marc Roulot,Jean D'ormesson,Hippolyte Girardot,Arly Jover,Brice Fournier,Joe Sheridan",Comedy,95
d1537,muscle shoals,2013,Greg 'Freddy' Camalier,"Gregg Allman,Bono,Clarence Carter,Jimmy Cliff,Aretha Franklin",,111
d1539,running wild: the life of dayton o. hyde,2013,Suzanne Mitchell,Dayton O. Hyde,,92
d1540,all is bright,2013,Phil Morrison,"Paul Rudd,Paul Giamatti,Sally Hawkins,Peter Hermann,Michael Drayer,Halley Feiffer,Amy Landecker,Amanda Warren,Curtiss Cook,Barbara Vincent,Morgan Spector","Comedy, Drama",107
d1542,cassadaga,2011,Anthony DiBlasi,"Kelen Coleman,Louise Fletcher,Kevin Alejandro,Lucius Baston","Horror, Thriller",108
d1543,broadway idiot,2013,Doug Hamilton,"Billie Joe Armstrong,Michael Mayer,John Gallagher Jr.,Michael Esper,Mary Faber,Rebecca Naomi Jones,Christina Sajous,Stark Sands,Tony Vincent,Tom Kitt,Steven Hoggett",Documentary,80
d1546,romeo and juliet,2013,Carlo Carlei,"Douglas Booth,Hailee Steinfeld,Christian Cooke,Damian Lewis,Natascha McElhone,Paul Giamatti,Kodi Smit-McPhee,Ed Westwick,Lesley Manville","Drama, Foreign, Romance",118
d1547,the snow queen,2013,"Vladlen Barbe,Maksim Sveshnikov","Ivan Okhlobystin,Dmitriy Nagiev,Lyudmila Artemeva,Anna Ardova,Liza Arzamasova",,80
d1548,escape from tomorrow,2013,Randy Moore,"Roy Abramsohn,Elena Schuber,Katelynn Rodriguez,Annet Mahendru,Danielle Safady,Alison Lees-Taylor,Jack Dalton","Drama, Fantasy, Horror",90
d1551,when comedy went to school,2013,"Mevlut Akkaya,Ron Frank",,"Comedy, Documentary, Drama",83
d1554,all the boys love mandy lane,2013,Jonathan Levine,"Amber Heard,Anson Mount,Michael Welch,Whitney Able,Edwin Hodge,Aaron Himelstein,Luke Grimes,Melissa Price,Adam Powell,Peyton Hayslip,Brooke Bloom,Robert Earl Keen",Horror,90
d1555,touchy feely,2013,Lynn Shelton,"Rosemarie DeWitt,Josh Pais,Ellen Page,Scoot McNairy,Allison Janney,Ron Livingston,Alycia Delmore",Drama,90
d1556,i am breathing,2013,"Emma Davie,Morag McKinnon",Neil Platt,Documentary,72
d1558,populaire,2013,Régis Roinsard,"Romain Duris,Déborah François,Bérénice Bejo,Shaun Benson,Mélanie Bernier,Nicolas Bedos,Miou-Miou",Comedy,111
d1560,adore,2013,Anne Fontaine,"Naomi Watts,Robin Wright,Xavier Samuel,James Frecheville,Ben Mendelsohn,Sophie Lowe",Drama,100
d1562,winnie mandela,2013,Darrell James Roodt,"Jennifer Hudson,Terrence Howard,Elias Koteas,Wendy Crewson,Angelique Pretorius","Drama, Foreign",107
d1563,things never said,2013,Charles Murray,"Shanola Hampton,Elimu Nelson,Omari Hardwick,Tamala Jones,Michael Beach,Dorian Missick,Anika C. McFall,Charlayne Woodard,Tom Wright",Drama,112
d1565,my father and the man in black,2013,Jonathan Holiff,"Johnny Cash,Saul Holiff,June Carter Cash,David Disher,Gary Holiff",Documentary,90
d1566,mademoiselle c,2013,Fabien Constant,"Tom Ford,Donatella Versace,Karl Lagerfeld,Carine Roitfeld",Documentary,
d1567,shuddh desi romance,2013,Maneesh Sharma,"Parineeti Chopra,Sushant Singh Rajput,Vaani Kapoor","Comedy, Drama, Romance",
d1568,you will be my son,2013,Gilles Legrand,"Niels Arestrup,Lorànt Deutsch,Patrick Chesnais,Anne Marivin,Nicolas Bridet,Valérie Mairesse,Jean-Marc Roulot,Urbain Cancelier",Drama,102
d1569,the patience stone,2013,Atiq Rahimi,"Golshifteh Farahani,Hamid Djavadan,Hassina Burgan,Massi Mrowat,Mohamed Al Maghraoui,Malak Djaham Khazal",Drama,98
d1571,harry dean stanton: partly fiction,2013,Sophie Huber,"Harry Dean Stanton,David Lynch,Sam Shepard,Kris Kristofferson,Wim Wenders,Deborah Harry",Documentary,76
d1572,gmo omg,2013,Jeremy Seifert,,Documentary,90
d1573,mother of george,2013,Andrew Dosunmu,"Danai Gurira,Isaach de Bankolé,Yaya Alafia,Anthony Okungbowa,Bukky Ajayi,Angelique Kidjo,Mutiyat Ade-Salu",,106
d1574,herb & dorothy 50x50,2013,Megumi Sasaki,"Dorothy Vogel,Herbert Vogel,Paula Antebi,Robert Barry,Lisa Bradley,Christo and Jeanne-Claude,Chuck Close,Charles Clough",Documentary,
d1576,sample this,2013,Dan Forrer,"Gene Simmons,Roosevelt Grier,Melle Mel,Ahmir-Khalib Thompson",,85
d1577,the family,2013,Luc Besson,"Robert De Niro,Michelle Pfeiffer,Tommy Lee Jones,Dianna Agron,John D'Leo,Vincent Pastore,Joseph Perrino,Paul Borghese,Jimmy Palumbo,Kresh Novakovic","Comedy, Crime, Drama, Thriller",
d1583,afternoon delight,2013,Jill Soloway,"Kathryn Hahn,Juno Temple,Josh Radnor,Jane Lynch,Annie Mumolo,Jessica St. Clair,John Kapelos,Michaela Watkins,Suzy Nakamura","Comedy, Drama",99
d1584,our nixon,2013,Penny Lane,"Richard Nixon,John Ehrlichman,Harry Robbins Haldeman,Dwight L. Chapin,Lawrence Higby,Pat Nixon,Daniel Ellsberg,Mao Zedong,George McGovern",Documentary,84
d1585,closed circuit,2013,John Crowley,"Eric Bana,Rebecca Hall,Ciarán Hinds,Jim Broadbent","Crime, Drama, Mystery",
d1586,one direction: this is us,2013,Morgan Spurlock,"Harry Styles,Niall Horan,Zayn Malik,Louis Tomlinson,Liam Payne","Documentary, Music",92
d1591,bad milo!,2013,Jacob Vaughan,"Ken Marino,Gillian Jacobs,Peter Stormare,Stephen Root,Patrick Warburton,Mary Kay Place,Nick Jaine,Toby Huss,Jonathan Daniel Brown",,85
d1595,percy jackson: sea of monsters,2013,Thor Freudenthal,"Logan Lerman,Alexandra Daddario,Jake Abel,Brandon T. Jackson,Missi Pyle,Robert Maillet,Yvette Nicole Brown,Douglas Smith,Anthony Head,Leven Rambin,Stanley Tucci,Nathan Fillion,Sean Bean,Derek Mears,Daniel Cudmore,Grey Damon","Action, Adventure, Drama, Family, Fantasy",
d1596,drift,2013,"Morgan O'Neill,Ben Nott","Sam Worthington,Xavier Samuel,Lesley-Ann Brandt,Sean Keenan,Robyn Malcolm,Myles Pollard",Drama,113
d1597,the artist and the model,2013,Fernando Trueba,"Claudia Cardinale,Götz Otto,Jean Rochefort,Chus Lampreave,Aida Folch,Christian Sinniger,Martin Gamet,Mateo Deluz",,104
d1600,i give it a year,2013,Dan Mazer,"Anna Faris,Rose Byrne,Rafe Spall,Jason Flemyng,Stephen Merchant,Minnie Driver,Olivia Colman,Jane Asher,Tim Key,Alex MacQueen,Simon Baker,Nigel Planer",Comedy,97
d1601,blood,2012,Nick Murphy,"Paul Bettany,Mark Strong,Brian Cox,Stephen Graham,Zoe Tapper,Ben Crompton,Natasha Little,Adrian Edmondson","Mystery, Thriller",92
d1607,off label,2013,"Michael Palmieri,Donal Mosher","Jusef Anthony,Paul Clough,Andrew Duffy,Robert Helms",Documentary,80
d1610,we the parents,2013,James Takata,"Antonio Villaraigosa,Cynthia Martinez",,
d1613,austenland,2013,Jerusha Hess,"Keri Russell,JJ Feild,Bret McKenzie,Jennifer Coolidge,Georgia King,James Callis,Jane Seymour,Ricky Whittle",,97
d1616,europa report,2013,Sebastián Cordero,"Sharlto Copley,Daniel Wu,Michael Nyqvist,Christian Camargo,Karolina Wydra,Anamaria Marinca","Science Fiction, Thriller",90
d1617,only god forgives,2013,Nicolas Winding Refn,"Ryan Gosling,Kristin Scott Thomas,Gordon Brown,Tom Burke,Vithaya Pansringarm,Byron Gibson,Sahajak Boonthanakit","Crime, Drama, Thriller",90
d1619,copperhead,2013,Ronald F. Maxwell,"François Arnaud,Billy Campbell,Angus MacFadyen,Augustus Prew,Peter Fonda,Lucy Boynton",,
d1622,ramaiya vastavaiya,2013,Prabhu Deva,,,
d1625,breaking the girls,2013,Jamie Babbit,"Agnes Bruckner,Shawn Ashmore,Kate Levering,Sam Anderson,Tiya Sircar,Madeline Zima,Shanna Collins","Crime, Thriller",87
d1626,stranded,2013,Roger Christian,"Christian Slater,Brendan Fehr,Amy Matysio,Michael Therriault,Mark D. Claxton,Lyndon Bray,Ryland Alexander","Horror, Science Fiction",84
d1628,the to do list,2013,Maggie Carey,"Aubrey Plaza,Johnny Simmons,Bill Hader,Alia Shawkat,Rachel Bilson,Christopher Mintz-Plasse,Andy Samberg,Connie Britton,Clark Gregg,Donald Glover","Comedy, Romance",
d1630,the time being,2013,Nenad Cicin-Sain,"Wes Bentley,Sarah Paulson,Frank Langella,Ahna O'Reilly,Corey Stoll,Jeremy Allen White",Mystery,88
d1633,smash and grab,2013,Havana Marking,,,75
d1634,bajatey raho,2013,"Shashant Shah,Zafar Khan","Tusshar Kapoor,Vinay Pathak,Ranvir Shorey,Vishakha Singh,Ravi Kishan,Dolly Ahluwalia,Kamiesh Gill,Maryam Zakaria",,
d1637,passion,2013,Brian De Palma,"Rachel McAdams,Noomi Rapace,Paul Anderson,Karoline Herfurth","Crime, Drama, Mystery, Thriller",100
d1639,the attack,2013,Ziad Doueiri,"Ali Suliman,Evgenia Dodena,Reymond Amsalem,Dvir Benedek,Uri Gavriel",Drama,102
d1642,augustine,2012,Alice Winocour,"Chiara Mastroianni,Olivier Rabourdin,Vincent Lindon,Grégoire Colin,Roxane Duran,Soko,Sophie Cattani",Drama,102
d1646,laurence anyways,2012,Xavier Dolan,"Melvil Poupaud,Suzanne Clément,Nathalie Baye,Monia Chokri,Yves Jacques,Sophie Faucher,Magalie Lépine Blondeau","Drama, Foreign, Romance",159
d1651,unfinished song,2013,Paul Andrew Williams,"Terence Stamp,Gemma Arterton,Vanessa Redgrave,Christopher Eccleston,Anne Reid,Ram John Holder","Comedy, Musical, Romance",93
d1653,i'm so excited!,2013,Pedro Almodóvar,"Penélope Cruz,Antonio Banderas,Paz Vega,Blanca Suárez,Lola Dueñas,Cecilia Roth,Javier Cámara,Hugo Silva,Miguel Ángel Silvestre",Comedy,90
d1654,100 bloody acres,2012,"Cameron Cairnes,Colin Cairnes","Damon Herriman,Angus Sampson,Anna McGahan,John Jarratt,Oliver Ackland,Jamie Kristian,John Jarratt,Chrissie Page,Paul Blackwell",,
d1656,museum hours,2012,Jem Cohen,"Mary Margaret O'Hara,Bobby Sommer,Ela Piplits",Drama,106
d1657,andre gregory: before and after dinner,2013,Cindy Kleine,"Andre Gregory,Wallace Shawn",,108
d1658,fill the void,2013,Rama Burshtein,"Hadas Yaron,Renana Raz","Drama, Foreign",90
d1660,a band called death,2013,"Mark Christopher Covino,Jeff Howlett","Alice Cooper,Bobby Hackney,Dannis Hackney,David Hackney,Henry Rollins",Documentary,98
d1661,the east,2013,Zal Batmanglij,"Ellen Page,Alexander Skarsgård,Brit Marling,Patricia Clarkson,Toby Kebbell,Shiloh Fernandez,Julia Ormond","Action, Drama, Mystery",116
d1663,byzantium,2013,Neil Jordan,"Saoirse Ronan,Gemma Arterton,Sam Riley,Caleb Landry Jones,Warren Brown,Thure Lindhardt","Drama, Fantasy, Thriller",118
d1664,blancanieves,2012,Pablo Berger,"Maribel Verdú,Daniel Giménez Cacho,Ángela Molina,Macarena García,Sofía Oria,Inma Cuesta","Drama, Fantasy",104
d1669,hava nagila: the movie,2012,Roberta Grossman,"Harry Belafonte,Glen Campbell,Connie Francis,The Klezmatics,Danny Maseng,Leonard Nimoy,Regina Spektor",,75
d1670,what maisie knew,2013,"Scott McGehee,David Siegel","Alexander Skarsgård,Julianne Moore,Steve Coogan,Onata Aprile,Joanna Vanderham",Drama,99
d1671,kon-tiki,2013,"Joachim Rønning,Espen Sandberg","Pål Sverre Valheim Hagen,Anders Baasmo Christiansen,Tobias Santelmann,Gustaf Skarsgård,Odd Magnus Williamson",Adventure,118
d1673,something in the air,2013,Olivier Assayas,"Lola Créton,Felix Armand,Carole Combes,India Menuez,Hugo Conzelmann","Drama, Foreign",122
d1675,in the house,2012,François Ozon,"Fabrice Luchini,Kristin Scott Thomas,Emmanuelle Seigner,Denis Ménochet,Bastien Ughetto","Drama, Mystery",105
d1676,sightseers,2012,Ben Wheatley,"Alice Lowe,Steve Oram,Jonathan Aris,Monica Dolan",Comedy,95
d1677,peeples,2013,Tina Gordon Chism,"Craig Robinson,Kerry Washington,David Alan Grier,S. Epatha Merkerson,Diahann Carroll,Melvin Van Peebles,Kali Hawk,Ana Gasteyer,Tyler James Williams",Comedy,95
d1682,shadow dancer,2012,James Marsh,"Clive Owen,Andrea Riseborough,Gillian Anderson,Aidan Gillen",Thriller,101
d1687,stories we tell,2012,Sarah Polley,Sarah Polley,Documentary,108
d1688,the reluctant fundamentalist,2013,Mira Nair,"Riz Ahmed,Kate Hudson,Kiefer Sutherland,Liev Schreiber,Martin Donovan,Om Puri",Thriller,130
d1689,the sapphires,2013,Wayne Blair,"Chris O'Dowd,Deborah Mailman,Jessica Mauboy,Shari Sebbins,Miranda Tapsell","Comedy, Drama, Musical",103
d1690,simon killer,2012,Antonio Campos,"Brady Corbet,Constance Rousseau,Mati Diop,Lila Salet,Michaël Abiteboul,Solo",Drama,105
d1692,the iran job,2013,Till Schauder,"Himself,Herself",Documentary,90
d1693,starbuck,2012,Ken Scott,"Patrick Huard,Julie LeBreton ,Antoine Bertrand,Dominic Philie,Marc Bélanger,Igor Ovadis","Comedy, Foreign",103
d1694,from up on poppy hill,2013,Goro Miyazaki,"Sarah Bolger,Anton Yelchin,Beau Bridges,Jamie Lee Curtis,Gillian Anderson,Bruce Dern","Animation, Drama",91
d1696,gimme the loot,2013,Adam Leon,"Tashiana Washington,Ty Hickson,Meeko,Zoe Lescaze,Sam Soghor,Joshua Rivera",Drama,79
d1697,jurassic park 3d,2013,Steven Spielberg,"Sam Neill,Jeff Goldblum,Richard Attenborough,Laura Dern,Samuel L. Jackson,Wayne Knight",,
d1701,room 237,2013,,,Documentary,102
d1703,trance,2013,Danny Boyle,"James McAvoy,Rosario Dawson,Vincent Cassel,Danny Sapani,Matt Cross,Wahab Sheikh,Mark Polmitore","Crime, Drama, Thriller",101
d1705,to the wonder,2013,Terrence Malick,"Ben Affleck,Olga Kurylenko,Rachel McAdams,Javier Bardem","Drama, Romance",112
d1709,deceptive practice: the mysteries and mentors of ricky jay,2013,"Molly Bernstein,Alan Edelstein",Ricky Jay,,88
d1712,tyler perry's temptation,2013,Tyler Perry,"Jurnee Smollett-Bell,Lance Gross,Kim Kardashian,Vanessa Williams,Robbie Jones,Brandy Norwood,Ella Joyce",Drama,
d1713,you ain't seen nothin' yet,2013,Alain Resnais,Mathieu Amalric,"Drama, Foreign",
d1714,our irish cousins,2013,Mike Houlihan,,,99
d1715,bates motel,2012,,"Vera Farmiga,Freddie Highmore,Olivia Cooke,Max Theriot,Mike Vogel,Nestor Carbonell,Nicola Peltz,Keegan Connor Tracy","Comedy, Drama, Horror",90
d1716,ballad of narayama,1958,Keisuke Kinoshita,"Kinuyo Tanaka,Teiji Takahashi,Yûko Mochizuki",,98
d1718,the monk,2013,Dominik Moll,"Vincent Cassel,Catherine Mouchet,Josephina Japy,Deborah Francois,Geraldine Chaplin",,94
d1720,upside down,2013,Juan Solanas,"Kirsten Dunst,Jim Sturgess,Timothy Spall","Drama, Romance",104
d1721,the we and the i,2013,Michel Gondry,"Michael Brodie,Teresa Lynn,Mia Lobo,Meghan Niomi Murphy,Jonathan Worrell,Raymond Delgado","Drama, Music, Science Fiction",
d1722,reincarnated,2013,Andy Capper,"Calvin Broadus,Bunny Wailer,Diplo,Angela Hunte,Dr. Dre,Cutty Corn",,98
d1724,the silence,2013,Baran bo Odar,"Sebastian Blomberg,Burghart Klaussner,Katrin Sass,Oliver Stokowski,Ulrich Thomsen,Anna Lena Klenke","Crime, Drama, Thriller",120
d1726,the door,2013,Istv,Anna Szandtner,,
d1727,everybody has a plan,2013,,Claudia,,117
d1728,the angels share,2012,Ken Loach,"Paul Brannigan,John Henshaw,Gary Maitland,Jasmin Riggins","Comedy, Drama",101
d1730,on the road,2013,Walter Salles,"Sam Riley,Garrett Hedlund,Kristen Stewart,Amy Adams,Kirsten Dunst","Adventure, Drama",137
d1731,ginger and rosa,2013,Sally Potter,"Elle Fanning,Alice Englert,Alessandro Nivola,Annette Bening,Timothy Spall",Drama,89
d1735,phil spector,2013,David Mamet,"Al Pacino,Helen Mirren,Jeffrey Tambor,Matt Malloy",,92
d1736,barbara,2013,,"Nina Hoss,Jasna Fritzi Bauer",,
d1737,north sea texas,2012,,"Jelle Florizoone,Mathias Vergels,Katelijne Damen,Nina Marie Kortekaas,Thomas Coumans,Nathan Naenen",Drama,96
d1738,lore,2013,,"Saskia Rosendahl,Kai Malina,Nele Trebs,Ursina Lardi,Andre Frid","Drama, War",108
d1739,parade's end,2013,Susanna White,"Christopher Tietjens,Sylvia Tietjens,Valentine Wannop,Mark Tietjens,General Campion,Vincent Macmaster,Mrs. Wannop,Potty Perowne,Reverend Duchemin,Gerald Blake",,
d1744,the gatekeepers,2012,Dror Moreh,,Action,95
d1745,future weather,2012,Jenny Deller,"Perla Haney-Jardine,Amy Madigan,Lili Taylor,Anubhav Jain,William Sadler",Drama,100
d1746,everybody in our family,2012,Radu Jude,"Serban Pavlu,Tamara Buciuceanu-Botez,Mihaela Sirbu,Sofia Nicolaescu,Gabriel Spahiu","Drama, Foreign",107
d1749,a place at the table,2013,"Kristi Jacobson, Lori Silverbush",,,84
d1752,pavilion,2013,Tim Sutton,"Max Schaffner,Zach Cali,Cody Hamric,Addie Bartlett",Drama,70
d1754,yossi,2013,Eytan Fox,"Ohad Knoller,Oz Zehavi,Lior Ashekanzi,Ola Schur-Selektar,Orly Zilbershats,Raffi Tavor","Drama, Foreign, Romance",
d1756,beyond the hills,2012,,"Cosmina Stratan,Cristina Flutur,Valeriu Andriuta,Dana Tapalaga,Catalina Harabagiu","Drama, Foreign, Romance",150
d1758,the condemned,2013,,"Cristina Rodlo,Rene Monclova,Axel Anderson,Luz Odilea Font",,
d1759,no,2013,F.W. Murnau,"Alexander Granach, Greta Schroeder, Max Schreck, Gustav von Wangenheim, John Gottowt","Drama, Foreign",118
d1760,happy people: a year in the taiga,2013,,,"Documentary, Foreign",90
d1762,movie 43,2013,Peter Farrelly,,Comedy,90
d1763,tiger tail in blue,2013,Frank V. Ross,"Frank V. Ross,The Brandy,Anthony J. Baker,Allison Latta",,80
d1764,like someone in love,2013,Abbas Kiarostami,"Rin Takanashi,Tadashi Okuno","Drama, Foreign",109
d1765,consuming spirits,2013,,"Robert Levy,Nancy Andrews,Chris Sullivan",Animation,136
d1766,quartet,2012,Dustin Hoffman,"Maggie Smith,Tom Courtenay,Billy Connolly,Pauline Collins,Michael Gambon,Gwyneth Jones","Comedy, Drama, Foreign, Romance",98
d1769,neighboring sounds,2013,Kleber Mendon,"Irandhir Santos,Meve Jinkings,W. J. Solha,Irma Brown,Lula Terra","Drama, Foreign",131
d1770,oscar shorts: live action,2013,,,,
d1771,56 up,2013,"Michael Apted,Paul Almond",,,144
d1773,in the hive,2013,Charles Townsend,"Michael Clarke Duncan,Loretta Devine,Vivica A. Fox,Roger Guenveur Smith,Ali Liebert,Percy Daggs III",,
d1774,oscar shorts: animation,2013,,,,
d1775,stolen seas,2013,,,,90
d1777,small apartments,2013,Jonas,"Matt Lucas,James Marsden,James Caan,Billy Crystal,Johnny Knoxville,Dolph Lundgren,Peter Stormare","Comedy, Crime",94
d1778,john dies at the end,2012,,"Chase Williamson,Rob Mayes,Paul Giamatti,Clancy Brown,Glynn Turman,Doug Jones","Comedy, Horror, Thriller",99
d1779,lost in thailand,2012,Xu Zheng,"Xu Zheng,Wang Baoqiang,Huang Bo,Fan Bingbing","Comedy, Foreign",105
d1785,veronika voss,1982,,,"Crime, Drama",105
d1786,generation p,2012,Victor Ginzburg,"Vladimir Epifantsev,Mikhail Efremov,Andrey Fomin,Sergey Shnurov","Comedy, Drama, Science Fiction",112
d1787,playing for keeps,2012,Gabriele Muccino,"Gerard Butler,Jessica Biel,Uma Thurman,Dennis Quaid,Catherine Zeta-Jones","Comedy, Drama, Romance",106
d1789,new jerusalem,2012,Rick Alverson,"Will Oldham,Colm O'Leary",Drama,94
d1790,hyde park on hudson,2012,Roger Michell,"Bill Murray,Laura Linney,Olivia Williams,Elizabeth Wilson,Samuel West,Olivia Colman",Comedy,
d1791,starlet,2012,,,Drama,103
d1792,citadel,2012,Ciaran Foy,"Aneurin Barnard,James Cosmo,Wunmi Mosaku,Jake Wilson,Amy Shiels",Horror,85
d1793,the matchmaker,2012,Avi Nesher,"Adir Miller,Maya Dagan,Tuval Shafir,Dror Keren,Dov Navon",Drama,112
d1794,the impossible,2012,Juan Antonio Bayona,"Ewan McGregor,Naomi Watts,Tom Holland,Oaklee Pendergast,Geraldine Chaplin",Drama,114
d1795,monsieur hire,1989,Patrice Leconte,"Sandrine Bonnaire,Luc Thuillier,Andre Wilms","Crime, Drama, Foreign, Thriller",88
d1797,sister,2012,Ursula Meier,"Lea Seydoux,Kacey Mottet Klein,Martin Compston,Gillian Anderson","Drama, Foreign",100
d1799,gangster squad,2012,Ruben Fleischer,"Mickey Cohen,Sgt. John O'Mara,Sgt. Jerry Wooters,Grace Faraday,Connie O'Mara,Chief Parker,Officer Max Kennard,Officer Conway Keeler","Crime, Drama",113
d1800,amour,2013,Michael Haneke,"Emmanuelle Riva,Jean-Louis Trintignant,Isabelle Huppert,William Shimell","Drama, Foreign",127
d1801,somewhere between,2013,Linda Goldstein Knowlton,,Documentary,
d1802,the trouble with the truth,2012,Jim Hemphill,"Lea Thompson,John Shea,Danielle Harris,Keri Lynn Pratt,Rainy Kerwin",Drama,
d1804,mama,2013,Andy Muschietti,"Jessica Chastain,Nikolaj Coster-Waldau,Megan Charpentier,Isabelle Nelisse,Daniel Kash",Horror,100
d1806,west of memphis,2012,Amy Berg,,Documentary,150
